purchase_detail_id,purchase_id,sell_id,purchase_det_number,purchase_det_price,purchase_det_state
26452,8787,7790,1,18000,2
26453,8788,11435,3,27000,2
26454,8788,365,3,20000,1
26455,8788,311,2,28000,2
26456,8788,329,2,28000,2
26457,8788,355,2,37000,2
26458,8789,3604,3,20000,2
26459,8789,3539,2,32000,2
26460,8789,3497,3,25000,2
26461,8789,14479,2,30000,2
26462,8789,3596,2,20000,1
26463,8790,9983,1,35000,2
26464,8791,352,1,37000,2
26465,8791,243,3,35000,2
26466,8792,10167,2,33000,2
26467,8792,9961,1,33000,2
26468,8792,14086,2,25000,2
26469,8792,9809,1,18000,2
26470,8792,14066,1,35000,1
26471,8793,2483,2,27000,2
26472,8793,2400,1,33000,2
26473,8793,2329,3,35000,1
26474,8793,2372,2,33000,2
26475,8794,14277,1,23000,2
26476,8794,1036,1,22000,1
26477,8794,11527,1,33000,2
26478,8795,11603,1,22000,1
26479,8796,436,1,18000,2
26480,8796,434,3,20000,2
26481,8797,722,2,20000,2
26482,8797,486,1,30000,2
26483,8797,783,2,35000,2
26484,8797,615,3,28000,2
26485,8797,547,2,25000,2
26486,8798,9380,1,22000,2
26487,8799,8428,1,23000,2
26488,8799,8537,1,35000,2
26489,8799,8222,3,32000,1
26490,8800,5147,2,33000,2
26491,8800,13717,1,27000,1
26492,8800,5261,2,20000,2
26493,8801,11871,1,25000,2
26494,8801,3213,2,30000,2
26495,8801,3308,1,35000,2
26496,8801,11885,3,27000,2
26497,8801,3266,1,30000,2
26498,8802,6633,2,22000,2
26499,8802,6652,2,33000,2
26500,8803,4131,1,27000,1
26501,8803,4141,1,23000,2
26502,8804,10073,2,25000,2
26503,8804,9929,2,18000,2
26504,8804,10182,2,25000,1
26505,8805,134,3,23000,1
26506,8805,103,3,23000,2
26507,8806,13466,1,25000,2
26508,8806,11765,3,32000,2
26509,8806,2411,3,37000,2
26510,8806,11745,3,28000,2
26511,8807,9198,2,35000,1
26512,8807,9048,1,20000,2
26513,8807,9242,2,33000,2
26514,8808,13750,2,33000,2
26515,8809,14953,1,23000,2
26516,8809,9725,3,20000,1
26517,8809,9512,1,33000,1
26518,8809,9620,2,25000,2
26519,8810,10681,1,28000,2
26520,8810,10614,3,33000,2
26521,8810,10626,1,35000,2
26522,8810,10311,2,33000,2
26523,8811,13167,1,25000,2
26524,8811,10817,3,18000,2
26525,8811,10971,2,28000,2
26526,8812,10219,2,37000,2
26527,8812,13145,2,18000,2
26528,8813,10445,1,32000,2
26529,8814,14079,1,23000,2
26530,8814,10087,3,28000,2
26531,8814,10162,1,18000,1
26532,8814,10069,2,30000,2
26533,8815,13278,3,35000,2
26534,8816,8936,2,32000,2
26535,8816,8876,3,30000,2
26536,8816,12826,2,33000,2
26537,8816,14902,1,25000,2
26538,8816,8888,3,35000,1
26539,8817,9029,2,28000,2
26540,8817,9087,3,30000,2
26541,8818,6020,3,37000,2
26542,8818,5982,2,22000,1
26543,8818,6047,1,37000,2
26544,8818,6055,3,28000,2
26545,8818,5973,2,33000,1
26546,8819,9266,2,25000,2
26547,8820,279,1,20000,2
26548,8820,330,2,33000,1
26549,8820,13280,1,27000,2
26550,8820,237,2,35000,2
26551,8821,14700,3,33000,1
26552,8821,14699,1,37000,2
26553,8821,6214,1,20000,2
26554,8821,12382,3,30000,2
26555,8822,9739,3,25000,2
26556,8822,9755,2,35000,2
26557,8822,9783,2,25000,2
26558,8823,12423,2,20000,1
26559,8823,6336,3,27000,2
26560,8823,6397,2,28000,2
26561,8823,6325,3,25000,1
26562,8823,6367,3,37000,2
26563,8824,10329,3,37000,2
26564,8824,13124,3,27000,1
26565,8824,10674,3,22000,1
26566,8825,6175,2,35000,2
26567,8825,13777,2,37000,2
26568,8825,6444,1,30000,2
26569,8825,6406,3,23000,2
26570,8825,6417,2,35000,2
26571,8826,4405,2,23000,2
26572,8826,4547,1,23000,2
26573,8826,4648,3,20000,2
26574,8826,4876,2,32000,2
26575,8827,13627,1,28000,1
26576,8827,3918,2,22000,2
26577,8827,4085,2,32000,2
26578,8827,3994,2,30000,2
26579,8827,3854,1,27000,2
26580,8828,11445,2,23000,2
26581,8828,402,2,27000,2
26582,8828,431,3,27000,2
26583,8829,10016,2,20000,2
26584,8829,10120,1,37000,1
26585,8829,10135,3,23000,2
26586,8830,7584,2,35000,2
26587,8830,12579,3,28000,2
26588,8830,7383,3,27000,2
26589,8830,7319,3,18000,2
26590,8830,7484,2,23000,2
26591,8831,8311,2,33000,2
26592,8831,8513,2,22000,2
26593,8831,14870,2,27000,2
26594,8832,94,1,25000,1
26595,8833,9774,3,30000,2
26596,8834,2260,2,23000,2
26597,8834,2487,2,23000,2
26598,8834,2348,2,20000,2
26599,8835,12411,2,30000,2
26600,8836,9890,3,35000,2
26601,8837,342,3,30000,2
26602,8837,433,3,28000,2
26603,8837,14210,2,33000,2
26604,8837,280,2,32000,2
26605,8838,11463,2,33000,2
26606,8838,524,3,37000,2
26607,8838,559,1,33000,2
26608,8839,4718,3,32000,1
26609,8839,4863,1,28000,2
26610,8840,8895,2,22000,1
26611,8841,9777,3,22000,1
26612,8841,9767,2,32000,2
26613,8841,12977,3,18000,1
26614,8841,9790,1,23000,1
26615,8842,11442,2,30000,2
26616,8843,9006,1,22000,2
26617,8843,9069,2,32000,2
26618,8843,12885,3,20000,2
26619,8844,14580,2,22000,2
26620,8844,4961,3,23000,2
26621,8845,8389,2,23000,2
26622,8846,8979,3,37000,2
26623,8846,12903,1,27000,2
26624,8846,12900,2,30000,2
26625,8846,9104,3,22000,1
26626,8847,5043,2,37000,1
26627,8847,4889,2,20000,2
26628,8847,4914,3,37000,2
26629,8847,4970,2,30000,1
26630,8847,5093,1,30000,2
26631,8848,13364,3,32000,2
26632,8848,11548,2,30000,2
26633,8848,913,3,32000,2
26634,8849,3473,1,30000,2
26635,8849,11947,3,35000,1
26636,8849,3541,2,20000,2
26637,8849,3527,2,32000,2
26638,8849,3623,1,35000,2
26639,8850,14964,3,32000,2
26640,8850,9755,1,35000,2
26641,8850,9775,1,30000,2
26642,8851,2121,2,28000,2
26643,8851,2035,2,22000,2
26644,8851,11727,2,23000,2
26645,8852,6494,3,22000,1
26646,8852,12439,1,27000,2
26647,8853,8568,3,28000,2
26648,8853,8576,3,25000,2
26649,8853,8543,3,28000,2
26650,8854,1009,3,25000,1
26651,8854,1389,1,35000,1
26652,8854,939,1,23000,2
26653,8854,1319,2,28000,1
26654,8855,5907,3,22000,2
26655,8855,6066,1,32000,2
26656,8855,14675,2,27000,2
26657,8855,5883,2,33000,2
26658,8856,12639,2,32000,2
26659,8856,7733,2,20000,2
26660,8857,299,1,33000,1
26661,8857,342,1,30000,2
26662,8858,238,3,30000,1
26663,8858,231,3,20000,2
26664,8858,290,2,25000,2
26665,8859,11981,2,23000,2
26666,8859,3797,1,23000,2
26667,8859,3750,1,27000,2
26668,8860,5465,2,27000,2
26669,8860,5183,2,32000,1
26670,8860,5332,1,20000,2
26671,8861,9203,1,33000,2
26672,8861,9253,3,37000,2
26673,8861,9287,2,35000,1
26674,8861,9300,3,27000,2
26675,8861,12876,3,20000,2
26676,8862,8663,2,33000,1
26677,8862,12794,3,22000,1
26678,8862,8631,1,35000,2
26679,8863,2350,1,33000,2
26680,8863,11761,1,28000,1
26681,8863,2390,2,22000,1
26682,8864,206,2,35000,2
26683,8864,140,2,27000,2
26684,8864,70,3,37000,1
26685,8865,11820,2,37000,1
26686,8865,11856,3,28000,2
26687,8865,2503,2,18000,2
26688,8865,2959,3,25000,2
26689,8866,4308,3,18000,2
26690,8866,4768,2,27000,2
26691,8866,4300,3,25000,1
26692,8866,4686,3,27000,2
26693,8866,4311,1,27000,1
26694,8867,14436,3,28000,1
26695,8868,8419,2,27000,2
26696,8868,8562,3,23000,1
26697,8869,3935,2,25000,2
26698,8869,4119,2,37000,2
26699,8870,5312,3,33000,1
26700,8871,14454,3,35000,2
26701,8871,3176,1,25000,2
26702,8871,3184,2,37000,2
26703,8872,14985,2,33000,2
26704,8873,8884,1,20000,2
26705,8873,12845,1,32000,1
26706,8873,8901,2,25000,1
26707,8873,8874,2,27000,2
26708,8873,8882,2,20000,2
26709,8874,12805,3,32000,2
26710,8874,8653,3,35000,2
26711,8875,10696,3,23000,2
26712,8875,10193,2,33000,2
26713,8875,10717,2,37000,2
26714,8875,10510,3,30000,2
26715,8875,10364,1,30000,2
26716,8876,5483,2,18000,2
26717,8876,12223,1,25000,1
26718,8877,3638,2,27000,2
26719,8878,12343,3,30000,2
26720,8878,14664,1,23000,1
26721,8878,6093,1,25000,2
26722,8878,5993,2,35000,2
26723,8878,5946,1,35000,2
26724,8879,9124,2,22000,2
26725,8879,12898,3,20000,2
26726,8879,14014,3,37000,2
26727,8880,8883,2,22000,2
26728,8880,8974,2,35000,2
26729,8880,8923,3,30000,2
26730,8880,8846,1,35000,2
26731,8880,8871,2,23000,2
26732,8881,5648,3,28000,2
26733,8881,5786,1,20000,2
26734,8882,9411,1,18000,1
26735,8882,9636,2,37000,2
26736,8882,9449,2,28000,1
26737,8882,9496,2,28000,2
26738,8883,12879,1,20000,2
26739,8883,9259,3,20000,2
26740,8884,1369,3,23000,2
26741,8884,1087,3,30000,2
26742,8884,11526,1,33000,2
26743,8884,1376,2,25000,2
26744,8885,14367,2,20000,1
26745,8885,2486,1,33000,2
26746,8886,3213,2,30000,2
26747,8886,14442,1,20000,2
26748,8887,6410,3,37000,2
26749,8887,6401,2,22000,2
26750,8888,1999,3,37000,2
26751,8888,1701,3,25000,2
26752,8888,1472,3,35000,2
26753,8888,11649,2,27000,2
26754,8889,1434,3,33000,2
26755,8889,11656,3,22000,1
26756,8889,1636,3,22000,2
26757,8889,1602,1,33000,2
26758,8890,9038,2,37000,1
26759,8890,14003,1,23000,1
26760,8890,9233,1,37000,1
26761,8890,9103,2,30000,2
26762,8890,9264,3,35000,2
26763,8891,11190,3,35000,2
26764,8891,10953,2,22000,2
26765,8892,5918,3,27000,2
26766,8892,6068,1,28000,2
26767,8892,5951,1,33000,2
26768,8892,5959,1,30000,2
26769,8893,1810,1,35000,2
26770,8893,11666,1,35000,2
26771,8893,1859,2,33000,2
26772,8893,1621,3,32000,2
26773,8894,5595,2,37000,2
26774,8894,5519,3,18000,1
26775,8894,13728,2,23000,2
26776,8894,5646,1,37000,2
26777,8894,5537,2,22000,2
26778,8895,3958,1,33000,2
26779,8895,3899,1,32000,2
26780,8895,12025,1,23000,2
26781,8896,10915,3,20000,2
26782,8896,11007,3,28000,2
26783,8896,10881,3,23000,2
26784,8896,10943,2,28000,2
26785,8897,1254,3,28000,2
26786,8897,1244,1,27000,1
26787,8898,12656,2,33000,2
26788,8898,13901,2,22000,2
26789,8899,8371,2,20000,1
26790,8899,8483,3,32000,2
26791,8899,8573,1,35000,2
26792,8899,8487,2,25000,2
26793,8899,8544,1,32000,2
26794,8900,5889,1,35000,2
26795,8900,13750,1,33000,2
26796,8900,14662,3,32000,2
26797,8900,6066,1,32000,2
26798,8900,12367,2,37000,2
26799,8901,8717,1,32000,2
26800,8901,8714,3,20000,1
26801,8901,8628,2,35000,2
26802,8901,8640,3,23000,1
26803,8901,8784,1,37000,1
26804,8902,4734,2,35000,2
26805,8903,6315,2,27000,2
26806,8903,6465,3,32000,2
26807,8903,6451,2,18000,2
26808,8903,6431,3,37000,2
26809,8903,14690,2,27000,2
26810,8904,5910,2,25000,1
26811,8904,5892,2,28000,2
26812,8904,5913,1,35000,2
26813,8904,6010,3,18000,2
26814,8904,12350,2,23000,2
26815,8905,8852,2,18000,2
26816,8905,8837,3,30000,2
26817,8906,13810,1,28000,2
26818,8907,9216,1,32000,1
26819,8907,9207,3,20000,1
26820,8907,12904,1,25000,1
26821,8907,9036,1,18000,2
26822,8908,11955,3,35000,1
26823,8908,3542,1,25000,2
26824,8908,3553,2,33000,2
26825,8908,13569,3,35000,2
26826,8908,3662,2,32000,2
26827,8909,1083,1,18000,1
26828,8909,1181,3,33000,2
26829,8909,1062,3,27000,2
26830,8910,14222,3,27000,2
26831,8910,11416,3,33000,1
26832,8910,380,3,28000,2
26833,8910,234,2,20000,2
26834,8911,3869,1,33000,2
26835,8912,13677,1,23000,2
26836,8913,3506,2,35000,1
26837,8913,13574,3,18000,2
26838,8913,3535,1,18000,2
26839,8913,3582,3,33000,2
26840,8914,14113,1,37000,2
26841,8914,10607,1,32000,2
26842,8914,13155,2,25000,2
26843,8915,4470,3,25000,2
26844,8915,4747,1,23000,2
26845,8915,4782,3,32000,2
26846,8916,9947,1,30000,2
26847,8916,9918,2,18000,2
26848,8916,10002,3,20000,2
26849,8916,9820,1,37000,1
26850,8917,12756,2,35000,2
26851,8917,8576,1,25000,2
26852,8917,8450,1,18000,2
26853,8917,8278,3,28000,1
26854,8917,13945,1,22000,1
26855,8918,8307,1,25000,1
26856,8918,8311,2,33000,2
26857,8918,14856,3,30000,2
26858,8918,12785,3,35000,2
26859,8919,7484,3,23000,2
26860,8919,7354,1,30000,2
26861,8920,397,3,27000,2
26862,8921,11649,2,27000,2
26863,8921,1458,3,33000,2
26864,8921,1978,1,25000,2
26865,8921,11705,1,30000,2
26866,8922,9417,1,37000,2
26867,8922,9356,3,30000,2
26868,8922,12931,1,35000,2
26869,8923,2197,3,20000,1
26870,8923,13451,1,18000,2
26871,8923,2253,3,22000,2
26872,8923,2133,2,20000,1
26873,8923,2208,2,18000,2
26874,8924,6087,1,32000,2
26875,8924,5919,2,25000,1
26876,8924,5939,1,22000,1
26877,8924,6104,2,37000,1
26878,8925,5822,2,18000,2
26879,8925,12320,1,28000,2
26880,8926,12987,3,18000,2
26881,8926,9775,1,30000,1
26882,8927,6380,2,32000,2
26883,8928,2854,1,32000,2
26884,8928,2634,3,22000,2
26885,8928,14413,3,18000,2
26886,8928,14407,3,22000,2
26887,8929,392,1,23000,2
26888,8930,14615,3,35000,2
26889,8930,5283,1,37000,2
26890,8930,12270,1,18000,2
26891,8930,5158,1,18000,1
26892,8931,7733,1,20000,2
26893,8931,8161,3,32000,1
26894,8931,8002,1,32000,2
26895,8931,12709,2,30000,2
26896,8931,7704,1,32000,2
26897,8932,6094,2,33000,1
26898,8933,14635,1,32000,1
26899,8934,5406,1,32000,2
26900,8934,5364,2,27000,2
26901,8934,5257,2,22000,2
26902,8934,5383,1,18000,2
26903,8934,12277,2,18000,1
26904,8935,7009,2,28000,2
26905,8935,7108,1,28000,2
26906,8935,12535,1,32000,2
26907,8935,7132,3,18000,2
26908,8936,3870,3,25000,2
26909,8937,5963,3,30000,2
26910,8938,9726,2,35000,2
26911,8938,9588,2,35000,2
26912,8938,14938,1,20000,2
26913,8938,9502,3,28000,2
26914,8938,9725,2,20000,2
26915,8939,14304,3,20000,2
26916,8939,1793,3,22000,1
26917,8939,1505,3,32000,2
26918,8940,5184,3,22000,2
26919,8940,5347,1,30000,2
26920,8940,12237,1,30000,1
26921,8940,12262,2,22000,2
26922,8940,13704,2,32000,1
26923,8941,1400,2,22000,2
26924,8941,1011,1,28000,2
26925,8941,838,2,23000,2
26926,8942,766,3,22000,2
26927,8942,452,2,30000,2
26928,8942,456,1,20000,1
26929,8942,626,3,22000,2
26930,8942,630,2,37000,2
26931,8943,12308,2,32000,2
26932,8943,12304,1,20000,2
26933,8944,11365,2,35000,2
26934,8944,11124,3,20000,2
26935,8944,14165,3,22000,1
26936,8945,9087,3,30000,1
26937,8945,14002,2,23000,2
26938,8945,9312,1,25000,1
26939,8945,9191,2,25000,1
26940,8946,8029,3,23000,2
26941,8947,11416,2,33000,2
26942,8947,401,3,20000,2
26943,8947,400,2,33000,2
26944,8947,397,3,27000,2
26945,8947,311,1,28000,1
26946,8948,6794,2,20000,2
26947,8948,12473,2,22000,2
26948,8949,7540,2,22000,2
26949,8950,1859,1,33000,2
26950,8951,3079,1,28000,2
26951,8952,5713,3,37000,1
26952,8953,14432,3,28000,2
26953,8953,11912,2,25000,2
26954,8953,14441,3,23000,2
26955,8954,3542,1,25000,2
26956,8954,3525,1,30000,2
26957,8954,3618,2,18000,2
26958,8954,3603,3,18000,2
26959,8954,3613,3,18000,2
26960,8955,5647,3,18000,2
26961,8955,5863,1,22000,2
26962,8956,325,1,23000,2
26963,8957,7578,1,18000,2
26964,8957,7313,3,22000,2
26965,8958,6069,3,18000,2
26966,8958,6066,3,32000,2
26967,8958,5890,2,27000,2
26968,8958,5933,1,35000,1
26969,8959,9577,1,28000,2
26970,8959,12948,1,18000,2
26971,8959,9423,1,28000,2
26972,8959,14023,3,18000,1
26973,8959,9512,2,33000,2
26974,8960,8826,1,30000,2
26975,8960,8904,3,18000,2
26976,8961,12338,2,25000,2
26977,8962,13354,3,27000,2
26978,8962,889,2,37000,1
26979,8962,1332,2,23000,2
26980,8962,14286,1,23000,2
26981,8962,11512,1,30000,2
26982,8963,9776,1,32000,2
26983,8963,9738,3,22000,2
26984,8963,14963,2,28000,1
26985,8963,9736,3,23000,2
26986,8964,14774,2,28000,2
26987,8964,13836,3,32000,2
26988,8965,10651,2,33000,2
26989,8965,10441,2,35000,2
26990,8966,13093,2,22000,2
26991,8966,10465,1,22000,2
26992,8966,13122,2,35000,2
26993,8966,10442,3,20000,2
26994,8967,2256,3,27000,2
26995,8967,2217,1,22000,2
26996,8967,2070,2,25000,2
26997,8967,13447,1,37000,2
26998,8967,2171,1,27000,2
26999,8968,6679,2,32000,1
27000,8968,13820,1,35000,1
27001,8969,2433,3,28000,2
27002,8970,11377,1,18000,2
27003,8970,13257,1,28000,2
27004,8971,8967,3,33000,2
27005,8972,302,3,23000,2
27006,8972,398,1,25000,2
27007,8973,8870,1,25000,2
27008,8973,8915,2,28000,1
27009,8973,8866,3,23000,2
27010,8973,8874,1,27000,2
27011,8973,8948,3,27000,2
27012,8974,295,3,32000,1
27013,8974,13274,1,30000,2
27014,8974,363,3,28000,1
27015,8974,290,3,25000,1
27016,8975,11384,2,30000,2
27017,8976,2733,3,20000,2
27018,8976,11775,3,32000,2
27019,8976,14424,3,35000,2
27020,8976,2633,1,33000,2
27021,8977,11340,1,28000,1
27022,8977,10916,3,30000,1
27023,8977,11232,3,30000,2
27024,8977,11050,2,33000,2
27025,8978,14739,2,30000,2
27026,8978,6741,3,22000,2
27027,8979,10632,1,25000,1
27028,8979,10625,2,25000,2
27029,8979,13112,3,20000,2
27030,8979,10252,2,28000,2
27031,8980,2384,3,27000,2
27032,8980,2296,3,30000,2
27033,8980,2389,2,35000,2
27034,8980,2434,3,20000,2
27035,8981,7014,1,25000,2
27036,8981,14767,3,23000,2
27037,8982,12321,2,33000,2
27038,8982,5750,2,18000,1
27039,8983,3065,2,25000,1
27040,8983,11855,2,33000,1
27041,8983,2540,1,27000,2
27042,8983,2645,3,23000,2
27043,8983,14405,3,20000,2
27044,8984,14472,2,28000,2
27045,8984,13567,2,33000,1
27046,8984,3563,3,33000,2
27047,8985,11411,3,22000,2
27048,8985,381,2,22000,2
27049,8986,1551,3,18000,2
27050,8986,1847,2,35000,2
27051,8986,11662,3,18000,1
27052,8986,1757,3,27000,2
27053,8986,1618,2,37000,2
27054,8987,12386,1,28000,2
27055,8988,9228,3,28000,1
27056,8988,9343,1,35000,2
27057,8988,14004,3,33000,2
27058,8988,9006,1,22000,2
27059,8988,9088,1,18000,2
27060,8989,10053,2,18000,2
27061,8989,9945,1,27000,2
27062,8989,10020,2,30000,2
27063,8989,9823,3,23000,1
27064,8989,9998,2,33000,2
27065,8990,2081,1,25000,2
27066,8990,2213,2,33000,1
27067,8990,2151,3,33000,2
27068,8990,2084,1,33000,2
27069,8990,14357,2,23000,1
27070,8991,1785,2,30000,1
27071,8991,1807,2,35000,2
27072,8991,1524,2,18000,2
27073,8991,1547,2,18000,2
27074,8991,1942,2,28000,2
27075,8992,2189,2,33000,2
27076,8993,9708,3,18000,2
27077,8993,9730,1,20000,2
27078,8993,14946,1,37000,2
27079,8994,454,3,37000,2
27080,8994,800,2,23000,2
27081,8994,557,2,18000,2
27082,8994,555,1,32000,2
27083,8994,13302,1,25000,2
27084,8995,11742,3,27000,2
27085,8995,2387,1,30000,2
27086,8996,15023,3,35000,2
27087,8996,10349,1,33000,2
27088,8996,10525,3,18000,2
27089,8996,10286,2,22000,2
27090,8997,1301,2,32000,2
27091,8997,1127,2,27000,1
27092,8997,1224,3,27000,2
27093,8997,1005,1,22000,2
27094,8998,2208,2,18000,2
27095,8999,5400,2,35000,2
27096,9000,12923,2,30000,2
27097,9000,9642,2,23000,2
27098,9000,9371,1,22000,2
27099,9000,14046,2,27000,2
27100,9000,14036,2,20000,2
27101,9001,5429,1,35000,2
27102,9002,3613,1,18000,2
27103,9003,3167,1,28000,2
27104,9003,3347,2,18000,2
27105,9003,11909,1,35000,2
27106,9003,3284,3,35000,2
27107,9003,3240,3,28000,2
27108,9004,5027,3,22000,2
27109,9005,14605,2,33000,2
27110,9005,12269,3,30000,2
27111,9005,5445,1,32000,2
27112,9006,8676,2,32000,2
27113,9007,13591,2,25000,2
27114,9008,3609,1,30000,2
27115,9008,3627,2,22000,1
27116,9008,3574,2,37000,2
27117,9008,11940,3,23000,2
27118,9008,3643,1,37000,2
27119,9009,10981,3,18000,2
27120,9009,11039,2,37000,2
27121,9009,13171,2,28000,2
27122,9009,10819,2,35000,2
27123,9010,8419,3,27000,1
27124,9010,8287,2,32000,2
27125,9011,5078,3,25000,1
27126,9011,5085,2,37000,2
27127,9011,4929,2,37000,2
27128,9011,12184,1,23000,1
27129,9012,7221,3,33000,2
27130,9013,11390,3,32000,2
27131,9013,14189,3,22000,2
27132,9013,11401,1,33000,2
27133,9014,3549,3,18000,2
27134,9014,3574,1,37000,2
27135,9014,3525,1,30000,2
27136,9014,3675,1,33000,2
27137,9015,7268,1,22000,2
27138,9015,7491,1,22000,2
27139,9016,13015,3,25000,2
27140,9016,10104,3,20000,2
27141,9016,14971,3,33000,1
27142,9016,9929,3,18000,2
27143,9017,8238,1,37000,2
27144,9017,14860,3,22000,1
27145,9017,12748,3,25000,1
27146,9018,2837,3,20000,2
27147,9018,2824,2,20000,2
27148,9019,12049,3,18000,2
27149,9020,9761,1,37000,2
27150,9020,12992,2,37000,2
27151,9021,14642,3,33000,2
27152,9022,4640,3,32000,2
27153,9022,12114,3,20000,2
27154,9023,9673,3,18000,2
27155,9024,6547,1,28000,2
27156,9025,4540,1,35000,2
27157,9026,3931,3,25000,2
27158,9026,3698,3,23000,1
27159,9026,3964,3,27000,2
27160,9026,3860,3,33000,2
27161,9026,3893,1,28000,2
27162,9027,4175,1,30000,2
27163,9028,7296,1,32000,1
27164,9028,14801,2,28000,2
27165,9028,7352,3,18000,2
27166,9029,6271,1,27000,2
27167,9029,14693,3,20000,2
27168,9029,6180,3,35000,2
27169,9029,6347,2,30000,1
27170,9029,6268,2,35000,2
27171,9030,1692,3,30000,2
27172,9030,1467,2,35000,2
27173,9030,1802,3,33000,2
27174,9030,1708,1,27000,2
27175,9030,1902,1,32000,2
27176,9031,4927,1,25000,2
27177,9031,5050,1,18000,2
27178,9031,5053,2,35000,1
27179,9031,5068,1,22000,2
27180,9032,1420,3,32000,1
27181,9032,13343,3,25000,2
27182,9032,13348,1,25000,1
27183,9032,1161,3,20000,2
27184,9033,1035,3,37000,2
27185,9033,11521,3,20000,2
27186,9033,1336,3,20000,1
27187,9033,1282,2,28000,2
27188,9033,1221,2,33000,2
27189,9034,3248,1,30000,2
27190,9034,11920,2,22000,2
27191,9034,3180,1,18000,2
27192,9034,11923,2,28000,2
27193,9035,13739,1,23000,2
27194,9035,5791,1,37000,2
27195,9035,5801,1,37000,2
27196,9036,3162,3,30000,2
27197,9036,3115,3,30000,2
27198,9036,3343,2,25000,2
27199,9037,619,2,22000,1
27200,9037,451,2,25000,2
27201,9037,732,1,32000,2
27202,9038,12258,3,18000,1
27203,9039,7903,3,30000,2
27204,9039,7727,3,28000,2
27205,9039,8058,1,22000,2
27206,9039,7711,3,20000,2
27207,9039,8137,1,23000,2
27208,9040,1098,2,35000,2
27209,9040,1024,2,28000,2
27210,9040,1230,3,25000,2
27211,9040,1278,3,30000,2
27212,9041,14789,1,27000,2
27213,9041,7452,2,33000,2
27214,9042,446,1,28000,1
27215,9043,10005,2,33000,2
27216,9043,12996,1,23000,2
27217,9044,1586,3,37000,2
27218,9044,14312,3,35000,1
27219,9044,14344,3,25000,2
27220,9044,1657,2,18000,2
27221,9044,1623,1,35000,2
27222,9045,9813,2,27000,2
27223,9046,2679,3,23000,2
27224,9046,2727,2,28000,2
27225,9046,3008,3,18000,2
27226,9046,2837,3,20000,2
27227,9047,3584,2,18000,2
27228,9047,3578,1,22000,2
27229,9047,3570,3,28000,2
27230,9047,3591,1,33000,2
27231,9047,3579,3,35000,2
27232,9048,12299,3,37000,1
27233,9048,5504,3,27000,2
27234,9049,3500,1,20000,2
27235,9049,3553,2,33000,1
27236,9050,14741,2,30000,2
27237,9050,6515,1,20000,1
27238,9050,6824,3,33000,2
27239,9050,12479,3,33000,2
27240,9050,6485,2,30000,2
27241,9051,10170,3,27000,2
27242,9051,10150,1,27000,2
27243,9052,876,2,28000,2
27244,9052,1282,1,28000,2
27245,9053,2244,1,32000,1
27246,9053,2036,1,30000,2
27247,9053,2039,2,33000,2
27248,9054,2477,3,23000,2
27249,9054,2444,3,20000,2
27250,9054,2328,3,32000,2
27251,9055,7055,3,30000,1
27252,9055,13826,2,37000,2
27253,9056,13633,1,30000,2
27254,9056,4886,3,37000,1
27255,9056,4507,2,20000,2
27256,9056,4355,1,27000,2
27257,9057,2306,1,20000,2
27258,9057,13466,1,25000,1
27259,9058,2006,3,18000,1
27260,9058,13436,2,30000,2
27261,9059,13592,1,37000,1
27262,9059,4156,2,22000,2
27263,9059,3835,2,22000,2
27264,9059,3938,1,32000,1
27265,9060,72,2,27000,2
27266,9060,91,3,28000,2
27267,9061,14122,3,35000,2
27268,9061,10702,2,33000,1
27269,9061,14999,2,30000,1
27270,9061,10243,2,20000,2
27271,9061,10714,1,23000,2
27272,9062,6579,1,32000,1
27273,9062,12440,3,35000,2
27274,9063,6092,1,32000,2
27275,9063,5961,3,30000,2
27276,9063,5930,1,28000,1
27277,9063,12364,2,32000,1
27278,9063,6033,3,20000,2
27279,9064,15067,1,23000,2
27280,9064,11171,1,22000,2
27281,9065,11378,2,35000,2
27282,9065,13263,2,28000,2
27283,9066,9090,1,23000,2
27284,9066,9111,3,35000,2
27285,9066,9103,2,30000,2
27286,9067,6180,3,35000,1
27287,9067,6215,1,27000,2
27288,9068,3036,1,28000,2
27289,9069,6287,1,28000,2
27290,9069,13760,1,30000,2
27291,9069,6460,1,33000,2
27292,9069,6331,2,27000,2
27293,9069,6404,1,28000,2
27294,9070,12986,2,27000,2
27295,9071,14035,1,33000,2
27296,9071,12960,3,33000,2
27297,9071,9566,3,28000,2
27298,9071,9359,2,27000,2
27299,9072,8658,2,23000,2
27300,9072,8608,2,18000,1
27301,9072,8755,2,20000,1
27302,9072,8752,2,18000,2
27303,9073,72,1,27000,2
27304,9073,48,1,37000,2
27305,9074,2135,1,23000,2
27306,9074,2114,1,28000,2
27307,9074,2191,1,22000,2
27308,9074,2105,3,23000,2
27309,9075,10102,3,23000,2
27310,9075,9986,3,22000,2
27311,9075,14080,3,23000,2
27312,9075,14086,2,25000,2
27313,9076,12506,1,22000,2
27314,9076,6858,2,37000,2
27315,9076,7218,2,20000,2
27316,9076,7002,2,28000,2
27317,9076,7074,3,22000,2
27318,9077,4699,1,20000,2
27319,9078,1690,1,32000,2
27320,9078,1723,1,27000,2
27321,9078,1763,2,22000,2
27322,9078,14308,2,37000,2
27323,9078,1931,1,27000,2
27324,9079,4218,2,25000,2
27325,9080,8576,3,25000,1
27326,9081,11846,2,18000,2
27327,9081,11855,3,33000,2
