detail_view_n_id,wine_id,detail_view_n_time
7771,494,2023-07-01 14:26:38
7772,130,2023-07-01 14:26:48
7773,996,2023-07-01 14:26:58
7774,1185,2023-07-01 14:27:08
7775,1302,2023-07-01 14:27:18
7776,1080,2023-07-01 14:27:28
7777,785,2023-07-01 14:27:38
7778,764,2023-07-01 14:27:48
7779,750,2023-07-01 14:27:58
7780,928,2023-07-01 14:28:08
7781,255,2023-07-01 14:28:18
7782,11,2023-07-01 14:28:28
7783,157,2023-07-01 14:28:38
7784,715,2023-07-01 14:28:48
7785,220,2023-07-01 14:28:58
7786,108,2023-07-01 14:29:08
7787,1384,2023-07-01 14:29:18
7788,479,2023-07-01 14:29:28
7789,4,2023-07-01 14:29:38
7790,629,2023-07-01 14:29:48
7791,553,2023-07-01 14:29:58
7792,591,2023-07-01 14:30:08
7793,274,2023-07-01 14:30:18
7794,566,2023-07-01 14:30:28
7795,1319,2023-07-01 14:30:38
7796,1254,2023-07-01 14:30:48
7797,243,2023-07-01 14:30:58
7798,646,2023-07-01 14:31:08
7799,1385,2023-07-01 14:31:18
7800,28,2023-07-01 14:31:28
7801,85,2023-07-01 14:31:38
7802,126,2023-07-01 14:31:48
7803,835,2023-07-01 14:31:58
7804,87,2023-07-01 14:32:08
7805,94,2023-07-01 14:32:18
7806,749,2023-07-01 14:32:28
7807,1345,2023-07-01 14:32:38
7808,346,2023-07-01 14:32:48
7809,1024,2023-07-01 14:32:58
7810,846,2023-07-01 14:33:08
7811,814,2023-07-01 14:33:18
7812,425,2023-07-01 14:33:28
7813,1158,2023-07-01 14:33:38
7814,235,2023-07-01 14:33:48
7815,755,2023-07-01 14:33:58
7816,201,2023-07-01 14:34:08
7817,932,2023-07-01 14:34:18
7818,1068,2023-07-01 14:34:28
7819,994,2023-07-01 14:34:38
7820,513,2023-07-01 14:34:48
7821,556,2023-07-01 14:34:58
7822,522,2023-07-01 14:35:08
7823,677,2023-07-01 14:35:18
7824,1154,2023-07-01 14:35:28
7825,662,2023-07-01 14:35:38
7826,346,2023-07-01 14:35:48
7827,764,2023-07-01 14:35:58
7828,872,2023-07-01 14:36:08
7829,806,2023-07-01 14:36:18
7830,758,2023-07-01 14:36:28
7831,1362,2023-07-01 14:36:38
7832,999,2023-07-01 14:36:48
7833,1350,2023-07-01 14:36:58
7834,1248,2023-07-01 14:37:08
7835,642,2023-07-01 14:37:18
7836,988,2023-07-01 14:37:28
7837,391,2023-07-01 14:37:38
7838,1020,2023-07-01 14:37:48
7839,974,2023-07-01 14:37:58
7840,688,2023-07-01 14:38:08
7841,259,2023-07-01 14:38:18
7842,347,2023-07-01 14:38:28
7843,1221,2023-07-01 14:38:38
7844,1047,2023-07-01 14:38:48
7845,360,2023-07-01 14:38:58
7846,995,2023-07-01 14:39:08
7847,1260,2023-07-01 14:39:18
7848,1055,2023-07-01 14:39:28
7849,756,2023-07-01 14:39:38
7850,82,2023-07-01 14:39:48
7851,578,2023-07-01 14:39:58
7852,835,2023-07-01 14:40:08
7853,55,2023-07-01 14:40:18
7854,887,2023-07-01 14:40:28
7855,141,2023-07-01 14:40:38
7856,310,2023-07-01 14:40:48
7857,1104,2023-07-01 14:40:58
7858,1194,2023-07-01 14:41:08
7859,470,2023-07-01 14:41:18
7860,1271,2023-07-01 14:41:28
7861,1236,2023-07-01 14:41:38
7862,111,2023-07-01 14:41:48
7863,1213,2023-07-01 14:41:58
7864,285,2023-07-01 14:42:08
7865,746,2023-07-01 14:42:18
7866,573,2023-07-01 14:42:28
7867,475,2023-07-01 14:42:38
7868,462,2023-07-01 14:42:48
7869,413,2023-07-01 14:42:58
7870,636,2023-07-01 14:43:08
7871,545,2023-07-01 14:43:18
7872,1256,2023-07-01 14:43:28
7873,739,2023-07-01 14:43:38
7874,386,2023-07-01 14:43:48
7875,914,2023-07-01 14:43:58
7876,71,2023-07-01 14:44:08
7877,258,2023-07-01 14:44:18
7878,1035,2023-07-01 14:44:28
7879,715,2023-07-01 14:44:38
7880,517,2023-07-01 14:44:48
7881,1292,2023-07-01 14:44:58
7882,428,2023-07-01 14:45:08
7883,643,2023-07-01 14:45:18
7884,1207,2023-07-01 14:45:28
7885,162,2023-07-01 14:45:38
7886,685,2023-07-01 14:45:48
7887,163,2023-07-01 14:45:58
7888,162,2023-07-01 14:46:08
7889,1277,2023-07-01 14:46:18
7890,556,2023-07-01 14:46:28
7891,1184,2023-07-01 14:46:38
7892,519,2023-07-01 14:46:48
7893,355,2023-07-01 14:46:58
7894,80,2023-07-01 14:47:08
7895,378,2023-07-01 14:47:18
7896,355,2023-07-01 14:47:28
7897,1184,2023-07-01 14:47:38
7898,263,2023-07-01 14:47:48
7899,1284,2023-07-01 14:47:58
7900,1076,2023-07-01 14:48:08
7901,750,2023-07-01 14:48:18
7902,324,2023-07-01 14:48:28
7903,1178,2023-07-01 14:48:38
7904,898,2023-07-01 14:48:48
7905,513,2023-07-01 14:48:58
7906,531,2023-07-01 14:49:08
7907,944,2023-07-01 14:49:18
7908,364,2023-07-01 14:49:28
7909,537,2023-07-01 14:49:38
7910,1067,2023-07-01 14:49:48
7911,1089,2023-07-01 14:49:58
7912,971,2023-07-01 14:50:08
7913,969,2023-07-01 14:50:18
7914,673,2023-07-01 14:50:28
7915,232,2023-07-01 14:50:38
7916,855,2023-07-01 14:50:48
7917,677,2023-07-01 14:50:58
7918,75,2023-07-01 14:51:08
7919,1171,2023-07-01 14:51:18
7920,441,2023-07-01 14:51:28
7921,565,2023-07-01 14:51:38
7922,49,2023-07-01 14:51:48
7923,632,2023-07-01 14:51:58
7924,668,2023-07-01 14:52:08
7925,479,2023-07-01 14:52:18
7926,1171,2023-07-01 14:52:28
7927,528,2023-07-01 14:52:38
7928,588,2023-07-01 14:52:48
7929,790,2023-07-01 14:52:58
7930,363,2023-07-01 14:53:08
7931,620,2023-07-01 14:53:18
7932,349,2023-07-01 14:53:28
7933,138,2023-07-01 14:53:38
7934,826,2023-07-01 14:53:48
7935,380,2023-07-01 14:53:58
7936,164,2023-07-01 14:54:08
7937,1375,2023-07-01 14:54:18
7938,182,2023-07-01 14:54:28
7939,936,2023-07-01 14:54:38
7940,1004,2023-07-01 14:54:48
7941,897,2023-07-01 14:54:58
7942,238,2023-07-01 14:55:08
7943,209,2023-07-01 14:55:18
7944,358,2023-07-01 14:55:28
7945,651,2023-07-01 14:55:38
7946,865,2023-07-01 14:55:48
7947,70,2023-07-01 14:55:58
7948,841,2023-07-01 14:56:08
7949,874,2023-07-01 14:56:18
7950,1237,2023-07-01 14:56:28
7951,1320,2023-07-01 14:56:38
7952,517,2023-07-01 14:56:48
7953,1230,2023-07-01 14:56:58
7954,67,2023-07-01 14:57:08
7955,1247,2023-07-01 14:57:18
7956,828,2023-07-01 14:57:28
7957,819,2023-07-01 14:57:38
7958,808,2023-07-01 14:57:48
7959,1088,2023-07-01 14:57:58
7960,650,2023-07-01 14:58:08
7961,1314,2023-07-01 14:58:18
7962,679,2023-07-01 14:58:28
7963,227,2023-07-01 14:58:38
7964,575,2023-07-01 14:58:48
7965,194,2023-07-01 14:58:58
7966,668,2023-07-01 14:59:08
7967,815,2023-07-01 14:59:18
7968,55,2023-07-01 14:59:28
7969,523,2023-07-01 14:59:38
7970,230,2023-07-01 14:59:48
7971,1160,2023-07-01 14:59:58
7972,394,2023-07-01 15:00:08
7973,1165,2023-07-01 15:00:18
7974,817,2023-07-01 15:00:28
7975,759,2023-07-01 15:00:38
7976,153,2023-07-01 15:00:48
7977,706,2023-07-01 15:00:58
7978,1161,2023-07-01 15:01:08
7979,358,2023-07-01 15:01:18
7980,326,2023-07-01 15:01:28
7981,795,2023-07-01 15:01:38
7982,1126,2023-07-01 15:01:48
7983,1262,2023-07-01 15:01:58
7984,487,2023-07-01 15:02:08
7985,63,2023-07-01 15:02:18
7986,300,2023-07-01 15:02:28
7987,184,2023-07-01 15:02:38
7988,33,2023-07-01 15:02:48
7989,611,2023-07-01 15:02:58
7990,408,2023-07-01 15:03:08
7991,110,2023-07-01 15:03:18
7992,17,2023-07-01 15:03:28
7993,1124,2023-07-01 15:03:38
7994,1249,2023-07-01 15:03:48
7995,632,2023-07-01 15:03:58
7996,441,2023-07-01 15:04:08
7997,954,2023-07-01 15:04:18
7998,799,2023-07-01 15:04:28
7999,582,2023-07-01 15:04:38
8000,378,2023-07-01 15:04:48
8001,710,2023-07-01 15:04:58
8002,954,2023-07-01 15:05:08
8003,1155,2023-07-01 15:05:18
8004,1346,2023-07-01 15:05:28
8005,1089,2023-07-01 15:05:38
8006,213,2023-07-01 15:05:48
8007,223,2023-07-01 15:05:58
8008,100,2023-07-01 15:06:08
8009,658,2023-07-01 15:06:18
8010,947,2023-07-01 15:06:28
8011,784,2023-07-01 15:06:38
8012,1108,2023-07-01 15:06:48
8013,1315,2023-07-01 15:06:58
8014,119,2023-07-01 15:07:08
8015,483,2023-07-01 15:07:18
8016,444,2023-07-01 15:07:28
8017,1026,2023-07-01 15:07:38
8018,762,2023-07-01 15:07:48
8019,479,2023-07-01 15:07:58
8020,966,2023-07-01 15:08:08
8021,502,2023-07-01 15:08:18
8022,336,2023-07-01 15:08:28
8023,431,2023-07-01 15:08:38
8024,97,2023-07-01 15:08:48
8025,744,2023-07-01 15:08:58
8026,1263,2023-07-01 15:09:08
8027,1009,2023-07-01 15:09:18
8028,356,2023-07-01 15:09:28
8029,335,2023-07-01 15:09:38
8030,721,2023-07-01 15:09:48
8031,979,2023-07-01 15:09:58
8032,986,2023-07-01 15:10:08
8033,143,2023-07-01 15:10:18
8034,644,2023-07-01 15:10:28
8035,587,2023-07-01 15:10:38
8036,778,2023-07-01 15:10:48
8037,702,2023-07-01 15:10:58
8038,864,2023-07-01 15:11:08
8039,1298,2023-07-01 15:11:18
8040,1135,2023-07-01 15:11:28
8041,496,2023-07-01 15:11:38
8042,156,2023-07-01 15:11:48
8043,528,2023-07-01 15:11:58
8044,247,2023-07-01 15:12:08
8045,816,2023-07-01 15:12:18
8046,1120,2023-07-01 15:12:28
8047,457,2023-07-01 15:12:38
8048,1181,2023-07-01 15:12:48
8049,788,2023-07-01 15:12:58
8050,848,2023-07-01 15:13:08
8051,1179,2023-07-01 15:13:18
8052,637,2023-07-01 15:13:28
8053,972,2023-07-01 15:13:38
8054,1305,2023-07-01 15:13:48
8055,511,2023-07-01 15:13:58
8056,138,2023-07-01 15:14:08
8057,299,2023-07-01 15:14:18
8058,449,2023-07-01 15:14:28
8059,292,2023-07-01 15:14:38
8060,188,2023-07-01 15:14:48
8061,326,2023-07-01 15:14:58
8062,615,2023-07-01 15:15:08
8063,867,2023-07-01 15:15:18
8064,761,2023-07-01 15:15:28
8065,326,2023-07-01 15:15:38
8066,286,2023-07-01 15:15:48
8067,433,2023-07-01 15:15:58
8068,486,2023-07-01 15:16:08
8069,1067,2023-07-01 15:16:18
8070,218,2023-07-01 15:16:28
8071,645,2023-07-01 15:16:38
8072,272,2023-07-01 15:16:48
8073,626,2023-07-01 15:16:58
8074,390,2023-07-01 15:17:08
8075,698,2023-07-01 15:17:18
8076,454,2023-07-01 15:17:28
8077,481,2023-07-01 15:17:38
8078,1230,2023-07-01 15:17:48
8079,301,2023-07-01 15:17:58
8080,745,2023-07-01 15:18:08
8081,14,2023-07-01 15:18:18
8082,124,2023-07-01 15:18:28
8083,302,2023-07-01 15:18:38
8084,864,2023-07-01 15:18:48
8085,34,2023-07-01 15:18:58
8086,1320,2023-07-01 15:19:08
8087,696,2023-07-01 15:19:18
8088,1230,2023-07-01 15:19:28
8089,1143,2023-07-01 15:19:38
8090,993,2023-07-01 15:19:48
8091,620,2023-07-01 15:19:58
8092,947,2023-07-01 15:20:08
8093,554,2023-07-01 15:20:18
8094,46,2023-07-01 15:20:28
8095,521,2023-07-01 15:20:38
8096,1112,2023-07-01 15:20:48
8097,1280,2023-07-01 15:20:58
8098,496,2023-07-01 15:21:08
8099,13,2023-07-01 15:21:18
8100,802,2023-07-01 15:21:28
8101,562,2023-07-01 15:21:38
8102,1278,2023-07-01 15:21:48
8103,136,2023-07-01 15:21:58
8104,767,2023-07-01 15:22:08
8105,712,2023-07-01 15:22:18
8106,514,2023-07-01 15:22:28
8107,1280,2023-07-01 15:22:38
8108,376,2023-07-01 15:22:48
8109,892,2023-07-01 15:22:58
8110,993,2023-07-01 15:23:08
8111,1159,2023-07-01 15:23:18
8112,424,2023-07-01 15:23:28
8113,1011,2023-07-01 15:23:38
8114,426,2023-07-01 15:23:48
8115,887,2023-07-01 15:23:58
8116,781,2023-07-01 15:24:08
8117,413,2023-07-01 15:24:18
8118,481,2023-07-01 15:24:28
8119,1054,2023-07-01 15:24:38
8120,940,2023-07-01 15:24:48
8121,883,2023-07-01 15:24:58
8122,1279,2023-07-01 15:25:08
8123,1206,2023-07-01 15:25:18
8124,376,2023-07-01 15:25:28
8125,1138,2023-07-01 15:25:38
8126,444,2023-07-01 15:25:48
8127,268,2023-07-01 15:25:58
8128,220,2023-07-01 15:26:08
8129,149,2023-07-01 15:26:18
8130,706,2023-07-01 15:26:28
8131,356,2023-07-01 15:26:38
8132,1129,2023-07-01 15:26:48
8133,923,2023-07-01 15:26:58
8134,198,2023-07-01 15:27:08
8135,1219,2023-07-01 15:27:18
8136,1223,2023-07-01 15:27:28
8137,526,2023-07-01 15:27:38
8138,136,2023-07-01 15:27:48
8139,647,2023-07-01 15:27:58
8140,920,2023-07-01 15:28:08
8141,685,2023-07-01 15:28:18
8142,974,2023-07-01 15:28:28
8143,1093,2023-07-01 15:28:38
8144,315,2023-07-01 15:28:48
8145,366,2023-07-01 15:28:58
8146,1021,2023-07-01 15:29:08
8147,123,2023-07-01 15:29:18
8148,907,2023-07-01 15:29:28
8149,191,2023-07-01 15:29:38
8150,912,2023-07-01 15:29:48
8151,935,2023-07-01 15:29:58
8152,977,2023-07-01 15:30:08
8153,338,2023-07-01 15:30:18
8154,57,2023-07-01 15:30:28
8155,160,2023-07-01 15:30:38
8156,457,2023-07-01 15:30:48
8157,807,2023-07-01 15:30:58
8158,48,2023-07-01 15:31:08
8159,53,2023-07-01 15:31:18
8160,1218,2023-07-01 15:31:28
8161,638,2023-07-01 15:31:38
8162,518,2023-07-01 15:31:48
8163,1245,2023-07-01 15:31:58
8164,1331,2023-07-01 15:32:08
8165,23,2023-07-01 15:32:18
8166,1135,2023-07-01 15:32:28
8167,731,2023-07-01 15:32:38
8168,676,2023-07-01 15:32:48
8169,786,2023-07-01 15:32:58
8170,262,2023-07-01 15:33:08
8171,1327,2023-07-01 15:33:18
8172,1262,2023-07-01 15:33:28
8173,118,2023-07-01 15:33:38
8174,1085,2023-07-01 15:33:48
8175,118,2023-07-01 15:33:58
8176,124,2023-07-01 15:34:08
8177,1252,2023-07-01 15:34:18
8178,1179,2023-07-01 15:34:28
8179,9,2023-07-01 15:34:38
8180,420,2023-07-01 15:34:48
8181,1106,2023-07-01 15:34:58
8182,1028,2023-07-01 15:35:08
8183,22,2023-07-01 15:35:18
8184,400,2023-07-01 15:35:28
8185,845,2023-07-01 15:35:38
8186,203,2023-07-01 15:35:48
8187,653,2023-07-01 15:35:58
8188,166,2023-07-01 15:36:08
8189,1358,2023-07-01 15:36:18
8190,430,2023-07-01 15:36:28
8191,240,2023-07-01 15:36:38
8192,46,2023-07-01 15:36:48
8193,1086,2023-07-01 15:36:58
8194,507,2023-07-01 15:37:08
8195,190,2023-07-01 15:37:18
8196,590,2023-07-01 15:37:28
8197,1247,2023-07-01 15:37:38
8198,58,2023-07-01 15:37:48
8199,1207,2023-07-01 15:37:58
8200,1191,2023-07-01 15:38:08
8201,205,2023-07-01 15:38:18
8202,191,2023-07-01 15:38:28
8203,680,2023-07-01 15:38:38
8204,893,2023-07-01 15:38:48
8205,1001,2023-07-01 15:38:58
8206,34,2023-07-01 15:39:08
8207,1311,2023-07-01 15:39:18
8208,1254,2023-07-01 15:39:28
8209,630,2023-07-01 15:39:38
8210,1093,2023-07-01 15:39:48
8211,939,2023-07-01 15:39:58
8212,823,2023-07-01 15:40:08
8213,285,2023-07-01 15:40:18
8214,890,2023-07-01 15:40:28
8215,1081,2023-07-01 15:40:38
8216,1076,2023-07-01 15:40:48
8217,1230,2023-07-01 15:40:58
8218,352,2023-07-01 15:41:08
8219,751,2023-07-01 15:41:18
8220,1034,2023-07-01 15:41:28
8221,189,2023-07-01 15:41:38
8222,138,2023-07-01 15:41:48
8223,676,2023-07-01 15:41:58
8224,971,2023-07-01 15:42:08
8225,1115,2023-07-01 15:42:18
8226,50,2023-07-01 15:42:28
8227,682,2023-07-01 15:42:38
8228,780,2023-07-01 15:42:48
8229,674,2023-07-01 15:42:58
8230,722,2023-07-01 15:43:08
8231,392,2023-07-01 15:43:18
8232,202,2023-07-01 15:43:28
8233,301,2023-07-01 15:43:38
8234,361,2023-07-01 15:43:48
8235,1191,2023-07-01 15:43:58
8236,85,2023-07-01 15:44:08
8237,112,2023-07-01 15:44:18
8238,1052,2023-07-01 15:44:28
8239,707,2023-07-01 15:44:38
8240,544,2023-07-01 15:44:48
8241,773,2023-07-01 15:44:58
8242,608,2023-07-01 15:45:08
8243,898,2023-07-01 15:45:18
8244,555,2023-07-01 15:45:28
8245,413,2023-07-01 15:45:38
8246,128,2023-07-01 15:45:48
8247,978,2023-07-01 15:45:58
8248,840,2023-07-01 15:46:08
8249,987,2023-07-01 15:46:18
8250,393,2023-07-01 15:46:28
8251,396,2023-07-01 15:46:38
8252,913,2023-07-01 15:46:48
8253,472,2023-07-01 15:46:58
8254,317,2023-07-01 15:47:08
8255,237,2023-07-01 15:47:18
8256,148,2023-07-01 15:47:28
8257,698,2023-07-01 15:47:38
8258,1127,2023-07-01 15:47:48
8259,1049,2023-07-01 15:47:58
8260,1362,2023-07-01 15:48:08
8261,336,2023-07-01 15:48:18
8262,849,2023-07-01 15:48:28
8263,144,2023-07-01 15:48:38
8264,701,2023-07-01 15:48:48
8265,759,2023-07-01 15:48:58
8266,478,2023-07-01 15:49:08
8267,94,2023-07-01 15:49:18
8268,899,2023-07-01 15:49:28
8269,44,2023-07-01 15:49:38
8270,542,2023-07-01 15:49:48
8271,78,2023-07-01 15:49:58
8272,788,2023-07-01 15:50:08
8273,436,2023-07-01 15:50:18
8274,713,2023-07-01 15:50:28
8275,206,2023-07-01 15:50:38
8276,245,2023-07-01 15:50:48
8277,1017,2023-07-01 15:50:58
8278,821,2023-07-01 15:51:08
8279,965,2023-07-01 15:51:18
8280,68,2023-07-01 15:51:28
8281,916,2023-07-01 15:51:38
8282,1049,2023-07-01 15:51:48
8283,1136,2023-07-01 15:51:58
8284,774,2023-07-01 15:52:08
8285,509,2023-07-01 15:52:18
8286,736,2023-07-01 15:52:28
8287,740,2023-07-01 15:52:38
8288,65,2023-07-01 15:52:48
8289,40,2023-07-01 15:52:58
8290,691,2023-07-01 15:53:08
8291,1380,2023-07-01 15:53:18
8292,1387,2023-07-01 15:53:28
8293,371,2023-07-01 15:53:38
8294,374,2023-07-01 15:53:48
8295,855,2023-07-01 15:53:58
8296,1305,2023-07-01 15:54:08
8297,484,2023-07-01 15:54:18
8298,282,2023-07-01 15:54:28
8299,1016,2023-07-01 15:54:38
8300,51,2023-07-01 15:54:48
8301,22,2023-07-01 15:54:58
8302,1359,2023-07-01 15:55:08
8303,1334,2023-07-01 15:55:18
8304,713,2023-07-01 15:55:28
8305,182,2023-07-01 15:55:38
8306,740,2023-07-01 15:55:48
8307,1096,2023-07-01 15:55:58
8308,387,2023-07-01 15:56:08
8309,1330,2023-07-01 15:56:18
8310,21,2023-07-01 15:56:28
8311,440,2023-07-01 15:56:38
8312,551,2023-07-01 15:56:48
8313,68,2023-07-01 15:56:58
8314,715,2023-07-01 15:57:08
8315,984,2023-07-01 15:57:18
8316,90,2023-07-01 15:57:28
8317,125,2023-07-01 15:57:38
8318,1381,2023-07-01 15:57:48
8319,623,2023-07-01 15:57:58
8320,198,2023-07-01 15:58:08
8321,1355,2023-07-01 15:58:18
8322,544,2023-07-01 15:58:28
8323,747,2023-07-01 15:58:38
8324,524,2023-07-01 15:58:48
8325,949,2023-07-01 15:58:58
8326,852,2023-07-01 15:59:08
8327,238,2023-07-01 15:59:18
8328,164,2023-07-01 15:59:28
8329,892,2023-07-01 15:59:38
8330,933,2023-07-01 15:59:48
8331,666,2023-07-01 15:59:58
8332,870,2023-07-01 16:00:08
8333,41,2023-07-01 16:00:18
8334,1020,2023-07-01 16:00:28
8335,694,2023-07-01 16:00:38
8336,793,2023-07-01 16:00:48
8337,764,2023-07-01 16:00:58
8338,1197,2023-07-01 16:01:08
8339,1121,2023-07-01 16:01:18
8340,523,2023-07-01 16:01:28
8341,198,2023-07-01 16:01:38
8342,853,2023-07-01 16:01:48
8343,1068,2023-07-01 16:01:58
8344,325,2023-07-01 16:02:08
8345,1228,2023-07-01 16:02:18
8346,468,2023-07-01 16:02:28
8347,1202,2023-07-01 16:02:38
8348,987,2023-07-01 16:02:48
8349,1226,2023-07-01 16:02:58
8350,576,2023-07-01 16:03:08
8351,1321,2023-07-01 16:03:18
8352,1048,2023-07-01 16:03:28
8353,466,2023-07-01 16:03:38
8354,1162,2023-07-01 16:03:48
8355,859,2023-07-01 16:03:58
8356,572,2023-07-01 16:04:08
8357,1200,2023-07-01 16:04:18
8358,760,2023-07-01 16:04:28
8359,28,2023-07-01 16:04:38
8360,129,2023-07-01 16:04:48
8361,605,2023-07-01 16:04:58
8362,915,2023-07-01 16:05:08
8363,830,2023-07-01 16:05:18
8364,953,2023-07-01 16:05:28
8365,566,2023-07-01 16:05:38
8366,99,2023-07-01 16:05:48
8367,763,2023-07-01 16:05:58
8368,1253,2023-07-01 16:06:08
8369,871,2023-07-01 16:06:18
8370,211,2023-07-01 16:06:28
8371,1206,2023-07-01 16:06:38
8372,188,2023-07-01 16:06:48
8373,70,2023-07-01 16:06:58
8374,592,2023-07-01 16:07:08
8375,731,2023-07-01 16:07:18
8376,29,2023-07-01 16:07:28
8377,26,2023-07-01 16:07:38
8378,547,2023-07-01 16:07:48
8379,473,2023-07-01 16:07:58
8380,628,2023-07-01 16:08:08
8381,825,2023-07-01 16:08:18
8382,56,2023-07-01 16:08:28
8383,830,2023-07-01 16:08:38
8384,985,2023-07-01 16:08:48
8385,520,2023-07-01 16:08:58
8386,404,2023-07-01 16:09:08
8387,1010,2023-07-01 16:09:18
8388,1047,2023-07-01 16:09:28
8389,919,2023-07-01 16:09:38
8390,1247,2023-07-01 16:09:48
8391,186,2023-07-01 16:09:58
8392,417,2023-07-01 16:10:08
8393,968,2023-07-01 16:10:18
8394,957,2023-07-01 16:10:28
8395,128,2023-07-01 16:10:38
8396,869,2023-07-01 16:10:48
8397,1362,2023-07-01 16:10:58
8398,1142,2023-07-01 16:11:08
8399,249,2023-07-01 16:11:18
8400,767,2023-07-01 16:11:28
8401,1140,2023-07-01 16:11:38
8402,1304,2023-07-01 16:11:48
8403,5,2023-07-01 16:11:58
8404,720,2023-07-01 16:12:08
8405,591,2023-07-01 16:12:18
8406,479,2023-07-01 16:12:28
8407,692,2023-07-01 16:12:38
8408,1321,2023-07-01 16:12:48
8409,883,2023-07-01 16:12:58
8410,781,2023-07-01 16:13:08
8411,1291,2023-07-01 16:13:18
8412,143,2023-07-01 16:13:28
8413,1213,2023-07-01 16:13:38
8414,1204,2023-07-01 16:13:48
8415,1155,2023-07-01 16:13:58
8416,1160,2023-07-01 16:14:08
8417,65,2023-07-01 16:14:18
8418,1367,2023-07-01 16:14:28
8419,1297,2023-07-01 16:14:38
8420,613,2023-07-01 16:14:48
8421,1360,2023-07-01 16:14:58
8422,31,2023-07-01 16:15:08
8423,1104,2023-07-01 16:15:18
8424,1042,2023-07-01 16:15:28
8425,660,2023-07-01 16:15:38
8426,1011,2023-07-01 16:15:48
8427,401,2023-07-01 16:15:58
8428,1080,2023-07-01 16:16:08
8429,597,2023-07-01 16:16:18
8430,846,2023-07-01 16:16:28
8431,1267,2023-07-01 16:16:38
8432,826,2023-07-01 16:16:48
8433,765,2023-07-01 16:16:58
8434,1075,2023-07-01 16:17:08
8435,1264,2023-07-01 16:17:18
8436,503,2023-07-01 16:17:28
8437,639,2023-07-01 16:17:38
8438,129,2023-07-01 16:17:48
8439,550,2023-07-01 16:17:58
8440,928,2023-07-01 16:18:08
8441,1046,2023-07-01 16:18:18
8442,1365,2023-07-01 16:18:28
8443,881,2023-07-01 16:18:38
8444,822,2023-07-01 16:18:48
8445,823,2023-07-01 16:18:58
8446,936,2023-07-01 16:19:08
8447,891,2023-07-01 16:19:18
8448,275,2023-07-01 16:19:28
8449,32,2023-07-01 16:19:38
8450,722,2023-07-01 16:19:48
8451,400,2023-07-01 16:19:58
8452,915,2023-07-01 16:20:08
8453,295,2023-07-01 16:20:18
8454,1065,2023-07-01 16:20:28
8455,1238,2023-07-01 16:20:38
8456,1115,2023-07-01 16:20:48
8457,1136,2023-07-01 16:20:58
8458,240,2023-07-01 16:21:08
8459,1231,2023-07-01 16:21:18
8460,688,2023-07-01 16:21:28
8461,83,2023-07-01 16:21:38
8462,1210,2023-07-01 16:21:48
8463,1352,2023-07-01 16:21:58
8464,442,2023-07-01 16:22:08
8465,517,2023-07-01 16:22:18
8466,1197,2023-07-01 16:22:28
8467,676,2023-07-01 16:22:38
8468,175,2023-07-01 16:22:48
8469,998,2023-07-01 16:22:58
8470,1312,2023-07-01 16:23:08
8471,329,2023-07-01 16:23:18
8472,315,2023-07-01 16:23:28
8473,272,2023-07-01 16:23:38
8474,1355,2023-07-01 16:23:48
8475,328,2023-07-01 16:23:58
8476,65,2023-07-01 16:24:08
8477,1386,2023-07-01 16:24:18
8478,202,2023-07-01 16:24:28
8479,35,2023-07-01 16:24:38
8480,1111,2023-07-01 16:24:48
8481,776,2023-07-01 16:24:58
8482,851,2023-07-01 16:25:08
8483,901,2023-07-01 16:25:18
8484,880,2023-07-01 16:25:28
8485,1038,2023-07-01 16:25:38
8486,1098,2023-07-01 16:25:48
8487,1251,2023-07-01 16:25:58
8488,601,2023-07-01 16:26:08
8489,1080,2023-07-01 16:26:18
8490,706,2023-07-01 16:26:28
8491,594,2023-07-01 16:26:38
8492,530,2023-07-01 16:26:48
8493,1150,2023-07-01 16:26:58
8494,438,2023-07-01 16:27:08
8495,651,2023-07-01 16:27:18
8496,464,2023-07-01 16:27:28
8497,59,2023-07-01 16:27:38
8498,272,2023-07-01 16:27:48
8499,313,2023-07-01 16:27:58
8500,1024,2023-07-01 16:28:08
8501,1068,2023-07-01 16:28:18
8502,1236,2023-07-01 16:28:28
8503,695,2023-07-01 16:28:38
8504,893,2023-07-01 16:28:48
8505,287,2023-07-01 16:28:58
8506,1248,2023-07-01 16:29:08
8507,835,2023-07-01 16:29:18
8508,167,2023-07-01 16:29:28
8509,538,2023-07-01 16:29:38
8510,348,2023-07-01 16:29:48
8511,463,2023-07-01 16:29:58
8512,609,2023-07-01 16:30:08
8513,439,2023-07-01 16:30:18
8514,811,2023-07-01 16:30:28
8515,208,2023-07-01 16:30:38
8516,43,2023-07-01 16:30:48
8517,827,2023-07-01 16:30:58
8518,655,2023-07-01 16:31:08
8519,212,2023-07-01 16:31:18
8520,890,2023-07-01 16:31:28
8521,201,2023-07-01 16:31:38
8522,1357,2023-07-01 16:31:48
8523,650,2023-07-01 16:31:58
8524,1040,2023-07-01 16:32:08
8525,17,2023-07-01 16:32:18
8526,449,2023-07-01 16:32:28
8527,624,2023-07-01 16:32:38
8528,355,2023-07-01 16:32:48
8529,1383,2023-07-01 16:32:58
8530,1190,2023-07-01 16:33:08
8531,18,2023-07-01 16:33:18
8532,1324,2023-07-01 16:33:28
8533,1183,2023-07-01 16:33:38
8534,878,2023-07-01 16:33:48
8535,723,2023-07-01 16:33:58
