user_id,wine_id,purchase_det_number
user311,272,2.0
user212,272,2.0
user295,1008,3.0
user031,1008,1.0
user239,1008,3.0
user199,1008,1.0
user211,1008,3.0
user305,1008,1.0
user223,1008,2.0
user017,1008,1.0
user278,1008,3.0
user001,1008,1.0
user293,1008,2.0
user135,1008,2.0
user273,1008,3.0
user109,1008,2.0
user034,1008,2.0
user275,1008,3.0
user152,1008,1.0
user181,1008,1.0
user263,1008,3.0
user138,1008,3.0
user110,1008,3.0
user107,1008,2.0
user102,1008,2.0
user279,1008,3.0
user316,1008,3.0
user276,1008,2.0
user271,1008,3.0
user128,1008,2.0
user305,1008,3.0
user025,1008,1.0
user174,1008,2.0
user223,1008,2.0
user235,1008,3.0
user315,1008,1.0
user136,1008,1.0
user089,6,2.0
user091,6,2.0
user162,6,1.0
user077,6,3.0
user302,6,2.0
user177,6,3.0
user102,6,3.0
user095,6,1.0
user136,6,2.0
user199,6,3.0
user073,6,3.0
user218,6,2.0
user227,6,2.0
user218,6,3.0
user229,6,1.0
user139,6,3.0
user283,6,1.0
user151,6,3.0
user172,6,3.0
user062,1049,1.0
user221,1049,1.0
user252,1049,3.0
user194,1049,3.0
user121,1049,1.0
user048,1049,1.0
user178,1049,2.0
user186,1049,2.0
user292,1049,2.0
user109,1049,2.0
user225,1049,2.0
user278,1049,2.0
user286,1049,1.0
user170,1049,2.0
user245,1049,3.0
user127,1049,1.0
user187,1049,1.0
user254,1049,3.0
user119,1049,2.0
user119,1049,2.0
user069,1049,2.0
user015,1049,3.0
user153,1049,3.0
user154,678,1.0
user252,678,3.0
user232,678,1.0
user288,678,2.0
user130,678,3.0
user249,678,3.0
user165,678,1.0
user077,678,2.0
user260,678,2.0
user110,678,3.0
user281,678,1.0
user255,678,2.0
user200,678,2.0
user125,678,2.0
user168,678,3.0
user154,216,1.0
user080,216,1.0
user181,216,2.0
user107,216,2.0
user311,216,2.0
user266,216,2.0
user328,216,1.0
user241,216,2.0
user196,216,2.0
user074,216,1.0
user179,216,1.0
user230,216,2.0
user161,216,1.0
user253,216,2.0
user304,216,1.0
user089,216,3.0
user073,216,2.0
user109,216,2.0
user081,216,3.0
user262,216,1.0
user051,216,2.0
user079,818,2.0
user304,818,3.0
user226,818,3.0
user326,818,2.0
user013,818,1.0
user043,818,1.0
user268,818,1.0
user251,818,2.0
user167,818,3.0
user039,818,3.0
user234,818,3.0
user324,818,1.0
user291,818,1.0
user041,818,1.0
user160,818,1.0
user223,818,2.0
user158,818,2.0
user203,818,1.0
user078,818,3.0
user079,818,2.0
user155,818,2.0
user045,1105,2.0
user143,1105,1.0
user090,1105,2.0
user327,1105,2.0
user079,1105,3.0
user250,1105,2.0
user316,1105,1.0
user111,1105,3.0
user088,1105,2.0
user043,1105,2.0
user246,1105,3.0
user318,864,2.0
user090,864,2.0
user312,864,1.0
user206,864,1.0
user070,864,2.0
user132,864,2.0
user142,864,2.0
user048,864,3.0
user043,864,1.0
user228,864,3.0
user100,864,3.0
user174,864,1.0
user056,864,2.0
user062,864,3.0
user038,864,2.0
user316,864,3.0
user137,864,3.0
user223,864,2.0
user197,864,2.0
user063,864,1.0
user320,864,2.0
user302,864,2.0
user233,1061,2.0
user305,1061,3.0
user300,1061,2.0
user300,1061,3.0
user243,1061,3.0
user078,1061,2.0
user078,1061,1.0
user073,1061,3.0
user110,1061,2.0
user063,1061,3.0
user219,1061,2.0
user205,1061,1.0
user313,1061,3.0
user069,1061,1.0
user069,1061,1.0
user157,1061,1.0
user275,1061,3.0
user243,1061,1.0
user230,1061,1.0
user142,1061,1.0
user233,1220,2.0
user134,1220,2.0
user184,1220,1.0
user247,1220,2.0
user295,1220,3.0
user191,1220,2.0
user188,1220,2.0
user096,1220,3.0
user259,1220,3.0
user048,1220,3.0
user144,1220,1.0
user288,1220,2.0
user211,1220,1.0
user299,1220,1.0
user215,1220,2.0
user095,1220,1.0
user036,1220,3.0
user252,1220,1.0
user001,1220,3.0
user225,1220,2.0
user272,1220,3.0
user210,1174,2.0
user255,1174,3.0
user173,1174,3.0
user279,1174,1.0
user074,1174,2.0
user145,1174,3.0
user077,1174,2.0
user217,1174,2.0
user270,1174,3.0
user259,1174,2.0
user205,1174,2.0
user195,1174,3.0
user090,1174,3.0
user303,1174,3.0
user166,1174,2.0
user278,1174,1.0
user311,1174,3.0
user276,1174,3.0
user285,331,2.0
user180,331,1.0
user089,331,3.0
user282,331,3.0
user273,331,3.0
user207,331,1.0
user011,331,2.0
user021,331,2.0
user188,331,1.0
user208,331,3.0
user044,331,1.0
user191,331,2.0
user207,331,2.0
user293,331,2.0
user161,331,3.0
user316,331,2.0
user262,331,1.0
user043,331,1.0
user285,847,1.0
user031,847,1.0
user307,847,3.0
user163,847,3.0
user087,847,2.0
user302,847,2.0
user237,847,3.0
user123,847,3.0
user017,847,1.0
user275,847,1.0
user299,847,3.0
user315,847,3.0
user081,847,3.0
user304,847,2.0
user226,847,2.0
user103,88,1.0
user280,88,3.0
user113,88,3.0
user113,88,3.0
user198,88,3.0
user126,88,2.0
user159,88,3.0
user031,88,3.0
user164,88,2.0
user326,88,2.0
user171,88,2.0
user179,88,1.0
user230,88,1.0
user074,88,1.0
user251,88,3.0
user103,151,1.0
user202,151,3.0
user306,151,3.0
user101,151,2.0
user212,151,3.0
user089,151,3.0
user261,151,2.0
user189,151,3.0
user322,151,1.0
user160,151,3.0
user039,151,1.0
user192,151,1.0
user233,151,2.0
user231,151,1.0
user216,151,2.0
user231,151,1.0
user297,151,2.0
user270,240,1.0
user315,240,2.0
user140,240,1.0
user271,240,3.0
user221,240,3.0
user221,240,1.0
user071,240,2.0
user039,240,3.0
user323,240,3.0
user172,240,1.0
user237,240,1.0
user063,240,2.0
user205,240,2.0
user231,240,3.0
user296,771,2.0
user192,771,1.0
user271,771,3.0
user043,771,3.0
user323,771,1.0
user145,771,1.0
user051,771,1.0
user127,771,1.0
user275,771,2.0
user317,771,2.0
user269,771,3.0
user274,771,2.0
user252,771,1.0
user091,771,2.0
user045,771,1.0
user073,771,1.0
user271,771,2.0
user139,771,3.0
user256,771,3.0
user207,771,2.0
user288,771,2.0
user062,771,3.0
user264,771,1.0
user323,771,2.0
user051,406,1.0
user074,406,1.0
user103,406,3.0
user173,406,3.0
user011,406,2.0
user114,406,3.0
user056,406,3.0
user159,406,3.0
user126,406,3.0
user038,406,3.0
user313,406,3.0
user019,406,3.0
user128,406,3.0
user211,406,2.0
user205,406,1.0
user175,406,1.0
user314,406,3.0
user157,406,1.0
user135,406,2.0
user122,406,1.0
user057,406,1.0
user261,232,3.0
user198,232,3.0
user209,232,1.0
user291,232,2.0
user290,232,3.0
user281,232,3.0
user163,232,1.0
user284,232,3.0
user176,232,3.0
user191,232,3.0
user256,232,2.0
user191,232,3.0
user323,232,1.0
user189,232,1.0
user164,232,2.0
user260,232,3.0
user018,232,2.0
user179,232,2.0
user296,232,2.0
user174,232,3.0
user089,232,2.0
user049,232,1.0
user165,232,2.0
user206,232,2.0
user243,114,1.0
user238,114,1.0
user022,114,3.0
user032,114,1.0
user256,114,2.0
user272,114,2.0
user089,114,1.0
user168,114,2.0
user213,114,2.0
user095,114,2.0
user075,114,3.0
user248,114,1.0
user205,114,1.0
user311,114,2.0
user172,114,1.0
user198,114,2.0
user245,114,2.0
user259,114,2.0
user317,114,3.0
user302,997,1.0
user096,997,3.0
user102,997,3.0
user082,997,1.0
user094,997,1.0
user283,997,3.0
user132,997,1.0
user128,997,3.0
user074,997,1.0
user296,997,1.0
user095,997,1.0
user202,997,3.0
user274,1380,3.0
user038,1380,2.0
user144,1380,3.0
user312,1380,3.0
user115,1380,3.0
user161,1380,3.0
user098,1380,2.0
user191,1380,3.0
user046,1380,1.0
user101,1380,3.0
user202,1380,3.0
user148,1380,1.0
user054,1380,2.0
user046,403,3.0
user049,403,2.0
user291,403,3.0
user242,403,2.0
user260,403,1.0
user257,403,3.0
user145,403,1.0
user098,403,2.0
user177,403,2.0
user151,403,3.0
user302,403,2.0
user059,403,3.0
user169,403,2.0
user044,403,3.0
user280,403,2.0
user150,403,1.0
user205,403,1.0
user279,403,3.0
user128,403,2.0
user012,403,2.0
user046,403,3.0
user158,403,1.0
user071,1237,2.0
user321,1237,3.0
user318,1237,2.0
user068,1237,3.0
user195,1237,3.0
user226,1237,1.0
user303,1237,1.0
user219,1237,1.0
user117,1237,3.0
user274,1237,1.0
user111,1237,2.0
user116,1237,2.0
user318,1237,3.0
user189,1237,2.0
user281,1237,1.0
user151,1237,2.0
user043,1237,2.0
user315,1237,3.0
user056,1237,3.0
user261,1237,2.0
user241,1237,3.0
user308,1237,2.0
user171,1237,1.0
user324,1237,2.0
user103,1237,1.0
user330,1237,2.0
user125,1028,1.0
user037,1028,3.0
user204,1028,1.0
user048,1028,3.0
user177,1028,2.0
user110,1028,3.0
user187,1028,3.0
user048,1028,1.0
user142,1028,3.0
user060,1028,2.0
user069,1028,3.0
user081,1028,3.0
user072,1028,1.0
user036,1028,2.0
user080,1028,3.0
user125,447,3.0
user105,447,3.0
user105,447,3.0
user215,447,3.0
user048,447,2.0
user173,447,2.0
user014,447,2.0
user188,447,3.0
user186,447,2.0
user154,447,3.0
user297,970,3.0
user254,970,2.0
user094,970,3.0
user070,970,1.0
user074,970,2.0
user074,970,3.0
user171,970,1.0
user321,970,2.0
user105,970,3.0
user309,970,1.0
user303,970,2.0
user215,970,2.0
user215,970,3.0
user271,970,3.0
user316,970,3.0
user283,970,2.0
user046,970,2.0
user257,85,2.0
user123,85,1.0
user011,85,1.0
user260,85,3.0
user011,85,1.0
user169,85,1.0
user301,85,1.0
user171,85,1.0
user276,85,3.0
user076,85,2.0
user176,85,3.0
user036,85,1.0
user056,1006,1.0
user099,1006,3.0
user175,1006,2.0
user298,1006,2.0
user284,1006,3.0
user152,1006,1.0
user298,1006,3.0
user218,1006,2.0
user032,1006,3.0
user053,1006,1.0
user296,1006,2.0
user038,1006,2.0
user216,1006,3.0
user299,1006,3.0
user263,35,2.0
user278,35,1.0
user271,35,1.0
user147,35,2.0
user219,35,3.0
user166,35,1.0
user190,35,2.0
user306,35,1.0
user242,1072,2.0
user328,1072,3.0
user047,1072,2.0
user288,1072,3.0
user205,1072,1.0
user205,1072,1.0
user128,1072,1.0
user323,1072,3.0
user198,1072,1.0
user329,1072,1.0
user081,1072,3.0
user081,1072,2.0
user043,1072,1.0
user267,1072,3.0
user302,1072,3.0
user021,1072,2.0
user300,1072,3.0
user242,330,3.0
user322,330,1.0
user059,330,3.0
user064,330,1.0
user014,330,3.0
user291,330,1.0
user298,330,3.0
user295,330,1.0
user054,330,1.0
user010,330,3.0
user057,330,2.0
user010,330,3.0
user260,330,3.0
user078,330,1.0
user049,330,2.0
user247,330,1.0
user235,330,1.0
user012,330,2.0
user235,330,3.0
user128,330,1.0
user227,330,1.0
user025,330,2.0
user021,330,3.0
user012,792,3.0
user038,792,1.0
user038,792,3.0
user160,792,3.0
user230,792,1.0
user056,792,3.0
user261,792,2.0
user247,792,1.0
user036,792,3.0
user013,792,2.0
user163,792,2.0
user213,792,2.0
user054,792,1.0
user117,792,1.0
user325,792,3.0
user106,792,2.0
user109,792,3.0
user217,792,1.0
user238,792,1.0
user297,792,1.0
user021,792,1.0
user250,792,3.0
user145,792,2.0
user175,792,2.0
user192,792,1.0
user127,792,2.0
user012,621,1.0
user299,621,3.0
user043,621,3.0
user315,621,3.0
user055,621,1.0
user267,621,1.0
user073,621,2.0
user163,621,2.0
user293,621,2.0
user282,621,2.0
user201,621,2.0
user046,621,1.0
user028,621,3.0
user286,621,2.0
user083,621,1.0
user127,621,2.0
user179,621,1.0
user205,464,2.0
user047,464,3.0
user139,464,3.0
user284,464,2.0
user106,464,3.0
user278,464,3.0
user172,464,3.0
user153,464,3.0
user115,464,1.0
user159,464,2.0
user317,464,3.0
user218,464,2.0
user140,464,3.0
user167,464,1.0
user032,464,3.0
user066,464,3.0
user074,464,1.0
user177,464,3.0
user025,464,3.0
user249,464,1.0
user175,464,1.0
user069,464,1.0
user175,464,3.0
user225,279,1.0
user087,279,1.0
user010,279,1.0
user136,279,1.0
user117,279,3.0
user040,279,2.0
user039,279,1.0
user047,279,1.0
user100,279,3.0
user019,279,1.0
user033,279,3.0
user205,279,3.0
user216,279,3.0
user282,279,3.0
user095,279,3.0
user263,279,1.0
user310,279,2.0
user048,279,1.0
user279,279,3.0
user149,279,1.0
user187,279,2.0
user149,279,2.0
user089,279,3.0
user237,279,2.0
user073,279,1.0
user169,1263,2.0
user167,1263,3.0
user019,1263,2.0
user326,1263,3.0
user071,1263,2.0
user286,1263,1.0
user260,1263,3.0
user069,1263,2.0
user088,1263,3.0
user223,1263,1.0
user144,1263,3.0
user285,1263,3.0
user143,1263,3.0
user163,1263,1.0
user173,1263,1.0
user223,824,3.0
user039,824,1.0
user041,824,1.0
user306,824,1.0
user280,824,3.0
user300,824,2.0
user070,824,1.0
user036,824,1.0
user036,824,3.0
user256,824,3.0
user310,824,2.0
user199,824,3.0
user101,824,1.0
user224,824,3.0
user028,824,2.0
user184,824,3.0
user266,824,1.0
user094,824,2.0
user196,824,1.0
user188,824,2.0
user128,824,2.0
user153,824,2.0
user300,1084,3.0
user114,1084,1.0
user220,1084,1.0
user257,1084,3.0
user269,1084,1.0
user077,1084,3.0
user073,1084,1.0
user098,1084,1.0
user225,1084,3.0
user094,1084,2.0
user064,1084,1.0
user039,1084,2.0
user153,1084,2.0
user095,1084,3.0
user187,1084,2.0
user101,1084,1.0
user265,1084,1.0
user278,1084,1.0
user301,1084,3.0
user079,1084,1.0
user110,1364,3.0
user204,1364,3.0
user330,1364,2.0
user261,1364,2.0
user219,1364,3.0
user127,1364,3.0
user260,1364,1.0
user237,1364,1.0
user260,1364,3.0
user057,1364,2.0
user214,1364,2.0
user159,1364,3.0
user172,1364,2.0
user216,1364,2.0
user041,1364,3.0
user044,1364,3.0
user308,1364,2.0
user205,1364,1.0
user150,1364,1.0
user249,1364,2.0
user091,53,1.0
user018,53,2.0
user310,53,1.0
user206,53,3.0
user204,53,3.0
user298,53,3.0
user285,53,1.0
user129,53,2.0
user330,53,3.0
user231,53,1.0
user271,53,1.0
user091,1247,2.0
user305,1247,3.0
user150,1247,2.0
user103,1247,2.0
user196,1247,2.0
user145,1247,3.0
user155,1247,2.0
user034,1247,1.0
user234,1247,3.0
user315,1247,3.0
user114,1247,2.0
user091,192,3.0
user195,192,3.0
user117,192,1.0
user096,192,2.0
user318,192,2.0
user111,192,1.0
user056,192,3.0
user260,192,2.0
user241,192,2.0
user011,192,2.0
user185,192,3.0
user313,192,1.0
user010,687,1.0
user013,687,2.0
user212,687,3.0
user327,687,2.0
user307,687,3.0
user101,687,3.0
user195,687,2.0
user248,687,3.0
user286,687,1.0
user038,687,2.0
user083,687,1.0
user323,687,2.0
user323,687,1.0
user322,687,3.0
user014,687,2.0
user066,687,2.0
user165,687,1.0
user142,687,1.0
user237,687,2.0
user073,687,3.0
user327,687,2.0
user272,687,2.0
user126,687,3.0
user208,687,3.0
user321,687,1.0
user249,1063,2.0
user194,1063,1.0
user254,1063,2.0
user044,1063,1.0
user295,1063,1.0
user163,1063,1.0
user044,1063,1.0
user282,1063,3.0
user248,1063,2.0
user147,1063,1.0
user222,1063,2.0
user326,1063,1.0
user059,1063,1.0
user125,1063,3.0
user057,1063,2.0
user175,1063,3.0
user307,1063,2.0
user249,425,3.0
user144,425,2.0
user033,425,2.0
user255,425,2.0
user295,425,3.0
user015,425,1.0
user268,425,1.0
user220,425,1.0
user211,425,3.0
user057,425,1.0
user089,425,3.0
user098,425,1.0
user014,425,2.0
user230,425,1.0
user215,425,1.0
user176,425,1.0
user277,425,3.0
user249,159,2.0
user154,159,1.0
user235,159,3.0
user122,159,2.0
user102,159,2.0
user184,159,2.0
user087,159,1.0
user224,159,3.0
user195,159,2.0
user054,159,2.0
user057,159,3.0
user191,159,1.0
user013,159,3.0
user127,159,2.0
user260,159,1.0
user227,159,1.0
user014,159,1.0
user256,159,2.0
user295,159,3.0
user293,159,3.0
user224,159,2.0
user277,159,1.0
user284,159,1.0
user207,159,2.0
user037,159,2.0
user322,159,1.0
user274,159,2.0
user106,159,3.0
user265,159,1.0
user325,159,1.0
user036,159,1.0
user163,159,3.0
user021,159,3.0
user238,159,2.0
user295,1296,3.0
user002,1296,3.0
user148,1296,3.0
user022,1296,3.0
user066,1296,1.0
user012,1296,1.0
user174,1296,1.0
user047,1296,2.0
user289,1296,1.0
user324,1296,2.0
user080,1296,2.0
user260,1296,3.0
user095,1296,3.0
user089,1296,1.0
user056,1296,2.0
user329,1296,3.0
user286,1296,1.0
user283,1296,2.0
user257,1296,3.0
user231,1296,3.0
user295,458,3.0
user278,458,3.0
user159,458,3.0
user125,458,3.0
user249,458,1.0
user271,458,1.0
user283,458,2.0
user015,458,3.0
user148,458,1.0
user142,458,1.0
user185,458,1.0
user270,458,1.0
user185,458,1.0
user073,458,3.0
user155,458,2.0
user227,458,1.0
user205,458,3.0
user205,458,3.0
user230,458,3.0
user173,458,1.0
user049,458,3.0
user044,458,3.0
user171,458,2.0
user302,325,2.0
user142,325,1.0
user119,325,2.0
user082,325,3.0
user158,325,3.0
user297,325,3.0
user270,325,1.0
user316,325,1.0
user131,325,3.0
user208,325,2.0
user097,325,1.0
user038,325,3.0
user109,325,3.0
user057,325,3.0
user049,325,2.0
user321,325,3.0
user089,325,2.0
user258,325,3.0
user271,325,2.0
user160,325,2.0
user160,1320,3.0
user216,1320,1.0
user313,1320,1.0
user081,1320,3.0
user143,1320,2.0
user044,1320,3.0
user247,1320,2.0
user214,1320,2.0
user214,1320,1.0
user140,1320,3.0
user088,1320,1.0
user300,1320,2.0
user099,1320,2.0
user307,1320,3.0
user327,1320,1.0
user248,1320,1.0
user013,1320,3.0
user014,1320,2.0
user241,1320,2.0
user138,1320,3.0
user231,1057,2.0
user032,1057,1.0
user147,1057,2.0
user250,1057,1.0
user205,1057,2.0
user280,1057,2.0
user193,1057,1.0
user130,1057,2.0
user323,1057,3.0
user107,1057,1.0
user046,518,1.0
user310,518,3.0
user248,518,1.0
user312,518,3.0
user232,518,3.0
user309,518,2.0
user228,518,3.0
user319,518,1.0
user190,518,3.0
user209,518,2.0
user313,518,1.0
user160,518,1.0
user313,518,2.0
user040,518,1.0
user315,518,2.0
user076,518,2.0
user161,518,2.0
user250,518,2.0
user253,518,2.0
user287,518,3.0
user147,518,3.0
user078,518,1.0
user102,518,2.0
user146,518,2.0
user231,518,1.0
user046,514,3.0
user044,514,2.0
user213,514,1.0
user079,514,3.0
user123,514,3.0
user011,514,1.0
user182,514,2.0
user291,514,3.0
user113,514,1.0
user288,514,1.0
user038,514,3.0
user324,514,2.0
user140,514,1.0
user012,514,2.0
user086,514,1.0
user254,514,2.0
user139,514,3.0
user300,514,2.0
user039,752,2.0
user105,752,1.0
user159,752,2.0
user325,752,3.0
user072,752,2.0
user230,752,1.0
user014,752,3.0
user262,752,3.0
user172,752,3.0
user174,752,1.0
user168,752,1.0
user090,752,2.0
user044,752,3.0
user206,752,2.0
user192,752,1.0
user192,815,2.0
user078,815,3.0
user034,815,1.0
user096,815,2.0
user257,815,3.0
user142,815,1.0
user171,815,3.0
user161,815,2.0
user227,815,2.0
user291,815,1.0
user291,815,1.0
user290,815,1.0
user205,815,1.0
user268,815,3.0
user251,815,3.0
user139,815,2.0
user240,815,1.0
user311,815,3.0
user182,815,2.0
user192,182,1.0
user299,182,2.0
user033,182,1.0
user154,182,2.0
user144,182,3.0
user056,182,1.0
user294,182,2.0
user311,182,3.0
user161,182,1.0
user188,182,2.0
user243,182,3.0
user109,182,1.0
user234,182,2.0
user244,182,2.0
user229,182,2.0
user287,182,2.0
user203,182,2.0
user219,182,2.0
user254,182,3.0
user103,182,2.0
user149,182,3.0
user257,182,3.0
user074,182,2.0
user090,182,2.0
user200,182,1.0
user147,182,3.0
user288,643,2.0
user160,643,1.0
user248,643,1.0
user195,643,2.0
user236,643,1.0
user214,643,2.0
user195,643,1.0
user143,643,3.0
user091,643,2.0
user220,643,3.0
user021,643,3.0
user155,643,1.0
user299,643,3.0
user184,643,3.0
user034,643,3.0
user136,643,1.0
user054,643,2.0
user307,643,2.0
user221,643,1.0
user057,643,2.0
user049,643,1.0
user326,643,3.0
user326,643,1.0
user179,643,3.0
user161,643,1.0
user262,643,1.0
user149,643,1.0
user025,643,3.0
user126,643,1.0
user161,643,3.0
user115,51,1.0
user219,51,1.0
user172,51,1.0
user214,51,1.0
user113,51,1.0
user207,51,3.0
user045,51,2.0
user163,51,3.0
user102,51,3.0
user245,51,1.0
user185,51,3.0
user014,51,3.0
user292,51,2.0
user077,51,3.0
user077,51,3.0
user203,51,2.0
user074,51,2.0
user237,51,1.0
user125,51,1.0
user303,51,3.0
user247,51,2.0
user273,51,2.0
user146,51,2.0
user043,295,3.0
user080,295,2.0
user181,295,1.0
user289,295,3.0
user059,295,3.0
user038,295,3.0
user081,295,2.0
user111,295,1.0
user036,295,2.0
user226,295,2.0
user111,295,2.0
user289,295,3.0
user106,295,3.0
user289,295,2.0
user266,295,2.0
user080,295,3.0
user152,295,1.0
user201,295,1.0
user262,295,2.0
user216,463,2.0
user126,463,3.0
user100,463,2.0
user038,463,3.0
user288,463,1.0
user198,463,1.0
user319,463,1.0
user301,463,2.0
user212,463,2.0
user247,463,3.0
user193,463,1.0
user239,463,2.0
user242,463,2.0
user328,463,1.0
user152,463,3.0
user097,463,3.0
user218,463,3.0
user208,463,2.0
user264,463,2.0
user264,463,1.0
user304,463,1.0
user215,463,3.0
user318,463,2.0
user319,463,1.0
user125,463,3.0
user136,463,3.0
user066,463,1.0
user127,463,3.0
user237,463,1.0
user216,1376,2.0
user198,1376,2.0
user235,1376,1.0
user028,1376,1.0
user225,1376,3.0
user090,1376,2.0
user258,1376,3.0
user247,1376,2.0
user271,1376,1.0
user280,1376,1.0
user175,1376,1.0
user226,1376,2.0
user242,1376,3.0
user213,1376,1.0
user246,1376,3.0
user054,270,3.0
user128,270,2.0
user197,270,2.0
user150,270,1.0
user320,270,1.0
user088,270,2.0
user249,270,3.0
user040,270,2.0
user323,270,3.0
user128,270,2.0
user193,270,3.0
user191,270,3.0
user104,270,1.0
user266,270,3.0
user239,270,1.0
user076,270,1.0
user139,270,3.0
user096,270,3.0
user149,270,1.0
user178,270,1.0
user195,145,3.0
user212,145,2.0
user168,145,2.0
user255,145,1.0
user255,145,2.0
user174,145,1.0
user312,145,1.0
user168,145,1.0
user106,145,3.0
user245,145,3.0
user181,145,3.0
user129,145,3.0
user195,602,1.0
user013,602,2.0
user309,602,2.0
user322,602,2.0
user323,602,2.0
user059,602,3.0
user039,602,1.0
user256,602,2.0
user069,602,2.0
user063,602,2.0
user063,602,3.0
user167,602,3.0
user286,602,3.0
user251,602,2.0
user147,602,2.0
user225,602,2.0
user258,602,2.0
user283,602,2.0
user051,602,3.0
user043,602,2.0
user196,602,1.0
user151,666,3.0
user045,666,3.0
user149,666,1.0
user077,666,2.0
user069,666,3.0
user223,666,2.0
user075,666,3.0
user258,666,1.0
user310,666,3.0
user247,666,3.0
user164,666,1.0
user172,666,2.0
user083,666,1.0
user255,666,1.0
user321,666,3.0
user073,666,2.0
user108,666,2.0
user151,902,2.0
user102,902,2.0
user287,902,1.0
user140,902,1.0
user280,902,1.0
user223,902,3.0
user306,902,2.0
user234,902,3.0
user046,902,2.0
user282,902,1.0
user122,902,1.0
user249,902,3.0
user257,902,3.0
user276,902,3.0
user220,902,3.0
user155,902,2.0
user061,902,1.0
user203,902,2.0
user082,902,1.0
user307,902,1.0
user176,902,2.0
user285,902,1.0
user193,902,1.0
user038,517,1.0
user169,517,1.0
user057,517,2.0
user326,517,1.0
user201,706,1.0
user015,706,2.0
user264,706,2.0
user261,706,3.0
user097,706,3.0
user244,706,3.0
user201,174,1.0
user108,174,3.0
user289,174,2.0
user229,174,2.0
user076,174,2.0
user264,174,3.0
user235,174,2.0
user160,174,3.0
user167,174,1.0
user306,174,2.0
user294,174,3.0
user170,174,3.0
user224,174,3.0
user248,174,3.0
user225,174,3.0
user273,174,1.0
user190,174,3.0
user099,174,2.0
user130,174,3.0
user175,32,3.0
user223,32,3.0
user241,32,2.0
user048,32,1.0
user106,32,1.0
user273,32,2.0
user172,32,1.0
user130,32,3.0
user059,32,2.0
user329,32,1.0
user119,32,2.0
user066,32,2.0
user237,32,2.0
user254,32,3.0
user136,150,1.0
user200,150,3.0
user181,150,1.0
user188,150,3.0
user186,150,1.0
user203,150,1.0
user194,150,1.0
user290,150,3.0
user119,150,3.0
user279,150,2.0
user194,150,1.0
user088,150,1.0
user041,150,2.0
user160,150,3.0
user209,150,3.0
user051,150,1.0
user217,150,3.0
user237,150,2.0
user119,150,1.0
user078,150,1.0
user237,150,2.0
user176,150,1.0
user180,150,3.0
user278,730,3.0
user199,730,3.0
user204,730,2.0
user312,730,1.0
user062,730,3.0
user111,730,2.0
user329,730,3.0
user232,730,2.0
user071,730,3.0
user045,730,1.0
user113,730,2.0
user060,730,3.0
user254,730,2.0
user080,730,3.0
user219,730,1.0
user245,730,3.0
user197,730,2.0
user172,730,1.0
user305,730,3.0
user025,730,3.0
user087,730,3.0
user238,730,2.0
user094,730,3.0
user278,1129,1.0
user275,1129,1.0
user046,1129,2.0
user048,1129,3.0
user194,1129,1.0
user061,1129,3.0
user074,1129,1.0
user051,1129,1.0
user010,1129,1.0
user195,1129,1.0
user079,1129,2.0
user025,1129,2.0
user142,1129,1.0
user096,1129,3.0
user018,1129,1.0
user284,1129,3.0
user201,1129,2.0
user127,1129,2.0
user043,1129,1.0
user155,1129,3.0
user169,1,1.0
user329,1,1.0
user126,1,2.0
user200,1,1.0
user193,1,2.0
user189,1,3.0
user319,1,2.0
user274,1,1.0
user068,1,3.0
user198,1,3.0
user156,1,1.0
user001,1,3.0
user028,1,1.0
user134,1,2.0
user037,1,3.0
user293,1,1.0
user158,1,1.0
user214,1,2.0
user132,1,2.0
user238,1,1.0
user169,749,2.0
user318,749,3.0
user312,749,3.0
user261,749,2.0
user159,749,3.0
user081,749,1.0
user162,749,1.0
user126,749,3.0
user113,749,3.0
user187,749,2.0
user279,749,1.0
user013,749,3.0
user254,749,1.0
user138,749,3.0
user270,749,3.0
user165,749,3.0
user196,749,3.0
user323,749,2.0
user309,749,2.0
user117,749,1.0
user083,749,1.0
user232,749,1.0
user210,749,2.0
user252,749,1.0
user183,749,1.0
user244,749,3.0
user220,749,3.0
user241,749,1.0
user236,742,3.0
user273,742,1.0
user242,742,3.0
user208,742,2.0
user145,742,2.0
user053,742,3.0
user103,742,1.0
user284,742,2.0
user204,742,1.0
user275,742,2.0
user277,742,3.0
user215,742,3.0
user164,742,3.0
user289,742,1.0
user302,742,2.0
user113,742,2.0
user157,742,1.0
user036,890,2.0
user256,890,2.0
user200,890,2.0
user268,890,1.0
user220,890,1.0
user145,890,1.0
user257,890,1.0
user240,890,2.0
user072,890,3.0
user301,890,2.0
user083,890,1.0
user143,890,1.0
user301,890,2.0
user071,890,3.0
user252,890,3.0
user205,890,3.0
user205,890,1.0
user311,233,2.0
user106,233,1.0
user198,233,1.0
user215,233,3.0
user275,233,2.0
user152,233,3.0
user262,233,2.0
user061,233,2.0
user202,233,1.0
user011,233,3.0
user241,233,1.0
user188,233,2.0
user322,233,3.0
user083,233,1.0
user325,178,3.0
user325,178,3.0
user106,178,2.0
user062,178,2.0
user318,178,2.0
user143,178,1.0
user247,178,2.0
user087,178,2.0
user197,178,3.0
user164,1382,1.0
user319,1382,1.0
user021,1382,3.0
user257,1382,3.0
user257,1382,3.0
user113,1382,3.0
user028,1382,1.0
user022,1382,3.0
user051,1382,2.0
user215,1382,3.0
user260,1382,3.0
user077,1382,2.0
