purchase_id,user_id,purchase_time,purchase_number,purchase_price
8912,user312,2023-07-01 17:24:11,1,23000
8913,user147,2023-07-01 17:24:21,9,241000
8914,user302,2023-07-01 17:24:31,4,119000
8915,user140,2023-07-01 17:24:41,7,194000
8916,user263,2023-07-01 17:24:51,7,163000
8917,user193,2023-07-01 17:25:01,8,219000
8918,user225,2023-07-01 17:25:11,9,286000
8919,user164,2023-07-01 17:25:21,4,99000
8920,user151,2023-07-01 17:25:31,3,81000
8921,user238,2023-07-01 17:25:41,7,208000
8922,user284,2023-07-01 17:25:51,5,162000
8923,user094,2023-07-01 17:26:01,11,220000
8924,user059,2023-07-01 17:26:11,6,178000
8925,user130,2023-07-01 17:26:21,3,64000
8926,user072,2023-07-01 17:26:31,4,84000
8927,user232,2023-07-01 17:26:41,2,64000
8928,user021,2023-07-01 17:26:51,10,218000
8929,user074,2023-07-01 17:27:01,1,23000
8930,user192,2023-07-01 17:27:11,6,178000
8931,user164,2023-07-01 17:27:21,8,240000
8932,user056,2023-07-01 17:27:31,2,66000
8933,user025,2023-07-01 17:27:41,1,32000
8934,user261,2023-07-01 17:27:51,8,184000
8935,user215,2023-07-01 17:28:01,7,170000
8936,user128,2023-07-01 17:28:11,3,75000
8937,user322,2023-07-01 17:28:21,3,90000
8938,user298,2023-07-01 17:28:31,10,284000
8939,user185,2023-07-01 17:28:41,9,222000
8940,user130,2023-07-01 17:28:51,9,234000
8941,user230,2023-07-01 17:29:01,5,118000
8942,user110,2023-07-01 17:29:11,11,286000
8943,user039,2023-07-01 17:29:21,3,84000
8944,user186,2023-07-01 17:29:31,8,196000
8945,user046,2023-07-01 17:29:41,8,211000
8946,user221,2023-07-01 17:29:51,3,69000
8947,user096,2023-07-01 17:30:01,11,301000
8948,user329,2023-07-01 17:30:11,4,84000
8949,user326,2023-07-01 17:30:21,2,44000
8950,user099,2023-07-01 17:30:31,1,33000
8951,user150,2023-07-01 17:30:41,1,28000
8952,user329,2023-07-01 17:30:51,3,111000
8953,user314,2023-07-01 17:31:01,8,203000
8954,user246,2023-07-01 17:31:11,10,199000
8955,user174,2023-07-01 17:31:21,4,76000
8956,user022,2023-07-01 17:31:31,1,23000
8957,user049,2023-07-01 17:31:41,4,84000
8958,user264,2023-07-01 17:31:51,9,239000
8959,user273,2023-07-01 17:32:01,8,194000
8960,user310,2023-07-01 17:32:11,4,84000
8961,user216,2023-07-01 17:32:21,2,50000
8962,user138,2023-07-01 17:32:31,9,254000
8963,user109,2023-07-01 17:32:41,9,223000
8964,user323,2023-07-01 17:32:51,5,152000
8965,user244,2023-07-01 17:33:01,4,136000
8966,user028,2023-07-01 17:33:11,8,196000
8967,user257,2023-07-01 17:33:21,8,217000
8968,user111,2023-07-01 17:33:31,3,99000
8969,user241,2023-07-01 17:33:41,3,84000
8970,user060,2023-07-01 17:33:51,2,46000
8971,user017,2023-07-01 17:34:01,3,99000
8972,user073,2023-07-01 17:34:11,4,94000
8973,user207,2023-07-01 17:34:21,10,258000
8974,user060,2023-07-01 17:34:31,10,285000
8975,user119,2023-07-01 17:34:41,2,60000
8976,user257,2023-07-01 17:34:51,10,294000
8977,user108,2023-07-01 17:35:01,9,274000
8978,user206,2023-07-01 17:35:11,5,126000
8979,user325,2023-07-01 17:35:21,8,191000
8980,user250,2023-07-01 17:35:31,11,301000
8981,user212,2023-07-01 17:35:41,4,94000
8982,user038,2023-07-01 17:35:51,4,102000
8983,user064,2023-07-01 17:36:01,11,272000
8984,user251,2023-07-01 17:36:11,7,221000
8985,user032,2023-07-01 17:36:21,5,110000
8986,user086,2023-07-01 17:36:31,13,333000
8987,user318,2023-07-01 17:36:41,1,28000
8988,user046,2023-07-01 17:36:51,9,258000
8989,user201,2023-07-01 17:37:01,10,258000
8990,user070,2023-07-01 17:37:11,9,269000
8991,user155,2023-07-01 17:37:21,10,258000
8992,user103,2023-07-01 17:37:31,2,66000
8993,user298,2023-07-01 17:37:41,5,111000
8994,user048,2023-07-01 17:37:51,9,250000
8995,user053,2023-07-01 17:38:01,4,111000
8996,user260,2023-07-01 17:38:11,9,236000
8997,user014,2023-07-01 17:38:21,8,221000
8998,user094,2023-07-01 17:38:31,2,36000
8999,user081,2023-07-01 17:38:41,2,70000
9000,user131,2023-07-01 17:38:51,9,222000
9001,user047,2023-07-01 17:39:01,1,35000
9002,user320,2023-07-01 17:39:11,1,18000
9003,user070,2023-07-01 17:39:21,10,288000
9004,user288,2023-07-01 17:39:31,3,66000
9005,user159,2023-07-01 17:39:41,6,188000
9006,user236,2023-07-01 17:39:51,2,64000
9007,user092,2023-07-01 17:40:01,2,50000
9008,user305,2023-07-01 17:40:11,9,254000
9009,user259,2023-07-01 17:40:21,9,254000
9010,user247,2023-07-01 17:40:31,5,145000
9011,user174,2023-07-01 17:40:41,8,246000
9012,user219,2023-07-01 17:40:51,3,99000
9013,user245,2023-07-01 17:41:01,7,195000
9014,user147,2023-07-01 17:41:11,6,154000
9015,user225,2023-07-01 17:41:21,2,44000
9016,user282,2023-07-01 17:41:31,12,288000
9017,user310,2023-07-01 17:41:41,7,178000
9018,user300,2023-07-01 17:41:51,5,100000
9019,user139,2023-07-01 17:42:01,3,54000
9020,user134,2023-07-01 17:42:11,3,111000
9021,user025,2023-07-01 17:42:21,3,99000
9022,user211,2023-07-01 17:42:31,6,156000
9023,user131,2023-07-01 17:42:41,3,54000
9024,user318,2023-07-01 17:42:51,1,28000
9025,user140,2023-07-01 17:43:01,1,35000
9026,user019,2023-07-01 17:43:11,13,352000
9027,user231,2023-07-01 17:43:21,1,30000
9028,user200,2023-07-01 17:43:31,6,142000
9029,user083,2023-07-01 17:43:41,11,322000
9030,user119,2023-07-01 17:43:51,10,318000
9031,user130,2023-07-01 17:44:01,5,135000
9032,user173,2023-07-01 17:44:11,10,256000
9033,user094,2023-07-01 17:44:21,13,353000
9034,user076,2023-07-01 17:44:31,6,148000
9035,user264,2023-07-01 17:44:41,3,97000
9036,user150,2023-07-01 17:44:51,8,230000
9037,user279,2023-07-01 17:45:01,5,126000
9038,user041,2023-07-01 17:45:11,3,54000
9039,user195,2023-07-01 17:45:21,11,279000
9040,user127,2023-07-01 17:45:31,10,291000
9041,user326,2023-07-01 17:45:41,3,93000
9042,user194,2023-07-01 17:45:51,1,28000
9043,user207,2023-07-01 17:46:01,3,89000
9044,user185,2023-07-01 17:46:11,12,362000
9045,user157,2023-07-01 17:46:21,2,54000
9046,user064,2023-07-01 17:46:31,11,239000
9047,user197,2023-07-01 17:46:41,10,280000
9048,user040,2023-07-01 17:46:51,6,192000
9049,user069,2023-07-01 17:47:01,3,86000
9050,user154,2023-07-01 17:47:11,11,338000
9051,user229,2023-07-01 17:47:21,4,108000
9052,user270,2023-07-01 17:47:31,3,84000
9053,user099,2023-07-01 17:47:41,4,128000
9054,user043,2023-07-01 17:47:51,9,225000
9055,user164,2023-07-01 17:48:01,5,164000
9056,user150,2023-07-01 17:48:11,7,208000
9057,user021,2023-07-01 17:48:21,2,45000
9058,user187,2023-07-01 17:48:31,5,114000
9059,user305,2023-07-01 17:48:41,6,157000
9060,user203,2023-07-01 17:48:51,5,138000
9061,user311,2023-07-01 17:49:01,10,294000
9062,user261,2023-07-01 17:49:11,4,137000
9063,user059,2023-07-01 17:49:21,10,274000
9064,user186,2023-07-01 17:49:31,2,45000
9065,user324,2023-07-01 17:49:41,4,126000
9066,user273,2023-07-01 17:49:51,6,188000
9067,user125,2023-07-01 17:50:01,4,132000
9068,user150,2023-07-01 17:50:11,1,28000
9069,user321,2023-07-01 17:50:21,6,173000
9070,user157,2023-07-01 17:50:31,2,54000
9071,user269,2023-07-01 17:50:41,9,270000
9072,user087,2023-07-01 17:50:51,8,158000
9073,user066,2023-07-01 17:51:01,2,64000
9074,user171,2023-07-01 17:51:11,6,142000
9075,user028,2023-07-01 17:51:21,11,254000
9076,user274,2023-07-01 17:51:31,10,258000
9077,user223,2023-07-01 17:51:41,1,20000
9078,user048,2023-07-01 17:51:51,7,204000
9079,user287,2023-07-01 17:52:01,2,50000
9080,user054,2023-07-01 17:52:11,3,75000
9081,user064,2023-07-01 17:52:21,8,214000
9082,user128,2023-07-01 17:52:31,8,239000
9083,user245,2023-07-01 17:52:41,10,306000
9084,user014,2023-07-01 17:52:51,8,180000
9085,user198,2023-07-01 17:53:01,12,300000
9086,user014,2023-07-01 17:53:11,2,55000
9087,user248,2023-07-01 17:53:21,9,253000
9088,user155,2023-07-01 17:53:31,3,90000
9089,user257,2023-07-01 17:53:41,7,191000
9090,user107,2023-07-01 17:53:51,3,64000
9091,user064,2023-07-01 17:54:01,2,36000
9092,user054,2023-07-01 17:54:11,9,222000
9093,user032,2023-07-01 17:54:21,3,83000
9094,user054,2023-07-01 17:54:31,5,145000
9095,user318,2023-07-01 17:54:41,12,328000
9096,user264,2023-07-01 17:54:51,11,256000
9097,user040,2023-07-01 17:55:01,1,27000
9098,user069,2023-07-01 17:55:11,3,64000
9099,user143,2023-07-01 17:55:21,10,224000
9100,user116,2023-07-01 17:55:31,4,143000
9101,user069,2023-07-01 17:55:41,8,194000
9102,user126,2023-07-01 17:55:51,5,113000
9103,user249,2023-07-01 17:56:01,5,124000
9104,user282,2023-07-01 17:56:11,5,138000
9105,user195,2023-07-01 17:56:21,7,174000
9106,user109,2023-07-01 17:56:31,8,209000
9107,user012,2023-07-01 17:56:41,5,166000
9108,user287,2023-07-01 17:56:51,1,32000
9109,user144,2023-07-01 17:57:01,7,190000
9110,user111,2023-07-01 17:57:11,5,121000
9111,user276,2023-07-01 17:57:21,6,164000
9112,user012,2023-07-01 17:57:31,12,333000
9113,user089,2023-07-01 17:57:41,6,180000
9114,user109,2023-07-01 17:57:51,8,211000
9115,user177,2023-07-01 17:58:01,5,130000
9116,user150,2023-07-01 17:58:11,3,75000
9117,user129,2023-07-01 17:58:21,9,238000
9118,user134,2023-07-01 17:58:31,5,161000
9119,user110,2023-07-01 17:58:41,5,132000
9120,user012,2023-07-01 17:58:51,7,221000
9121,user140,2023-07-01 17:59:01,3,54000
9122,user192,2023-07-01 17:59:11,4,133000
9123,user086,2023-07-01 17:59:21,6,147000
9124,user191,2023-07-01 17:59:31,2,64000
9125,user092,2023-07-01 17:59:41,5,152000
9126,user173,2023-07-01 17:59:51,8,208000
9127,user185,2023-07-01 18:00:01,8,205000
9128,user264,2023-07-01 18:00:11,6,131000
9129,user234,2023-07-01 18:00:21,2,64000
9130,user227,2023-07-01 18:00:31,5,137000
9131,user318,2023-07-01 18:00:41,6,178000
9132,user239,2023-07-01 18:00:51,8,190000
9133,user207,2023-07-01 18:01:01,6,190000
9134,user083,2023-07-01 18:01:11,4,79000
9135,user232,2023-07-01 18:01:21,5,124000
9136,user114,2023-07-01 18:01:31,7,178000
9137,user043,2023-07-01 18:01:41,2,55000
9138,user283,2023-07-01 18:01:51,6,132000
9139,user148,2023-07-01 18:02:01,9,249000
9140,user221,2023-07-01 18:02:11,9,231000
9141,user120,2023-07-01 18:02:21,7,170000
9142,user303,2023-07-01 18:02:31,8,171000
9143,user083,2023-07-01 18:02:41,7,223000
9144,user094,2023-07-01 18:02:51,10,307000
9145,user078,2023-07-01 18:03:01,10,281000
9146,user326,2023-07-01 18:03:11,8,211000
9147,user169,2023-07-01 18:03:21,11,296000
9148,user320,2023-07-01 18:03:31,3,72000
9149,user192,2023-07-01 18:03:41,2,60000
9150,user296,2023-07-01 18:03:51,9,244000
9151,user189,2023-07-01 18:04:01,2,66000
9152,user115,2023-07-01 18:04:11,7,168000
9153,user211,2023-07-01 18:04:21,5,135000
9154,user143,2023-07-01 18:04:31,3,54000
9155,user313,2023-07-01 18:04:41,6,178000
9156,user145,2023-07-01 18:04:51,11,350000
9157,user061,2023-07-01 18:05:01,9,266000
9158,user277,2023-07-01 18:05:11,3,66000
9159,user240,2023-07-01 18:05:21,2,60000
9160,user292,2023-07-01 18:05:31,2,56000
9161,user138,2023-07-01 18:05:41,1,35000
9162,user139,2023-07-01 18:05:51,12,366000
9163,user163,2023-07-01 18:06:01,7,175000
9164,user083,2023-07-01 18:06:11,1,35000
9165,user150,2023-07-01 18:06:21,7,181000
9166,user300,2023-07-01 18:06:31,9,218000
9167,user259,2023-07-01 18:06:41,6,141000
9168,user255,2023-07-01 18:06:51,4,94000
9169,user305,2023-07-01 18:07:01,4,95000
9170,user061,2023-07-01 18:07:11,7,150000
9171,user148,2023-07-01 18:07:21,8,202000
9172,user176,2023-07-01 18:07:31,4,104000
9173,user193,2023-07-01 18:07:41,4,88000
9174,user188,2023-07-01 18:07:51,9,239000
9175,user089,2023-07-01 18:08:01,7,218000
9176,user097,2023-07-01 18:08:11,7,195000
9177,user274,2023-07-01 18:08:21,2,36000
9178,user055,2023-07-01 18:08:31,4,134000
9179,user155,2023-07-01 18:08:41,5,105000
9180,user159,2023-07-01 18:08:51,9,267000
9181,user014,2023-07-01 18:09:01,4,103000
9182,user264,2023-07-01 18:09:11,11,330000
9183,user036,2023-07-01 18:09:21,2,57000
9184,user071,2023-07-01 18:09:31,8,212000
9185,user074,2023-07-01 18:09:41,8,245000
9186,user049,2023-07-01 18:09:51,2,50000
9187,user205,2023-07-01 18:10:01,4,86000
9188,user123,2023-07-01 18:10:11,3,60000
9189,user264,2023-07-01 18:10:21,6,174000
9190,user013,2023-07-01 18:10:31,11,288000
9191,user295,2023-07-01 18:10:41,4,96000
9192,user275,2023-07-01 18:10:51,2,74000
9193,user134,2023-07-01 18:11:01,9,273000
9194,user201,2023-07-01 18:11:11,7,199000
9195,user270,2023-07-01 18:11:21,6,148000
9196,user309,2023-07-01 18:11:31,4,129000
9197,user251,2023-07-01 18:11:41,8,257000
9198,user033,2023-07-01 18:11:51,2,54000
9199,user199,2023-07-01 18:12:01,5,102000
9200,user060,2023-07-01 18:12:11,8,228000
9201,user304,2023-07-01 18:12:21,5,148000
9202,user304,2023-07-01 18:12:31,8,251000
9203,user022,2023-07-01 18:12:41,2,65000
9204,user036,2023-07-01 18:12:51,4,113000
9205,user128,2023-07-01 18:13:01,1,37000
9206,user199,2023-07-01 18:13:11,5,134000
9207,user090,2023-07-01 18:13:21,8,191000
9208,user032,2023-07-01 18:13:31,4,128000
9209,user002,2023-07-01 18:13:41,10,337000
9210,user186,2023-07-01 18:13:51,6,126000
9211,user038,2023-07-01 18:14:01,5,175000
9212,user128,2023-07-01 18:14:11,2,36000
9213,user119,2023-07-01 18:14:21,4,108000
9214,user162,2023-07-01 18:14:31,4,134000
9215,user140,2023-07-01 18:14:41,8,194000
9216,user021,2023-07-01 18:14:51,7,191000
9217,user073,2023-07-01 18:15:01,3,60000
9218,user056,2023-07-01 18:15:11,3,59000
9219,user105,2023-07-01 18:15:21,7,170000
9220,user022,2023-07-01 18:15:31,7,198000
9221,user244,2023-07-01 18:15:41,11,297000
9222,user166,2023-07-01 18:15:51,9,204000
9223,user114,2023-07-01 18:16:01,6,156000
9224,user293,2023-07-01 18:16:11,8,229000
9225,user034,2023-07-01 18:16:21,1,33000
9226,user079,2023-07-01 18:16:31,10,288000
9227,user080,2023-07-01 18:16:41,9,228000
9228,user259,2023-07-01 18:16:51,3,63000
9229,user074,2023-07-01 18:17:01,7,212000
9230,user048,2023-07-01 18:17:11,2,51000
9231,user010,2023-07-01 18:17:21,11,286000
9232,user101,2023-07-01 18:17:31,12,333000
9233,user138,2023-07-01 18:17:41,5,143000
9234,user182,2023-07-01 18:17:51,5,104000
9235,user292,2023-07-01 18:18:01,6,129000
9236,user046,2023-07-01 18:18:11,3,99000
9237,user163,2023-07-01 18:18:21,5,159000
9238,user062,2023-07-01 18:18:31,3,96000
9239,user225,2023-07-01 18:18:41,2,50000
9240,user295,2023-07-01 18:18:51,3,96000
9241,user201,2023-07-01 18:19:01,4,110000
9242,user279,2023-07-01 18:19:11,1,32000
9243,user071,2023-07-01 18:19:21,12,321000
9244,user282,2023-07-01 18:19:31,3,81000
9245,user143,2023-07-01 18:19:41,8,270000
9246,user152,2023-07-01 18:19:51,3,90000
9247,user082,2023-07-01 18:20:01,4,104000
9248,user209,2023-07-01 18:20:11,5,123000
9249,user273,2023-07-01 18:20:21,6,199000
9250,user308,2023-07-01 18:20:31,12,321000
9251,user010,2023-07-01 18:20:41,11,303000
9252,user083,2023-07-01 18:20:51,2,44000
9253,user248,2023-07-01 18:21:01,5,124000
9254,user051,2023-07-01 18:21:11,5,135000
9255,user166,2023-07-01 18:21:21,15,393000
9256,user261,2023-07-01 18:21:31,6,168000
9257,user086,2023-07-01 18:21:41,5,158000
9258,user194,2023-07-01 18:21:51,12,266000
9259,user055,2023-07-01 18:22:01,6,201000
9260,user171,2023-07-01 18:22:11,9,255000
9261,user074,2023-07-01 18:22:21,3,111000
9262,user075,2023-07-01 18:22:31,4,130000
9263,user261,2023-07-01 18:22:41,3,74000
9264,user142,2023-07-01 18:22:51,10,295000
9265,user098,2023-07-01 18:23:01,6,114000
9266,user203,2023-07-01 18:23:11,4,141000
9267,user054,2023-07-01 18:23:21,10,281000
9268,user229,2023-07-01 18:23:31,3,85000
9269,user161,2023-07-01 18:23:41,9,241000
9270,user330,2023-07-01 18:23:51,5,146000
9271,user238,2023-07-01 18:24:01,8,216000
9272,user228,2023-07-01 18:24:11,2,36000
9273,user202,2023-07-01 18:24:21,4,99000
9274,user265,2023-07-01 18:24:31,3,75000
9275,user177,2023-07-01 18:24:41,9,220000
9276,user300,2023-07-01 18:24:51,7,187000
9277,user282,2023-07-01 18:25:01,6,168000
9278,user169,2023-07-01 18:25:11,5,165000
9279,user300,2023-07-01 18:25:21,7,186000
9280,user135,2023-07-01 18:25:31,12,350000
9281,user184,2023-07-01 18:25:41,10,234000
9282,user167,2023-07-01 18:25:51,5,131000
9283,user115,2023-07-01 18:26:01,7,185000
9284,user257,2023-07-01 18:26:11,11,299000
9285,user097,2023-07-01 18:26:21,8,261000
9286,user152,2023-07-01 18:26:31,4,119000
9287,user323,2023-07-01 18:26:41,3,96000
9288,user195,2023-07-01 18:26:51,5,128000
9289,user282,2023-07-01 18:27:01,4,126000
9290,user111,2023-07-01 18:27:11,3,105000
9291,user147,2023-07-01 18:27:21,7,228000
9292,user327,2023-07-01 18:27:31,1,28000
9293,user144,2023-07-01 18:27:41,11,290000
9294,user320,2023-07-01 18:27:51,1,27000
9295,user195,2023-07-01 18:28:01,8,199000
9296,user245,2023-07-01 18:28:11,3,90000
9297,user256,2023-07-01 18:28:21,13,390000
9298,user172,2023-07-01 18:28:31,1,27000
9299,user251,2023-07-01 18:28:41,3,84000
9300,user254,2023-07-01 18:28:51,6,135000
9301,user154,2023-07-01 18:29:01,2,64000
9302,user145,2023-07-01 18:29:11,10,324000
9303,user167,2023-07-01 18:29:21,9,242000
9304,user032,2023-07-01 18:29:31,2,70000
9305,user098,2023-07-01 18:29:41,9,197000
9306,user271,2023-07-01 18:29:51,8,237000
9307,user298,2023-07-01 18:30:01,3,111000
9308,user252,2023-07-01 18:30:11,9,218000
9309,user129,2023-07-01 18:30:21,1,22000
9310,user168,2023-07-01 18:30:31,2,40000
9311,user203,2023-07-01 18:30:41,10,307000
9312,user091,2023-07-01 18:30:51,5,148000
9313,user147,2023-07-01 18:31:01,6,174000
9314,user265,2023-07-01 18:31:11,7,227000
9315,user069,2023-07-01 18:31:21,2,49000
9316,user053,2023-07-01 18:31:31,2,64000
9317,user271,2023-07-01 18:31:41,2,50000
9318,user175,2023-07-01 18:31:51,11,210000
9319,user097,2023-07-01 18:32:01,5,152000
9320,user237,2023-07-01 18:32:11,1,35000
9321,user069,2023-07-01 18:32:21,3,69000
9322,user196,2023-07-01 18:32:31,2,54000
9323,user053,2023-07-01 18:32:41,12,266000
9324,user071,2023-07-01 18:32:51,7,188000
9325,user211,2023-07-01 18:33:01,7,172000
9326,user151,2023-07-01 18:33:11,6,165000
9327,user185,2023-07-01 18:33:21,5,142000
9328,user214,2023-07-01 18:33:31,11,283000
9329,user252,2023-07-01 18:33:41,2,64000
9330,user272,2023-07-01 18:33:51,8,229000
9331,user002,2023-07-01 18:34:01,1,18000
9332,user019,2023-07-01 18:34:11,5,145000
9333,user233,2023-07-01 18:34:21,8,179000
9334,user226,2023-07-01 18:34:31,3,111000
9335,user245,2023-07-01 18:34:41,3,96000
9336,user187,2023-07-01 18:34:51,6,158000
9337,user185,2023-07-01 18:35:01,10,226000
9338,user064,2023-07-01 18:35:11,7,175000
9339,user031,2023-07-01 18:35:21,8,227000
9340,user043,2023-07-01 18:35:31,3,75000
9341,user202,2023-07-01 18:35:41,3,77000
9342,user173,2023-07-01 18:35:51,4,132000
9343,user308,2023-07-01 18:36:01,7,166000
9344,user043,2023-07-01 18:36:11,3,75000
9345,user121,2023-07-01 18:36:21,9,220000
9346,user135,2023-07-01 18:36:31,7,201000
9347,user301,2023-07-01 18:36:41,2,50000
9348,user249,2023-07-01 18:36:51,12,341000
9349,user126,2023-07-01 18:37:01,7,190000
9350,user001,2023-07-01 18:37:11,10,228000
9351,user179,2023-07-01 18:37:21,5,134000
9352,user140,2023-07-01 18:37:31,2,44000
9353,user177,2023-07-01 18:37:41,6,140000
9354,user184,2023-07-01 18:37:51,3,90000
9355,user195,2023-07-01 18:38:01,5,135000
9356,user040,2023-07-01 18:38:11,6,200000
9357,user014,2023-07-01 18:38:21,9,210000
9358,user116,2023-07-01 18:38:31,9,208000
9359,user330,2023-07-01 18:38:41,7,215000
9360,user001,2023-07-01 18:38:51,8,245000
9361,user279,2023-07-01 18:39:01,1,28000
9362,user231,2023-07-01 18:39:11,7,175000
9363,user150,2023-07-01 18:39:21,8,220000
9364,user258,2023-07-01 18:39:31,2,44000
9365,user178,2023-07-01 18:39:41,9,247000
9366,user308,2023-07-01 18:39:51,5,148000
9367,user282,2023-07-01 18:40:01,5,124000
9368,user134,2023-07-01 18:40:11,4,84000
9369,user046,2023-07-01 18:40:21,7,202000
9370,user270,2023-07-01 18:40:31,1,35000
9371,user182,2023-07-01 18:40:41,3,111000
9372,user300,2023-07-01 18:40:51,6,140000
9373,user300,2023-07-01 18:41:01,3,71000
9374,user281,2023-07-01 18:41:11,6,184000
9375,user147,2023-07-01 18:41:21,11,271000
9376,user135,2023-07-01 18:41:31,1,37000
9377,user169,2023-07-01 18:41:41,10,255000
9378,user188,2023-07-01 18:41:51,6,138000
9379,user062,2023-07-01 18:42:01,7,201000
9380,user319,2023-07-01 18:42:11,2,64000
9381,user174,2023-07-01 18:42:21,6,174000
9382,user317,2023-07-01 18:42:31,8,217000
9383,user021,2023-07-01 18:42:41,3,63000
9384,user013,2023-07-01 18:42:51,3,76000
9385,user103,2023-07-01 18:43:01,4,103000
9386,user061,2023-07-01 18:43:11,7,208000
9387,user200,2023-07-01 18:43:21,4,92000
9388,user321,2023-07-01 18:43:31,8,229000
9389,user031,2023-07-01 18:43:41,3,96000
9390,user175,2023-07-01 18:43:51,8,250000
9391,user196,2023-07-01 18:44:01,6,180000
9392,user168,2023-07-01 18:44:11,7,244000
9393,user185,2023-07-01 18:44:21,12,350000
9394,user110,2023-07-01 18:44:31,14,370000
9395,user048,2023-07-01 18:44:41,10,247000
9396,user217,2023-07-01 18:44:51,11,289000
9397,user279,2023-07-01 18:45:01,4,109000
9398,user117,2023-07-01 18:45:11,12,346000
9399,user227,2023-07-01 18:45:21,12,335000
9400,user153,2023-07-01 18:45:31,5,166000
9401,user253,2023-07-01 18:45:41,9,277000
9402,user015,2023-07-01 18:45:51,9,209000
9403,user140,2023-07-01 18:46:01,12,264000
9404,user172,2023-07-01 18:46:11,8,254000
9405,user098,2023-07-01 18:46:21,10,285000
9406,user323,2023-07-01 18:46:31,8,274000
9407,user078,2023-07-01 18:46:41,5,162000
9408,user184,2023-07-01 18:46:51,11,317000
9409,user082,2023-07-01 18:47:01,12,341000
9410,user202,2023-07-01 18:47:11,4,127000
9411,user077,2023-07-01 18:47:21,10,249000
9412,user269,2023-07-01 18:47:31,5,140000
9413,user218,2023-07-01 18:47:41,1,37000
9414,user151,2023-07-01 18:47:51,4,122000
9415,user206,2023-07-01 18:48:01,9,285000
9416,user313,2023-07-01 18:48:11,4,107000
9417,user251,2023-07-01 18:48:21,4,120000
9418,user122,2023-07-01 18:48:31,3,69000
9419,user072,2023-07-01 18:48:41,11,285000
9420,user150,2023-07-01 18:48:51,4,110000
9421,user190,2023-07-01 18:49:01,2,74000
9422,user250,2023-07-01 18:49:11,6,203000
9423,user313,2023-07-01 18:49:21,11,276000
9424,user288,2023-07-01 18:49:31,1,30000
9425,user025,2023-07-01 18:49:41,9,279000
9426,user015,2023-07-01 18:49:51,5,158000
9427,user113,2023-07-01 18:50:01,9,255000
9428,user044,2023-07-01 18:50:11,9,261000
9429,user306,2023-07-01 18:50:21,13,375000
9430,user175,2023-07-01 18:50:31,7,156000
9431,user252,2023-07-01 18:50:41,8,199000
9432,user145,2023-07-01 18:50:51,5,128000
9433,user221,2023-07-01 18:51:01,9,300000
9434,user208,2023-07-01 18:51:11,11,276000
9435,user222,2023-07-01 18:51:21,5,125000
9436,user249,2023-07-01 18:51:31,5,132000
9437,user017,2023-07-01 18:51:41,3,54000
9438,user212,2023-07-01 18:51:51,4,124000
9439,user196,2023-07-01 18:52:01,7,180000
9440,user143,2023-07-01 18:52:11,10,229000
9441,user249,2023-07-01 18:52:21,4,131000
9442,user089,2023-07-01 18:52:31,4,90000
9443,user167,2023-07-01 18:52:41,8,221000
9444,user240,2023-07-01 18:52:51,4,76000
9445,user045,2023-07-01 18:53:01,4,103000
9446,user150,2023-07-01 18:53:11,1,32000
9447,user291,2023-07-01 18:53:21,8,225000
9448,user045,2023-07-01 18:53:31,8,210000
9449,user156,2023-07-01 18:53:41,7,147000
9450,user095,2023-07-01 18:53:51,6,188000
9451,user071,2023-07-01 18:54:01,11,324000
9452,user315,2023-07-01 18:54:11,12,332000
9453,user057,2023-07-01 18:54:21,8,229000
9454,user140,2023-07-01 18:54:31,8,229000
9455,user244,2023-07-01 18:54:41,5,155000
9456,user236,2023-07-01 18:54:51,2,70000
9457,user139,2023-07-01 18:55:01,8,221000
9458,user318,2023-07-01 18:55:11,2,68000
9459,user228,2023-07-01 18:55:21,8,269000
9460,user281,2023-07-01 18:55:31,10,232000
9461,user159,2023-07-01 18:55:41,6,201000
9462,user034,2023-07-01 18:55:51,7,199000
9463,user032,2023-07-01 18:56:01,9,231000
9464,user147,2023-07-01 18:56:11,3,111000
9465,user182,2023-07-01 18:56:21,6,151000
9466,user267,2023-07-01 18:56:31,3,90000
9467,user019,2023-07-01 18:56:41,4,87000
9468,user106,2023-07-01 18:56:51,2,60000
9469,user289,2023-07-01 18:57:01,4,122000
9470,user158,2023-07-01 18:57:11,6,190000
9471,user217,2023-07-01 18:57:21,11,296000
9472,user179,2023-07-01 18:57:31,4,115000
9473,user148,2023-07-01 18:57:41,4,102000
9474,user194,2023-07-01 18:57:51,10,314000
9475,user206,2023-07-01 18:58:01,14,358000
9476,user103,2023-07-01 18:58:11,5,162000
9477,user263,2023-07-01 18:58:21,4,109000
9478,user177,2023-07-01 18:58:31,6,137000
9479,user117,2023-07-01 18:58:41,3,81000
9480,user153,2023-07-01 18:58:51,8,212000
9481,user072,2023-07-01 18:59:01,5,137000
9482,user019,2023-07-01 18:59:11,3,84000
9483,user249,2023-07-01 18:59:21,6,167000
9484,user315,2023-07-01 18:59:31,4,118000
9485,user186,2023-07-01 18:59:41,4,116000
9486,user083,2023-07-01 18:59:51,5,114000
9487,user137,2023-07-01 19:00:01,10,247000
9488,user323,2023-07-01 19:00:11,4,119000
9489,user174,2023-07-01 19:00:21,10,235000
9490,user146,2023-07-01 19:00:31,4,146000
9491,user094,2023-07-01 19:00:41,7,212000
9492,user294,2023-07-01 19:00:51,1,20000
9493,user174,2023-07-01 19:01:01,5,148000
