user_id,wine_id,cart_det_qnty
user167,741,3.0
user167,336,3.0
user169,336,1.0
user167,1154,3.0
user237,1130,3.0
user121,1130,3.0
user078,1130,2.0
user245,1130,2.0
user291,1130,3.0
user237,248,3.0
user142,248,2.0
user177,882,1.0
user244,882,1.0
user045,207,3.0
user204,207,3.0
user045,79,1.0
user045,1235,2.0
user246,1042,3.0
user205,1042,3.0
user246,1380,1.0
user088,1033,1.0
user092,1033,2.0
user034,466,2.0
user181,466,3.0
user034,217,3.0
user066,217,1.0
user286,217,3.0
user034,278,1.0
user159,1296,1.0
user041,1296,2.0
user222,162,3.0
user021,162,3.0
user145,162,3.0
user178,162,1.0
user120,914,2.0
user143,914,2.0
user194,1232,3.0
user201,1264,1.0
user201,435,3.0
user106,435,2.0
user201,532,2.0
user244,532,2.0
user176,750,3.0
user176,1050,1.0
user117,1050,2.0
user176,336,3.0
user091,336,3.0
user262,571,3.0
user048,952,1.0
user188,952,3.0
user102,952,2.0
user048,28,3.0
user048,513,1.0
user031,615,3.0
user258,615,3.0
user136,615,3.0
user031,1084,3.0
user044,1084,3.0
user210,1197,1.0
user319,1197,1.0
user323,1197,2.0
user142,879,3.0
user092,1214,1.0
user012,1214,3.0
user160,1214,3.0
user305,1214,3.0
user320,1214,1.0
user250,460,3.0
user043,460,1.0
user099,957,3.0
user217,957,3.0
user259,1295,2.0
user108,1295,2.0
user259,677,1.0
user259,959,3.0
user181,959,3.0
user153,1255,1.0
user105,1255,2.0
user234,1072,3.0
user236,1072,1.0
user204,810,2.0
user098,436,3.0
user194,436,2.0
user227,436,1.0
user149,436,3.0
user190,436,3.0
user018,436,2.0
user011,436,3.0
user253,157,3.0
user286,1143,3.0
user325,1143,2.0
user129,1143,3.0
user001,1143,2.0
user214,1327,3.0
user028,874,2.0
user028,860,1.0
user317,1317,3.0
user291,1317,2.0
user317,784,2.0
user102,784,2.0
user082,784,1.0
user180,543,1.0
user278,543,2.0
user224,543,3.0
user046,543,1.0
user079,1314,1.0
user255,1314,1.0
user090,1314,3.0
user203,89,3.0
user096,89,1.0
user055,1080,3.0
user246,1080,2.0
user094,1080,1.0
user320,851,1.0
user181,560,3.0
user157,560,2.0
user166,786,1.0
user166,880,1.0
user168,880,3.0
user125,1021,3.0
user176,1021,2.0
user242,232,3.0
user182,1103,1.0
user254,1103,3.0
user078,298,3.0
user078,709,3.0
user218,1363,3.0
user218,1116,2.0
user146,433,2.0
user146,124,1.0
user291,124,3.0
user146,1350,2.0
user282,530,3.0
user268,106,3.0
user268,161,1.0
user190,798,2.0
user177,798,1.0
user230,798,1.0
user092,1363,1.0
user033,1363,1.0
user019,1363,1.0
user092,166,2.0
user092,652,2.0
user092,698,2.0
user192,698,1.0
user285,1141,1.0
user325,1141,1.0
user061,557,3.0
user061,424,3.0
user194,424,2.0
user237,810,2.0
user073,313,2.0
user073,1068,1.0
user245,1068,3.0
user110,1068,2.0
user049,255,2.0
user215,255,2.0
user079,255,1.0
user071,255,1.0
user049,921,1.0
user247,921,3.0
user049,817,1.0
user071,817,3.0
user304,817,3.0
user091,817,3.0
user261,602,2.0
user105,602,2.0
user261,796,1.0
user125,796,3.0
user327,1358,1.0
user327,33,3.0
user087,33,2.0
user328,1091,3.0
user129,1091,1.0
user180,1091,3.0
user224,1091,2.0
user328,161,2.0
user236,161,2.0
user187,975,2.0
user187,1274,1.0
user187,408,3.0
user217,408,2.0
user294,297,1.0
user277,297,1.0
user311,297,3.0
user213,1196,1.0
user163,1196,3.0
user307,1196,3.0
user229,105,1.0
user282,105,3.0
user108,105,1.0
user037,105,1.0
user191,54,2.0
user272,54,2.0
user258,129,1.0
user258,736,2.0
user280,518,3.0
user137,518,3.0
user095,650,1.0
user225,650,1.0
user277,650,3.0
user071,483,2.0
user060,260,1.0
user060,260,3.0
user060,874,2.0
user239,854,1.0
user275,854,2.0
user239,854,1.0
user075,854,3.0
user255,911,2.0
user025,911,1.0
user255,532,3.0
user071,790,3.0
user071,1386,3.0
user143,1386,2.0
user090,1386,3.0
user196,332,2.0
user220,1327,3.0
user257,1327,2.0
user220,902,1.0
user070,902,3.0
user205,902,3.0
user088,657,1.0
user088,833,1.0
user019,833,2.0
user194,1242,3.0
user154,1208,3.0
user154,1208,3.0
user291,939,1.0
user244,939,1.0
user291,978,3.0
user289,978,1.0
user291,450,1.0
user043,340,1.0
user069,340,3.0
user323,1366,1.0
user083,1366,3.0
user323,574,1.0
user055,1273,2.0
user179,1273,3.0
user055,1239,1.0
user137,1239,1.0
user145,1239,2.0
user055,980,3.0
user300,980,1.0
user273,456,1.0
user100,134,3.0
user128,134,3.0
user137,134,1.0
user155,993,2.0
user021,993,3.0
user066,1347,2.0
user127,1347,2.0
user230,1347,1.0
user066,686,2.0
user178,686,3.0
user039,45,1.0
user039,527,3.0
user261,527,2.0
user322,527,2.0
user039,309,2.0
user318,309,3.0
user285,1295,1.0
user285,1208,1.0
user260,97,3.0
user134,97,1.0
user260,985,3.0
user031,1116,2.0
user031,159,3.0
user271,1206,3.0
user271,555,3.0
user043,555,1.0
user138,1053,2.0
user309,519,1.0
user071,519,1.0
user068,519,1.0
user129,1179,1.0
user129,1162,2.0
user015,431,3.0
user241,431,2.0
user196,431,2.0
user302,666,3.0
user281,666,3.0
user066,666,1.0
user245,666,3.0
user014,620,2.0
user014,852,1.0
user014,414,3.0
user017,1001,2.0
user303,1001,2.0
user191,1001,1.0
user212,1001,3.0
user132,657,2.0
user147,657,1.0
user099,657,3.0
user132,1340,1.0
user257,235,3.0
user257,64,1.0
user251,64,3.0
user257,792,1.0
user086,792,3.0
user062,157,3.0
user068,157,2.0
user319,157,1.0
user025,157,3.0
user025,157,1.0
user238,1111,3.0
user246,1111,3.0
user257,1111,3.0
user283,1111,1.0
user221,1307,3.0
user228,1307,3.0
user221,722,2.0
user229,169,1.0
user170,169,1.0
user208,169,1.0
user229,1260,1.0
user229,231,1.0
user157,231,1.0
user068,1188,3.0
user071,1188,2.0
user068,22,2.0
user318,22,2.0
user068,820,1.0
user156,820,1.0
user253,227,2.0
user145,227,3.0
user253,296,2.0
user253,556,2.0
user145,556,3.0
user150,556,2.0
user130,465,2.0
user033,465,1.0
user162,465,3.0
user249,465,1.0
user012,465,1.0
user015,25,2.0
user070,25,2.0
user015,550,3.0
user293,515,2.0
user075,515,3.0
user039,628,1.0
user198,628,2.0
user039,933,2.0
user111,933,2.0
user039,377,1.0
user294,606,1.0
user255,1009,3.0
user136,1009,3.0
user288,823,1.0
user125,1157,3.0
user155,262,1.0
user155,250,3.0
user155,1250,3.0
user280,1250,1.0
user290,179,1.0
user231,964,1.0
user305,964,1.0
user231,877,3.0
user306,877,1.0
user306,877,2.0
user194,328,1.0
user060,328,3.0
user194,290,1.0
user123,290,3.0
user194,334,2.0
user194,1182,3.0
user221,461,2.0
user304,461,2.0
user221,872,2.0
user158,872,3.0
user040,289,2.0
user062,289,2.0
user303,536,3.0
user268,872,2.0
user268,783,3.0
user268,1088,1.0
user280,530,1.0
user280,238,1.0
user191,107,2.0
user200,107,2.0
user071,107,3.0
user127,437,1.0
user300,475,2.0
user300,328,2.0
user205,328,3.0
user031,662,3.0
user282,662,1.0
user031,317,2.0
user104,610,1.0
user248,610,3.0
user104,1243,1.0
user101,1243,3.0
user193,1243,2.0
user327,1243,3.0
user134,997,2.0
user163,883,1.0
user189,1063,3.0
user126,1063,2.0
user317,777,3.0
user286,777,1.0
user122,777,3.0
user303,535,1.0
user303,535,1.0
user256,535,3.0
user018,1215,3.0
user187,1215,2.0
user177,1215,3.0
user182,1215,1.0
user074,1215,1.0
user216,1327,2.0
user139,1327,2.0
user216,495,3.0
user216,1367,2.0
user216,871,2.0
user216,871,1.0
user019,871,3.0
user216,1194,2.0
user271,1194,1.0
user099,1291,3.0
user086,1291,1.0
user220,1291,2.0
user073,341,1.0
user183,960,1.0
user237,1117,1.0
user292,1117,3.0
user177,1117,1.0
user209,1117,2.0
user184,1384,2.0
user218,1384,1.0
user184,357,2.0
user028,357,2.0
user207,293,1.0
user031,293,1.0
user198,255,1.0
user090,255,1.0
user281,720,1.0
user260,720,1.0
user281,699,2.0
user252,510,3.0
user105,510,1.0
user252,1232,3.0
user097,299,3.0
user295,1020,3.0
user295,133,2.0
user295,334,1.0
user173,373,2.0
user173,1374,1.0
user254,1374,3.0
user127,1374,2.0
user314,1374,3.0
user090,475,1.0
user044,475,1.0
user079,475,2.0
user321,475,1.0
user291,856,2.0
user078,856,3.0
user222,977,1.0
user300,977,3.0
user223,977,3.0
user294,604,2.0
user294,1360,1.0
user229,1360,3.0
user294,1386,2.0
user294,1386,1.0
user186,1386,1.0
user171,873,3.0
user171,89,1.0
user202,89,2.0
user303,1165,3.0
user272,1165,3.0
user045,1100,2.0
user102,1100,3.0
user045,1355,3.0
user108,1355,1.0
user100,211,1.0
user100,1338,1.0
user299,956,2.0
user264,1301,2.0
user329,1301,3.0
user153,1093,1.0
user144,1093,3.0
user040,1093,2.0
user187,362,3.0
user254,362,3.0
user238,362,2.0
user187,783,3.0
user079,1191,3.0
user070,1225,3.0
user094,1225,2.0
user064,1225,1.0
user258,1145,2.0
user125,1145,3.0
user247,1145,3.0
user049,1145,3.0
user210,1104,2.0
user210,1357,1.0
user319,1357,2.0
user238,16,2.0
user238,148,1.0
user048,150,2.0
user048,1215,3.0
user317,287,1.0
user323,1300,3.0
user098,384,2.0
user203,384,3.0
user321,1167,3.0
user239,275,2.0
user263,275,1.0
user155,158,3.0
user238,158,2.0
user205,158,3.0
user155,1064,3.0
user175,1064,2.0
user175,1064,1.0
user108,512,3.0
user212,937,3.0
user258,937,2.0
user212,602,1.0
user010,602,3.0
user213,602,1.0
user298,1291,2.0
user017,1291,3.0
user254,880,1.0
user301,236,3.0
user156,236,2.0
user172,236,3.0
user301,691,2.0
user274,691,2.0
user301,64,2.0
user228,64,1.0
user258,831,1.0
user228,831,1.0
user258,1179,3.0
user068,1179,2.0
user258,92,1.0
user276,1375,1.0
user312,58,1.0
user312,96,2.0
user250,1246,1.0
user137,1246,2.0
user222,1246,1.0
user033,1313,2.0
user198,1313,2.0
user033,277,3.0
user100,277,2.0
user261,277,1.0
user191,533,3.0
user057,533,3.0
user191,797,2.0
user159,499,1.0
user088,499,3.0
user140,499,1.0
user049,12,3.0
user226,12,1.0
user308,964,1.0
user098,964,3.0
user241,1280,1.0
user171,1280,3.0
user241,125,1.0
user241,195,2.0
user309,1232,3.0
user322,1232,3.0
user321,1232,1.0
user083,1232,2.0
user166,545,1.0
user210,545,3.0
user327,545,2.0
user095,545,2.0
user176,545,2.0
user164,545,1.0
user163,206,3.0
user031,206,3.0
user293,206,1.0
user282,206,1.0
user208,211,1.0
user095,211,1.0
user120,211,2.0
user057,211,3.0
user070,620,1.0
user070,620,1.0
user102,1199,2.0
user098,1199,1.0
user178,900,1.0
user315,857,2.0
user232,857,1.0
user056,857,1.0
user206,588,2.0
user037,125,3.0
user294,125,1.0
user037,120,3.0
user207,120,1.0
user209,111,1.0
user244,111,1.0
user151,111,3.0
user186,111,2.0
user237,1276,3.0
user062,198,3.0
user025,720,3.0
user025,434,2.0
user120,434,3.0
user319,434,1.0
user210,434,3.0
user094,785,3.0
user094,278,3.0
user209,1383,3.0
user209,40,2.0
user184,40,3.0
user209,1087,1.0
user127,776,3.0
user094,776,3.0
user324,1382,3.0
user276,682,2.0
user276,801,1.0
user222,801,1.0
user175,23,2.0
user178,23,1.0
user297,23,3.0
user196,23,3.0
user187,811,2.0
user053,811,3.0
user188,811,2.0
user188,811,2.0
user247,1107,2.0
user114,842,3.0
user043,842,1.0
user114,77,1.0
user242,1379,1.0
user242,1132,1.0
user322,351,1.0
user322,913,3.0
user322,1043,1.0
user192,1043,3.0
user322,1112,1.0
user322,1065,3.0
user192,1065,2.0
user197,1065,3.0
user190,683,3.0
user220,683,2.0
user108,21,2.0
user108,1375,3.0
user291,1375,1.0
user082,777,2.0
user149,777,3.0
user260,777,2.0
user242,391,3.0
user289,391,3.0
user291,391,3.0
user269,391,2.0
user242,1345,1.0
user107,1345,2.0
user177,817,1.0
user215,1357,1.0
user081,1348,2.0
user167,1348,3.0
user081,75,2.0
user140,75,3.0
user043,1318,1.0
user043,497,1.0
user048,1142,2.0
user260,1142,2.0
user196,181,2.0
user160,122,2.0
user127,84,3.0
user127,437,2.0
user127,437,3.0
user127,720,1.0
user127,363,2.0
user123,363,1.0
user302,623,1.0
user302,594,2.0
user302,467,2.0
user260,467,2.0
user193,392,1.0
user168,392,3.0
user170,392,1.0
user236,392,2.0
user022,122,3.0
user066,122,2.0
user187,122,2.0
user041,292,2.0
user060,1033,1.0
user325,264,1.0
user157,264,1.0
user301,1063,1.0
user301,1010,1.0
user083,1010,1.0
user149,1367,1.0
user077,1367,3.0
user149,998,2.0
user149,344,3.0
user161,667,3.0
user268,667,3.0
user051,667,1.0
user217,667,3.0
user228,456,3.0
user215,456,1.0
user306,693,2.0
user330,693,2.0
user021,693,1.0
user306,245,3.0
user306,819,1.0
user211,819,2.0
user306,654,1.0
user289,73,3.0
user078,73,2.0
user062,981,1.0
user183,981,2.0
user274,1214,2.0
user274,876,2.0
user274,1326,2.0
user244,1087,3.0
user072,1204,2.0
user056,931,1.0
user103,210,2.0
user021,210,1.0
user103,314,3.0
user300,314,2.0
user103,834,2.0
user314,834,2.0
user040,874,2.0
user278,464,2.0
user266,464,3.0
user312,624,3.0
user145,1224,2.0
user145,984,3.0
user186,336,2.0
user267,1218,3.0
user243,1061,3.0
user188,1061,2.0
user074,1061,1.0
user243,398,3.0
user177,398,1.0
user217,342,1.0
user022,342,2.0
user208,171,3.0
user225,171,1.0
user195,171,2.0
user195,171,3.0
user200,171,2.0
user013,171,2.0
user195,171,1.0
user263,171,2.0
user283,1103,1.0
user053,108,3.0
user227,108,1.0
user121,108,2.0
user091,176,1.0
user087,176,2.0
user272,176,3.0
user270,951,2.0
user126,189,1.0
user140,1148,1.0
user111,1094,1.0
user252,1094,3.0
user111,579,1.0
user143,579,1.0
user159,942,2.0
user246,753,2.0
user246,145,1.0
user246,575,2.0
user055,829,2.0
user202,829,2.0
user226,247,1.0
user089,247,1.0
user264,244,3.0
user092,244,2.0
user264,98,1.0
user232,98,1.0
user264,683,3.0
user169,683,2.0
user169,180,1.0
user169,830,1.0
user169,186,3.0
user153,186,3.0
user083,186,3.0
user169,775,1.0
user025,775,1.0
user198,775,2.0
user055,1268,3.0
user179,1268,1.0
user236,1361,1.0
user281,1310,2.0
user018,1310,1.0
user032,1310,1.0
user281,237,2.0
user077,237,1.0
user245,237,2.0
user138,237,3.0
user066,237,1.0
user098,237,2.0
user060,237,3.0
user237,237,1.0
user106,779,1.0
user244,779,2.0
user218,779,2.0
user270,758,3.0
user240,758,3.0
user270,2,2.0
user177,2,3.0
user078,2,3.0
user259,2,2.0
user190,634,2.0
user147,634,1.0
user190,634,2.0
user190,511,1.0
user316,511,2.0
user123,16,3.0
user241,16,3.0
user096,101,1.0
user185,101,1.0
user260,101,1.0
user022,434,2.0
user022,152,2.0
user098,152,3.0
user178,152,2.0
user157,269,2.0
user181,269,3.0
user120,1350,3.0
user212,1350,2.0
user194,1243,2.0
user018,1243,2.0
user207,360,2.0
user240,360,2.0
user081,592,1.0
user300,592,2.0
user081,1258,2.0
user147,1258,1.0
user173,376,2.0
user173,533,2.0
user173,78,1.0
user039,650,1.0
user039,87,1.0
user312,87,3.0
user088,1162,3.0
user088,1032,3.0
user088,1021,1.0
user232,1017,1.0
user261,1017,3.0
user198,1017,3.0
user111,1017,1.0
user047,982,2.0
user169,982,1.0
user270,1244,3.0
user186,1244,3.0
user265,162,3.0
user182,162,1.0
user070,842,3.0
user039,448,2.0
user203,709,3.0
user184,709,2.0
user203,491,2.0
user265,491,2.0
user039,326,3.0
user253,77,2.0
user308,77,1.0
user039,655,3.0
user249,655,1.0
user038,655,2.0
user039,1331,1.0
user174,1331,3.0
user039,1092,2.0
user152,978,2.0
user152,821,2.0
user017,821,2.0
user230,1185,3.0
user127,1185,3.0
user032,1185,3.0
user299,1177,2.0
user299,1093,2.0
user197,1093,1.0
user299,80,2.0
user014,924,3.0
user043,490,1.0
user114,490,1.0
user043,1293,1.0
user246,1293,2.0
user231,1293,1.0
user043,1263,3.0
user191,137,3.0
user091,137,1.0
user090,137,2.0
user279,1386,1.0
user261,573,3.0
user206,1246,3.0
user245,797,3.0
user245,986,1.0
user151,986,3.0
user182,986,2.0
user122,1221,1.0
user302,1221,3.0
user291,1221,3.0
user122,1206,3.0
user109,1206,3.0
user177,1206,1.0
user260,679,1.0
user018,679,2.0
user260,502,3.0
user102,502,2.0
user018,502,3.0
user181,502,2.0
user192,238,3.0
user174,238,1.0
user192,673,1.0
user192,1361,3.0
user086,323,2.0
user086,323,1.0
user086,34,2.0
user086,34,1.0
user194,34,1.0
user076,38,1.0
user076,1315,2.0
user147,1315,3.0
user076,101,2.0
user069,101,1.0
user076,596,2.0
user279,606,1.0
user279,1092,2.0
user298,747,3.0
user046,747,2.0
user129,747,3.0
user298,564,2.0
user001,564,1.0
user298,12,2.0
user275,12,2.0
user298,996,1.0
user239,46,1.0
user057,46,1.0
user048,495,3.0
user243,495,3.0
user119,495,2.0
user096,495,3.0
user012,806,1.0
user012,444,3.0
user246,444,2.0
user012,1247,2.0
user069,1247,1.0
user012,1062,3.0
user088,1062,2.0
user053,540,1.0
user071,226,1.0
user213,562,3.0
user135,562,1.0
user157,562,2.0
user266,562,2.0
user040,1065,2.0
user240,1376,2.0
user240,794,3.0
user134,794,3.0
user032,343,1.0
user032,318,3.0
user086,940,1.0
user209,1271,1.0
user066,1271,3.0
user171,774,3.0
user119,774,3.0
user107,765,1.0
user241,82,3.0
user254,82,3.0
user241,542,3.0
user285,1250,1.0
user285,647,1.0
user203,993,1.0
user192,442,2.0
user139,1262,1.0
user300,1262,1.0
user100,1027,3.0
user264,1027,3.0
user130,1027,2.0
user319,1027,1.0
user100,1123,2.0
user294,1194,1.0
user294,484,2.0
user134,484,1.0
user162,1019,2.0
user162,975,1.0
user088,975,3.0
user288,939,2.0
user126,939,1.0
user192,939,1.0
user288,466,2.0
user288,1359,1.0
user107,63,1.0
user107,305,3.0
user097,305,2.0
user117,204,1.0
user239,204,2.0
user155,640,3.0
user155,152,3.0
user155,959,3.0
user297,1358,3.0
user297,543,3.0
user297,1090,3.0
user073,889,2.0
user321,1043,2.0
user321,634,1.0
user288,634,1.0
user149,133,2.0
user149,237,2.0
user144,829,2.0
user322,735,1.0
user161,1233,2.0
user049,1120,3.0
user049,275,1.0
user049,1181,3.0
user031,1181,1.0
user169,1030,3.0
user169,748,2.0
user216,1083,2.0
user076,1083,2.0
user216,297,1.0
user247,1048,3.0
user263,1048,3.0
user089,1048,3.0
user001,1048,1.0
user164,1111,2.0
user286,358,1.0
user286,348,2.0
user286,563,2.0
user146,563,1.0
user286,202,3.0
user223,1102,3.0
user223,880,1.0
user305,880,1.0
user203,235,2.0
user106,107,3.0
user278,107,2.0
user106,107,1.0
user096,360,3.0
user260,947,1.0
user260,772,1.0
user082,1098,1.0
user244,1098,2.0
user184,15,2.0
user240,293,1.0
user260,293,3.0
user102,1126,2.0
user182,1126,2.0
user102,1191,3.0
user244,1191,3.0
user102,1257,3.0
user228,746,1.0
user125,746,1.0
user034,872,1.0
user298,872,1.0
user324,872,2.0
user166,69,3.0
user166,593,3.0
user066,868,1.0
user119,868,2.0
user066,799,2.0
user151,861,3.0
user060,861,2.0
user319,491,2.0
user215,491,2.0
user046,67,1.0
user095,67,3.0
user143,67,2.0
user046,799,1.0
user327,799,2.0
user209,382,2.0
user072,382,3.0
user001,869,1.0
user284,687,3.0
user284,1347,3.0
user284,1135,3.0
user001,1135,3.0
user315,20,1.0
user167,20,1.0
user315,538,1.0
user167,538,2.0
user255,537,1.0
user069,440,1.0
user134,1032,2.0
user134,1032,1.0
user063,180,3.0
user038,180,3.0
user061,965,2.0
user051,965,1.0
user202,965,3.0
user043,965,3.0
user268,965,1.0
user179,674,1.0
user094,674,1.0
user276,674,3.0
user221,939,2.0
user296,1145,1.0
user320,1145,3.0
user071,1246,2.0
user071,765,3.0
user071,322,1.0
user219,322,1.0
user245,337,3.0
user245,1003,1.0
user240,1261,2.0
user240,955,3.0
user240,144,2.0
user265,144,2.0
user110,144,1.0
user240,776,2.0
user220,120,3.0
user145,120,3.0
user076,120,3.0
user220,432,1.0
user063,432,3.0
user040,996,3.0
user100,996,3.0
user209,871,3.0
user309,14,1.0
user309,239,2.0
user309,1198,3.0
user143,1198,2.0
user325,2,2.0
user034,2,1.0
user325,1199,2.0
user289,91,1.0
user072,91,3.0
user192,516,2.0
user137,516,2.0
user297,684,2.0
user297,281,3.0
user220,281,3.0
user297,311,2.0
user064,311,1.0
user036,643,1.0
user036,204,1.0
user010,204,1.0
user059,582,1.0
user160,582,1.0
user059,708,2.0
user075,14,2.0
user284,14,2.0
user272,14,3.0
user284,14,3.0
user075,538,1.0
user223,598,1.0
user148,839,2.0
user109,839,2.0
user148,316,2.0
user028,316,1.0
user082,21,3.0
user082,1011,2.0
user080,1011,3.0
user025,1336,3.0
user120,1336,1.0
user294,1312,2.0
user099,1197,1.0
user145,363,1.0
user002,1040,3.0
user129,1040,3.0
user002,1275,2.0
user328,1275,2.0
user104,1275,2.0
user018,18,3.0
user290,18,3.0
user304,278,2.0
user239,278,2.0
user091,278,3.0
user304,399,1.0
user075,399,3.0
user071,980,2.0
user226,980,3.0
user274,980,2.0
user071,1308,3.0
user071,1128,1.0
user301,1128,2.0
user163,289,3.0
user295,289,2.0
user207,289,1.0
user206,684,3.0
user321,684,3.0
user168,257,1.0
user168,271,3.0
user021,1012,2.0
user021,1012,1.0
user021,1131,3.0
user271,1131,2.0
user291,307,3.0
user330,1330,1.0
user063,1330,3.0
user300,1330,1.0
user178,1189,2.0
user178,649,2.0
user296,337,3.0
user083,1002,2.0
user329,1002,1.0
user088,1002,2.0
user025,1002,1.0
user215,437,1.0
user221,1104,1.0
user117,1104,3.0
user312,842,1.0
user261,842,1.0
user312,1294,1.0
user040,1294,3.0
user301,1294,2.0
user312,1337,1.0
user074,229,3.0
user302,961,2.0
user151,876,3.0
user266,876,1.0
user151,345,2.0
user266,345,2.0
user175,1136,1.0
user175,63,3.0
user086,63,1.0
user228,859,1.0
user068,859,2.0
user225,1366,3.0
user225,1245,2.0
user225,634,2.0
user225,314,3.0
user010,314,1.0
user201,1198,2.0
user237,125,2.0
user237,276,1.0
user106,1143,1.0
user106,330,2.0
user229,330,1.0
user195,904,3.0
user206,904,1.0
user195,1060,3.0
user068,1060,3.0
user105,1314,3.0
user105,336,2.0
user070,400,3.0
user170,302,1.0
user146,302,2.0
user135,1256,3.0
user046,1256,1.0
user328,1256,2.0
user147,967,3.0
user038,527,1.0
user106,245,1.0
user134,245,3.0
user184,245,1.0
user106,539,1.0
user290,176,3.0
user173,176,3.0
user257,176,1.0
user190,1386,2.0
user220,418,1.0
user155,418,1.0
user220,1001,2.0
user083,890,2.0
user083,890,3.0
user083,1360,3.0
user191,1186,2.0
user174,984,3.0
user092,984,2.0
user130,984,1.0
user092,984,2.0
user156,984,1.0
user040,1014,3.0
user111,1014,2.0
user070,1073,3.0
user137,1073,3.0
user228,749,2.0
user228,70,2.0
user317,325,2.0
user228,234,1.0
user235,234,1.0
user228,410,2.0
user319,410,2.0
user033,410,1.0
user228,1368,3.0
user041,1368,1.0
user291,756,3.0
user181,756,1.0
user211,389,1.0
user211,449,1.0
user211,804,2.0
user205,804,2.0
user086,1121,1.0
user220,1121,2.0
user129,312,3.0
user046,312,2.0
user036,876,1.0
user036,876,1.0
user120,261,3.0
user314,384,3.0
user314,155,1.0
user222,155,3.0
user287,750,2.0
user268,750,1.0
user206,835,2.0
user212,835,1.0
user091,835,3.0
user206,990,1.0
user319,990,1.0
user083,881,3.0
user258,881,1.0
user071,881,2.0
user171,1185,3.0
user033,249,3.0
user231,249,3.0
user033,70,3.0
user014,883,2.0
user212,430,3.0
user272,430,1.0
user212,51,2.0
user312,690,3.0
user126,690,1.0
user090,178,1.0
user206,178,1.0
user090,923,2.0
user210,923,2.0
user224,703,1.0
user298,703,3.0
user145,1016,1.0
user235,14,1.0
user321,14,3.0
user235,81,3.0
user321,81,3.0
user301,81,3.0
user301,81,1.0
user235,549,3.0
user294,455,2.0
user160,1280,3.0
user105,1280,1.0
user041,1280,1.0
user290,688,3.0
user126,374,2.0
user223,374,1.0
user252,1242,1.0
user111,1242,3.0
user076,1159,3.0
user327,712,1.0
user247,712,2.0
user120,712,3.0
user327,462,3.0
user120,462,2.0
user237,1333,1.0
user165,1333,3.0
user315,80,2.0
user231,80,3.0
user076,80,1.0
user147,80,2.0
user139,80,3.0
user315,838,3.0
user057,475,2.0
user057,49,3.0
user142,1273,1.0
user032,1273,2.0
user142,562,2.0
user123,562,2.0
user142,1248,1.0
user138,1248,3.0
user116,780,2.0
user025,780,2.0
user142,563,2.0
user194,1127,2.0
user048,1127,3.0
user094,1127,3.0
user188,1127,2.0
user162,481,2.0
user197,481,2.0
user081,481,1.0
user162,483,2.0
user232,483,2.0
user304,732,2.0
user304,320,2.0
user303,320,3.0
user304,287,1.0
user049,287,1.0
user010,287,3.0
user286,23,3.0
user103,837,3.0
user103,823,3.0
user103,1112,2.0
user289,77,3.0
user304,671,1.0
user219,671,1.0
user304,185,2.0
user071,63,1.0
user079,63,1.0
user173,101,3.0
user222,101,3.0
user103,101,2.0
user251,182,2.0
user140,182,2.0
user223,182,1.0
user185,960,2.0
user127,960,2.0
user102,960,1.0
user302,960,1.0
user188,960,2.0
user185,195,3.0
user245,195,3.0
user260,195,2.0
user139,220,3.0
user147,1297,3.0
user246,1297,3.0
user145,1297,1.0
user147,1105,3.0
user059,243,1.0
user197,243,2.0
user232,243,2.0
user114,664,1.0
user174,664,3.0
user114,92,1.0
user280,92,1.0
user114,842,3.0
user287,914,2.0
user019,914,1.0
user308,603,1.0
user022,603,2.0
user066,603,1.0
user308,789,2.0
user165,789,3.0
user119,789,2.0
user184,1139,3.0
user184,1242,1.0
user176,1377,3.0
user062,1377,3.0
user252,1377,2.0
user041,368,2.0
user041,778,1.0
user036,939,3.0
user079,939,2.0
user290,820,2.0
user202,820,3.0
user290,159,1.0
user032,159,1.0
user290,655,2.0
user290,69,3.0
user019,122,2.0
user315,122,1.0
user211,1087,3.0
user137,1087,3.0
user324,568,1.0
user103,919,2.0
user265,263,3.0
user317,263,3.0
user289,263,2.0
user126,1234,2.0
user025,1234,2.0
user309,47,1.0
user322,47,1.0
user309,111,1.0
user159,111,1.0
user243,360,3.0
user069,1110,3.0
user278,1262,2.0
user204,1262,2.0
user113,1279,3.0
user087,504,1.0
user040,655,1.0
user172,655,1.0
user268,572,2.0
user268,833,3.0
user268,607,2.0
user196,1062,3.0
user220,1062,2.0
user196,746,3.0
user196,746,3.0
user174,294,2.0
user216,294,2.0
user290,28,2.0
user098,28,1.0
user294,150,1.0
user294,974,2.0
user328,974,1.0
user119,1360,1.0
user117,520,1.0
user193,520,2.0
user304,520,2.0
user229,636,1.0
user017,636,3.0
user053,581,1.0
user148,581,2.0
user206,288,3.0
user206,6,2.0
user168,6,1.0
user246,1088,3.0
user271,1088,2.0
user246,91,1.0
user071,825,1.0
user011,568,1.0
user253,568,1.0
user264,30,1.0
user088,30,1.0
user264,127,1.0
user174,127,3.0
user114,127,1.0
user271,797,1.0
user144,183,2.0
user081,183,1.0
user144,59,2.0
user136,676,2.0
user086,983,1.0
user086,1284,3.0
user312,271,2.0
user144,271,1.0
user056,271,2.0
user223,271,2.0
user312,1200,2.0
user040,1200,3.0
user168,232,2.0
user168,822,2.0
user256,822,1.0
user158,487,2.0
user128,907,3.0
user128,1011,1.0
