wine_id,wine_name,wine_name_eng,wine_sort,wine_capacity,wine_alc,wine_dangdo,wine_sando,wine_tannin,wine_food,wine_image,wine_region_id
1051,"애퍼쳐, SJ 랜치 빈야드 카베르네 소비뇽","Aperture, SJ Ranch Vineyard Cabernet Sauvignon",1,750,14.0,1,3,4,1,../../media/images/wine/01171.jpg,4
1052,"애퍼쳐, 1 블렌드","Aperture, Red Blend",1,750,14.0,1,3,4,2,../../media/images/wine/01172.png,4
1053,"알렉산더 밸리 빈야드, 에스테이트 메를로","Alexander Valley Vineyards, Estate Merlot",1,750,15.0,1,3,4,1,../../media/images/wine/01173.png,4
1054,"알렉산더 밸리 빈야드, 홈스테드 1 블렌드","Alexander Valley Vineyards, Homestead Red Blend",1,750,12.0,1,3,4,2,../../media/images/wine/01174.png,4
1055,사프론 필즈 빈야드 피노 누아,Saffron Fields Vineyard Pinot Noir,1,750,14.0,1,3,2,1,../../media/images/wine/01175.png,4
1056,매버릭 빈야드 피노 누아,Maverick Vineyard Pinot Noir,1,750,14.0,1,3,2,2,../../media/images/wine/01176.jpg,4
1057,뀌베-E 피노누아,Cuvee-E Pinot Noir,1,750,14.0,1,3,2,2,../../media/images/wine/01177.jpg,4
1058,에스 와인 피노누아,S-Wine Pinot Noir,1,750,14.0,1,3,2,1,../../media/images/wine/01178.jpg,4
1059,"폴 라토, 란슬롯 피노 누아","Paul Lato Wines, Lancelot Pinot Noir",1,750,15.0,1,3,2,2,../../media/images/wine/01179.jpg,4
1060,"웨스트 + 와일더, 4 2 안정환 에디션",West + Wilder Sparkling White,4,750,12.0,1,4,1,3,../../media/images/wine/01180.jpg,4
1061,"웨스트 + 와일더, 카베르네 소비뇽 안정환 에디션","West + Wilder, Cabernet Sauvignon",1,750,14.0,1,3,4,1,../../media/images/wine/01181.jpg,4
1062,"비노 델 솔, 타사하라 샤도네이","Vino del Sol, Tassajara Chardonnay",2,750,14.0,1,3,1,3,../../media/images/wine/01182.jpg,4
1063,"이모스, 카베르네 소비뇽","Emos, Cabernet Sauvignon",1,750,14.0,1,2,3,2,../../media/images/wine/01183.jpg,4
1064,"이모스, 소비뇽 블랑 캘리포니아","Emos, Sauvignon Blanc California",2,750,14.0,1,3,1,4,../../media/images/wine/01184.jpg,4
1065,"크리머리, 샤도네이 캔","Creamery, Chardonnay Can",2,750,14.0,1,3,1,2,../../media/images/wine/01185.jpg,4
1066,"플럼잭 에스테이트, 까베르네 소비뇽","Plumpjack Estate, Cabernet Sauvignon",1,750,14.0,1,1,3,3,../../media/images/wine/01186.jpg,4
1067,"플럼잭, 메를로","Plumpjack, Merlot",1,750,16.0,1,3,4,2,../../media/images/wine/01187.jpg,4
1068,"플럼잭, 리저브 샤도네이","Plumpjack, Reserve Chardonnay",2,750,15.0,2,3,1,1,../../media/images/wine/01188.jpg,4
1069,케이드 하우웰 마운틴 카베르네 소비뇽,Cade Howell Mountain Cabernet Sauvignon,1,750,16.0,1,2,4,1,../../media/images/wine/01189.png,4
1070,케이드 소비뇽 블랑,Cade Sauvignon Blanc,2,750,15.0,2,4,1,1,../../media/images/wine/01190.jpg,4
1071,어댑테이션 까베르네 소비뇽,Adaptation Cabernet Sauvignon,1,750,15.0,1,2,4,1,../../media/images/wine/01191.jpg,4
1072,"제이 로어, 와일드플라워 발디귀에","J.Lohr, Wildflower Valdiguie",1,750,13.0,1,2,2,2,../../media/images/wine/01192.jpg,4
1073,"제이 로어, 베이 미스트 2 리슬링",J.Lohr Bat Mist White Riesling,2,750,13.0,3,2,1,1,../../media/images/wine/01193.jpg,4
1074,"나파 하이랜즈, 메를로","Napa Highlands, Merlot",1,750,14.0,1,3,3,1,../../media/images/wine/01194.jpg,4
1075,"헤드 하이, 소노마 카운티 샤도네이","Head High, Sonoma County Chardonnay",2,750,14.0,1,3,1,4,../../media/images/wine/01195.jpg,4
1076,베리 밤 1,Berry Bomb Red,1,750,14.0,1,3,4,1,../../media/images/wine/01196.jpg,4
1077,버터리 밤 샤도네이,Buttery Bomb Chardonnay,2,750,14.0,1,4,1,1,../../media/images/wine/01197.jpg,4
1078,"리유 디, 카베르네 프랑","Lieu Dit, Cabernet Franc",1,750,14.0,1,4,3,1,../../media/images/wine/01198.jpg,4
1079,"디오라, 샤르도네","Diora, Chardonnay",2,750,15.0,1,4,1,1,../../media/images/wine/01199.jpg,4
1080,"그레이슨 셀러, 파르두치 피노누아","Grayson Cellars, Parducci Pinot Noir",1,750,15.0,1,3,2,2,../../media/images/wine/01200.jpg,4
1081,"그레이슨 셀러, 까베르네 소비뇽","Grayson Cellars, Cabernet Sauvignon",1,750,14.0,1,2,4,1,../../media/images/wine/01201.jpg,4
1082,"알렉사나, 레바나 빈야드 던디 힐스 피노 누아","Alexana, Revana Vineyard Dundee Hills Pinot Noir",1,750,14.0,1,4,1,1,../../media/images/wine/01202.jpg,4
1083,"퓨리티, 레몬 키스 소비뇽 블랑","Purity, Lemon Kisses Sauvignon Blanc",2,750,13.0,1,4,1,2,../../media/images/wine/01203.jpg,4
1084,"잼 셀러즈, 버터 샤도네이","Jam Cellars, Butter Chardonnay",2,750,15.0,1,3,1,1,../../media/images/wine/01204.jpg,4
1085,프레이어스 오브 세인츠 샤도네이,Prayers of Saints Chardonnay,2,750,14.0,1,3,1,3,../../media/images/wine/01205.jpg,4
1086,프레이어스 오브 시너스 시라,Prayers of Sinners Syrah,1,750,15.0,1,3,4,1,../../media/images/wine/01206.png,4
1087,"인트린직, 소비뇽 블랑","Intrinsic, Sauvignon Blanc",2,750,14.0,1,4,1,4,../../media/images/wine/01207.jpg,4
1088,"라피스 루나, 피노 누아","Lapis Lunas, Pinot Noir",1,750,15.0,1,3,2,1,../../media/images/wine/01208.jpg,4
1089,"라피스 루나, 샤도네이","Lapis Luna, Chardonnay",2,750,15.0,1,3,1,4,../../media/images/wine/01209.jpg,4
1090,"샤토 생 미셸, 콜드 크릭 메를로","Chateau Ste Michelle, Cold Creek Merlot",1,750,14.0,1,3,4,1,../../media/images/wine/01210.jpg,4
1091,"램스 게이트, 소노마 코스트 피노 누아","Ram's Gate, Sonoma Coast Pinot Noir",1,750,15.0,1,4,3,2,../../media/images/wine/01211.jpg,4
1092,"램스 게이트, 플로라 마리에 빈야드 샤도네이","Ram's Gate, Flora Marie Vineyard Chardonnay",2,750,15.0,1,4,1,1,../../media/images/wine/01212.jpg,4
1093,"램스 게이트, 하이드 빈야드 카네로스 샤도네이","Ram's Gate, Hyde Vineyard Carneros Chardonnay",2,750,14.0,1,4,1,3,../../media/images/wine/01213.jpg,4
1094,"램스 게이트, 소노마 코스트 샤도네이","Ram's Gate, Sonoma Coast Chardonnay",2,750,14.0,1,4,1,1,../../media/images/wine/01214.jpg,4
1095,세인트 프란시스 리저브 진판델,ST. FRANCIS Reserve Zinfandel,1,750,16.0,2,2,3,4,../../media/images/wine/01215.png,4
1096,"클리프 레이디, 포이트리 까베르네 소비뇽","Cliff Lede, Poetry Cabernet Sauvignon",1,750,15.0,1,2,4,1,../../media/images/wine/01216.jpg,4
1097,"클리프 레이디, 하이 피델리티","Cliff Lede, High Fidelity",1,750,16.0,1,3,4,4,../../media/images/wine/01217.jpg,4
1098,"웨이페어러, 더 트레블러 피노누아","Wayfarer ,The Traveler Pinot Noir",1,750,15.0,1,3,2,3,../../media/images/wine/01218.jpg,4
1099,"웨이페어러, 마더 락 피노누아","Wayfarer, Mother Rock Pinot Noir",1,750,15.0,1,3,1,3,../../media/images/wine/01219.jpg,4
1100,"웨이페어러, 골든 민 피노누아","Wayfarer, Golden Mean Pinot Noir",1,750,15.0,1,3,2,3,../../media/images/wine/01220.jpg,4
1101,"웨이페어러, 에스테이트 피노누아","Wayfarer, Estate Pinot Noir",1,750,15.0,1,3,2,3,../../media/images/wine/01221.png,4
1102,"웨이페어러, 에스테이트 샤도네이","Wayfarer, Estate Chardonnay",2,750,15.0,1,3,1,3,../../media/images/wine/01222.jpg,4
1103,"클리프 레이디, 클라렛","Cliff Lede, Claret",1,750,16.0,1,2,4,2,../../media/images/wine/01223.jpg,4
1104,"클리프 레이디, 소비뇽 블랑","Cliff Lede, Sauvignon Blanc",2,750,15.0,1,3,1,2,../../media/images/wine/01224.jpg,4
1105,"디오라, 샤르도네","Diora, Chardonnay",2,750,15.0,1,4,1,2,../../media/images/wine/01225.jpg,4
1106,"그레이슨 셀러, 파르두치 피노누아","Grayson Cellars, Parducci Pinot Noir",1,750,15.0,1,3,2,2,../../media/images/wine/01226.jpg,4
1107,"그레이슨 셀러, 까베르네 소비뇽","Grayson Cellars, Cabernet Sauvignon",1,750,14.0,1,2,4,1,../../media/images/wine/01227.jpg,4
1108,"알렉사나, 레바나 빈야드 던디 힐스 피노 누아","Alexana, Revana Vineyard Dundee Hills Pinot Noir",1,750,14.0,1,4,1,1,../../media/images/wine/01228.jpg,4
1109,"퓨리티, 레몬 키스 소비뇽 블랑","Purity, Lemon Kisses Sauvignon Blanc",2,750,13.0,1,4,1,1,../../media/images/wine/01229.jpg,4
1110,"잼 셀러즈, 버터 샤도네이","Jam Cellars, Butter Chardonnay",2,750,15.0,1,3,1,2,../../media/images/wine/01230.jpg,4
1111,프레이어스 오브 세인츠 샤도네이,Prayers of Saints Chardonnay,2,750,14.0,1,3,1,3,../../media/images/wine/01231.jpg,4
1112,프레이어스 오브 시너스 시라,Prayers of Sinners Syrah,1,750,15.0,1,3,4,1,../../media/images/wine/01232.jpg,4
1113,"인트린직, 소비뇽 블랑","Intrinsic, Sauvignon Blanc",2,750,14.0,1,4,1,4,../../media/images/wine/01233.png,4
1114,"라피스 루나, 피노 누아","Lapis Lunas, Pinot Noir",1,750,15.0,1,3,2,1,../../media/images/wine/01234.jpg,4
1115,"라피스 루나, 샤도네이","Lapis Luna, Chardonnay",2,750,15.0,1,3,1,4,../../media/images/wine/01235.jpg,4
1116,"샤토 생 미셸, 콜드 크릭 메를로","Chateau Ste Michelle, Cold Creek Merlot",1,750,14.0,1,3,4,1,../../media/images/wine/01236.jpg,4
1117,"램스 게이트, 소노마 코스트 피노 누아","Ram's Gate, Sonoma Coast Pinot Noir",1,750,15.0,1,4,3,1,../../media/images/wine/01237.jpg,4
1118,"램스 게이트, 플로라 마리에 빈야드 샤도네이","Ram's Gate, Flora Marie Vineyard Chardonnay",2,750,15.0,1,4,1,2,../../media/images/wine/01238.png,4
1119,"램스 게이트, 하이드 빈야드 카네로스 샤도네이","Ram's Gate, Hyde Vineyard Carneros Chardonnay",2,750,14.0,1,4,1,1,../../media/images/wine/01239.jpg,4
1120,"램스 게이트, 소노마 코스트 샤도네이","Ram's Gate, Sonoma Coast Chardonnay",2,750,14.0,1,4,1,1,../../media/images/wine/01240.jpg,4
1121,세인트 프란시스 리저브 진판델,ST. FRANCIS Reserve Zinfandel,1,750,16.0,2,2,3,1,../../media/images/wine/01241.jpg,4
1122,"클리프 레이디, 포이트리 까베르네 소비뇽","Cliff Lede, Poetry Cabernet Sauvignon",1,750,15.0,1,2,4,1,../../media/images/wine/01242.png,4
1123,"클리프 레이디, 하이 피델리티","Cliff Lede, High Fidelity",1,750,16.0,1,3,4,1,../../media/images/wine/01243.jpg,4
1124,"웨이페어러, 더 트레블러 피노누아","Wayfarer ,The Traveler Pinot Noir",1,750,15.0,1,3,2,3,../../media/images/wine/01244.jpg,4
1125,"클리프 레이디, 매직 나이트","Cliff Lede, Magic Nights",1,750,16.0,1,3,4,1,../../media/images/wine/01245.jpg,4
1126,"클리프 레이디, 까베르네 소비뇽","Cliff Lede, Cabernet Sauvignon",1,750,16.0,1,2,4,1,../../media/images/wine/01246.jpg,4
1127,"블라종, 피노 누아","Blazon, Pinot Noir",1,750,15.0,1,3,2,1,../../media/images/wine/01247.jpg,4
1128,"블라종, 샤도네이","Blazon, Chardonnay",2,750,16.0,1,3,1,2,../../media/images/wine/01248.jpg,4
1129,"아메리칸 레전드, 1 블렌드","American Legend, Red Blend",1,750,15.0,1,3,3,2,../../media/images/wine/01249.jpg,4
1130,"호그와시 3, 4 캔","Hogwash Rose, Sparkling CAN",4,750,15.0,1,3,2,4,../../media/images/wine/01250.jpg,4
1131,1윅 에스테이트 1 블렌드,Redwick Estate Red Blend,1,750,14.0,1,3,4,1,../../media/images/wine/01251.jpg,4
1132,투 올드 독스 소비뇽 블랑,Two Old Dogs Sauvignon Blanc,2,750,12.0,1,4,1,4,../../media/images/wine/01252.jpg,4
1133,"프로그스 립, 카베르네 소비뇽 러더포드 에스테이트 그로운","Frog's Leap, Cabernet Sauvignon Rutherford Estate Grown",1,750,16.0,1,4,4,1,../../media/images/wine/01253.jpg,4
1134,"프로그스 립, 샤도네이 셰일 앤 스톤 나파 밸리","Frog's Leap, Chardonnay Shale and Stone Napa Valley",2,750,15.0,1,4,1,2,../../media/images/wine/01254.jpg,4
1135,"프로그스 립, 메를로 러더포드","Frog's Leap, Merlot Rutherford",1,750,16.0,1,3,4,1,../../media/images/wine/01255.jpg,4
1136,"에레나, 샤도네이","ÆRENA, Chardonnay",2,750,15.0,1,4,1,2,../../media/images/wine/01256.jpg,4
1137,"브로드사이드, 프린터스 앨리 프로프라이어터리 1","Broadside, Printers Alley Proprietary Red",1,750,16.0,1,3,4,1,../../media/images/wine/01257.jpg,4
1138,"브로드사이드, 파소 로블스 카베르네 소비뇽","Broadside, Paso Robles Cabernet Sauvignon",1,750,15.0,1,3,3,1,../../media/images/wine/01258.jpg,4
1139,"브로드사이드, 센트럴 코스트 샤도네이","Broadside, Central Coast Chardonnay",2,750,16.0,1,4,1,2,../../media/images/wine/01259.jpg,4
1140,"브로드사이드, 마가리타 빈야드 파소 로블스 메를로","Broadside, Margarita Vineyard Paso Robles Merlot",1,750,15.0,1,3,4,1,../../media/images/wine/01260.jpg,4
1141,"라운드 폰드, 러더포드 카베르네 소비뇽","Round Pond, Rutherford Cabernet Sauvignon",1,750,15.0,1,1,3,1,../../media/images/wine/01261.jpg,4
1142,원스 어폰 어 바인 피노누아,ONCE UPON A VINE PINOT NOIR,1,750,14.0,1,3,2,1,../../media/images/wine/01262.jpg,4
1143,원스 어폰 어 바인 1 블렌드,ONCE UPON A VINE RED BLEND,1,750,13.0,1,3,4,1,../../media/images/wine/01263.jpg,4
1144,원스 어폰 어 바인 샤도네이,ONCE UPON A VINE CHARDONNAY,2,750,13.0,1,3,1,2,../../media/images/wine/01264.jpg,4
1145,원스 어폰 어 바인 진판델,ONCE UPON A VINE ZINFANDEL,1,750,14.0,1,3,4,1,../../media/images/wine/01265.jpg,4
1146,"캔드 오레곤, 2 버블","CANNED OREGON, WHITE BUBBLES",4,750,13.0,1,3,1,2,../../media/images/wine/01266.jpg,4
1147,"캔드 오레곤, 피노 그리","CANNED OREGON, PINOT GRIS",4,750,13.0,1,3,1,4,../../media/images/wine/01267.jpg,4
1148,"캔드 오레곤, 피노 누아","CANNED OREGON, PINOT NOIR",1,750,14.0,1,3,2,1,../../media/images/wine/01268.jpg,4
1149,"더 프리즈너, 언쉐클드 1 블렌드","The Prisoner Wine Company,_x000B_Unshackled Red Blend 2019",1,750,15.0,1,3,5,1,../../media/images/wine/01269.jpg,4
1150,"포틀랜디아, 피노 그리","Portlandia, Pinot Gris",2,750,14.0,1,3,1,4,../../media/images/wine/01270.jpg,4
1151,"포틀랜디아, 피노 누아","Portlandia, Pinot Noir",1,750,14.0,1,3,2,1,../../media/images/wine/01271.png,4
1152,"블랙버드 빈야드, 어라이즈 나파 밸리","Blackbird Vineyards, ARISE Napa Valley",1,750,16.0,1,4,5,2,../../media/images/wine/01272.jpg,4
1153,"니콜라스 제이, 윌라메트 밸리 피노 누아 오운 루티드","Nicolas Jay, Willamette Valley Pinot Noir Own-Rooted",1,750,15.0,1,3,3,1,../../media/images/wine/01273.jpg,4
1154,"니콜라스 제이, 윌라메트 밸리 피노 누아","Nicolas Jay, Willamette Valley Pinot Noir",1,750,16.0,1,4,3,1,../../media/images/wine/01274.jpg,4
1155,"니콜라스 제이, 비숍 크릭 피노 누아","Nicholas Jay, Bishop Creek Pinot Noir",1,750,15.0,1,4,3,1,../../media/images/wine/01275.jpg,4
1156,"니콜라스 제이, 비숍 크릭 샤도네이","Nicholas Jay, Bishop Creek Chardonnay",2,750,15.0,1,4,1,2,../../media/images/wine/01276.jpg,4
1157,"투스 앤 네일, 1","Tooth & Nail, Red",1,750,15.0,1,3,5,2,../../media/images/wine/01277.jpg,4
1158,"투스 앤 네일, 카베르네 소비뇽","Tooth and Nail, Cabernet Sauvignon",1,750,15.0,1,4,5,2,../../media/images/wine/01278.jpg,4
1159,"타블라스 크릭, 파틀렌 드 타블라스 블랑","Tablas Creek, Patelin de Tablas Blanc 2018",2,750,14.0,1,4,1,3,../../media/images/wine/01279.jpg,4
1160,"마크 웨스트, 피노 그리지오","Mark West, Pinot Grigio",2,750,14.0,1,3,1,4,../../media/images/wine/01280.jpg,4
1161,"크로닉 셀라, 소파킹 부에노","Chronic Cellars, Sofa King Bueno",1,750,14.0,1,3,4,1,../../media/images/wine/01281.jpg,4
1162,"크로닉 셀라, 핑크 페달스","Chronic Cellars, Pink Pedals",3,750,14.0,1,3,2,2,../../media/images/wine/01282.jpg,4
1163,"루지인, 아나폴리스 빈야드","L'usine, Annapolis Vineyard",1,750,14.0,1,3,4,1,../../media/images/wine/01283.jpg,4
1164,"다우, 디스커버리 카베르네 소비뇽","Daou, Chabernet Sauvignon",1,750,14.0,1,3,4,1,../../media/images/wine/01284.jpg,4
1165,스톤스트릿 닉 포인트 카베르네 소비뇽,Stonestreet Alexander Estate Knickpoint Cabernet Sauvignon,1,750,15.0,1,3,3,1,../../media/images/wine/01285.jpg,4
1166,"샤또 생 미셸, 에토스 리저브 시라","Chateau Ste. Michelle, Ehtos Reserve Syrah",1,750,15.0,1,3,3,1,../../media/images/wine/01286.jpg,4
1167,"테네트, 컨버트 1 블렌드","Tenet, Convert Red Blend",1,750,15.0,1,3,4,1,../../media/images/wine/01287.jpg,4
1168,"콜롬비아 크레스트, 프라이빗 블렌드","Columbia Crest, Private Blend",1,750,15.0,1,4,4,2,../../media/images/wine/01288.jpg,4
1169,케이 빈트너스 히든 시라,K Vintners Hidden Syrah,1,750,15.0,1,3,3,1,../../media/images/wine/01289.jpg,4
1170,케이 빈트너스 '더 딜' 시라,K Vintners 'The Deal' Syrah,1,750,14.0,1,3,3,1,../../media/images/wine/01290.jpg,4
1171,섭스턴스 샤도네이,Wines of Substance Chardonnay,2,750,15.0,1,3,1,2,../../media/images/wine/01291.jpg,4
1172,오스틴 호프 리저브 카베르네 소비뇽,Austin Hope Reserve Cabernet Sauvignon,1,750,16.0,1,3,4,4,../../media/images/wine/01292.jpg,4
1173,더 디씨던트,The Dissident,1,750,15.0,1,4,4,4,../../media/images/wine/01293.jpg,4
1174,갓 온리 노즈,God Only Knows,1,750,15.0,1,3,3,2,../../media/images/wine/01294.jpg,4
1175,"미우라, 피노 누아","Miura, Pinot Noir",1,750,15.0,1,3,2,1,../../media/images/wine/01295.jpg,4
1176,"캘리포니아 드리머, 캘리포니아 골드 마이너 1","California Dreamer, California Gold Miner's Red",1,750,15.0,1,4,5,1,../../media/images/wine/01296.jpg,4
1177,"노비노포비아, 까베르네 소비뇽","Novinophobia, Cabernet Sauvignon",1,750,14.0,1,4,3,1,../../media/images/wine/01297.jpg,4
1178,"노비노포비아, 샤도네이","Novinophobia, Chardonnay",2,750,15.0,1,3,1,4,../../media/images/wine/01298.jpg,4
1179,"노비노포비아, 1 블렌드","Novinophobia, Red Blend",1,750,14.0,1,3,2,1,../../media/images/wine/01299.jpg,4
1180,"가브리엘 애슐리, 알렉산더 밸리 카베르네 소비뇽","Gabrielle Ashley, Alexander Valley Cabernet Sauvignon",1,750,15.0,1,3,4,4,../../media/images/wine/01300.png,4
1181,"가브리엘 애슐리, 나파밸리 카베르네 소비뇽","Gabrielle Ashley, Napa Valley Cabernet Sauvignon",1,750,15.0,1,3,4,4,../../media/images/wine/01301.png,4
1182,"지라드, 샤도네이","Girard, Chardonnay",2,750,15.0,1,3,1,2,../../media/images/wine/01302.jpg,4
1183,"비노 델 솔, 타사하라 피노 누아","Vino del Sol, Tassajara Pinot Noir",1,750,14.0,1,3,2,1,../../media/images/wine/01303.jpg,4
1184,"비노 델 솔, 젠파이브 엔세스트럴 1","Vino del Sol, Gen5 Ancestral Red",1,750,14.0,1,3,5,1,../../media/images/wine/01304.jpg,4
1185,"파이어브랜드, 피노 누아","Firebrand, Pinot Noir",1,750,14.0,1,3,2,1,../../media/images/wine/01305.jpg,4
1186,"파이어브랜드, 샤도네이","Firebrand, Chardonnay",2,750,14.0,1,3,1,3,../../media/images/wine/01306.jpg,4
1187,"파이어브랜드, 카베르네 소비뇽","Firebrand, Cabernet Sauvignon",1,750,14.0,1,3,4,1,../../media/images/wine/01307.jpg,4
1188,96 포인트 카베르네 소비뇽,96 Points Cabernet Sauvignon,1,750,15.0,1,3,4,1,../../media/images/wine/01308.jpg,4
1189,1000스토리 샤도네이,1000 Stories Chardonnay,2,750,15.0,1,3,1,5,../../media/images/wine/01309.jpg,4
1190,1000스토리 골드 러쉬 1,1000 Stories Bourbon Barrel-Aged Gold Rush Red,1,750,15.0,1,3,4,1,../../media/images/wine/01310.jpg,4
1191,"제이 로어, 아로요 비스타 샤도네이","J.Lohr, Arroyo Vista Chardonnay",2,750,15.0,1,3,1,2,../../media/images/wine/02011.png,4
1192,"제이 로어, 나파밸리 캐롤스 빈야드 까베르네 소비뇽","J.Lohr, Napa Valley Carol's Vineyard Cabernet Sauvignon",1,750,15.0,1,3,4,1,../../media/images/wine/02012.png,4
1193,"제이 로어, 뀌베 PAU","J.Lohr, Cuvee PAU",1,750,15.0,1,3,4,1,../../media/images/wine/02013.png,4
1194,포에츠 립 보트리티스 리슬링 컬럼비아 밸리,Poet's Leap Botrytis Riesling Columbia Valley,2,750,12.0,2,3,1,5,../../media/images/wine/02014.jpg,4
1195,"샤플렛, 프리처드 힐 카베르네 소비뇽","Chappellet, Pritchard Hill Cabernet Sauvignon",1,750,15.0,1,3,4,1,../../media/images/wine/02015.jpg,4
1196,"크로닉 셀라, 데드 너츠","Chronic Cellar, Dead Nuts",1,750,15.0,1,4,3,1,../../media/images/wine/02016.jpg,4
1197,"그래머시 셀러스, 시라 '존 루이스'","Gramercy Cellars, Syrah 'John Lewis'",1,750,13.0,1,4,3,1,../../media/images/wine/02017.png,4
1198,"그래머시 셀러스, 컬럼비아 밸리 비오니에","Gramercy Cellars, Columbia Valley Viognier",2,750,13.0,1,3,1,2,../../media/images/wine/02018.png,4
1199,"그래머시 셀러스, 카베르네 소비뇽 '리저브' 컬럼비아 밸리","Gramercy Cellars, Cabernet Sauvignon 'Reserve' Columbia Valley",1,750,15.0,1,4,4,1,../../media/images/wine/02019.png,4
1200,"그래머시 셀러스, 카베르네 소비뇽 콜롬비아 밸리","Gramercy Cellars, Cabernet Sauvignon Columbia Valley",1,750,15.0,1,4,4,1,../../media/images/wine/02020.png,4
1201,"그래머시 셀러스, 로우어 이스트 시라","Gramercy Cellars, Lower East Syrah",1,750,14.0,1,4,3,1,../../media/images/wine/02021.png,4
1202,"그래머시 셀러스, 로우어 이스트 카베르네 소비뇽","Gramercy Cellars, Lower East Cabernet Sauvignon",1,750,15.0,1,3,4,1,../../media/images/wine/02022.png,4
1203,"씨그노렐로, 샤도네이","Signorello, Chardonnay",2,750,15.0,1,4,1,4,../../media/images/wine/02023.png,4
1204,"씨그노렐로, 카베르네 소비뇽","Signorello, Cabernet Sauvignon",1,750,16.0,1,3,5,1,../../media/images/wine/02024.png,4
1205,"퓨즈, 카베르네 소비뇽","Fuse, Cabernet Sauvignon",1,750,15.0,1,3,4,1,../../media/images/wine/02025.jpg,4
1206,"엣지, 까베르네 쇼비뇽","Edge, Cabernet Sauvignon",1,750,15.0,1,3,4,1,../../media/images/wine/02026.jpg,4
1207,"트림, 샤도네이","Trim, Chardonnay",2,750,14.0,1,3,1,2,../../media/images/wine/02027.jpg,4
1208,"트림, 까베르네 쇼비뇽","Trim, Cabernet Sauvignon",1,750,14.0,1,3,3,2,../../media/images/wine/02028.jpg,4
1209,"코센티노, 더 샤드","Cosentino, The Chard",2,750,12.5,1,3,1,2,../../media/images/wine/02029.jpg,4
1210,"코센티노, 더 다크 로다이","Cosentino, The Dark Lodi",1,750,12.5,1,3,4,2,../../media/images/wine/02030.jpg,4
1211,"코센티노, 시가 로디 올드바인 진판델","Cosentino, Cigar Lodi Old Vine Zinfandel",1,750,11.5,2,3,3,1,../../media/images/wine/02031.png,4
1212,"코센티노, 시가 콜럼비아 밸리 카베르네 소비뇽","Cosentino, Cigar Columbia Valley Cabernet Sauvignon",1,750,14.0,1,3,4,1,../../media/images/wine/02032.png,4
1213,"코센티노, 더 포엣 나파 밸리","Cosentino, The Poet Napa Valley",1,750,13.5,1,3,4,1,../../media/images/wine/02033.png,4
1214,"마리타나, 핸슨힐 샤도네이","Maritana, Hansen Hill Chardonnay",2,750,14.0,1,4,1,2,../../media/images/wine/02034.png,4
1215,"마리타나, 라 리비에르 샤도네이","Maritana, La Riviere Chardonnay",2,750,14.5,1,4,1,2,../../media/images/wine/02035.jpg,4
1216,크루즈 엘더 에반젤로 까리냥,Cruse Alder Evangelho Carignan,1,750,13.0,1,3,3,2,../../media/images/wine/02036.jpg,4
1217,"실버 라이닝, 피노 누아","Silver Lining, Pinot Noir",1,750,14.0,1,3,2,1,../../media/images/wine/02037.jpg,4
1218,"실버 라이닝, 카베르네 소비뇽","Silver Lining, Cabernet Sauvignon",1,750,14.5,1,2,4,1,../../media/images/wine/02038.jpg,4
1219,"브1 & 버터, 나파 리저브 카베르네 소비뇽","Bread & Butter, Napa Reserve Cabernet Sauvignon",1,750,14.5,1,2,4,2,../../media/images/wine/02039.jpg,4
1220,"클링커 브릭, 마리사 빈야드 올드바인 진판델 로디","Klinker Brick, Marisa Vineyard Old Vine Zinfandel Lodi",1,750,16.0,1,3,4,2,../../media/images/wine/02040.jpg,4
1221,"클링커 브릭, 까베르네 쇼비뇽 로디","Klinker Brick, Cabernet Sauvignon Lodi",1,750,15.0,1,3,4,1,../../media/images/wine/02041.png,4
1222,"클링커브릭, 브릭메이슨 1 블렌드 로디","Klinker Brick, Brickmason Red blend Lodi",1,750,15.0,1,3,3,1,../../media/images/wine/02042.png,4
1223,"클링커 브릭, 1850° 1 와인 로디","Klinker Brick, 1850° Red Wine Lodi",1,750,16.0,1,3,4,1,../../media/images/wine/02043.png,4
1224,"그래머시 셀러스, 카베르네 소비뇽 '리저브' 컬럼비아 밸리","Gramercy Cellars, Cabernet Sauvignon 'Reserve' Columbia Valley",1,750,15.0,1,4,4,1,../../media/images/wine/02044.jpg,4
1225,"그래머시 셀러스, 카베르네 소비뇽 콜롬비아 밸리","Gramercy Cellars, Cabernet Sauvignon Columbia Valley",1,750,15.0,1,4,4,1,../../media/images/wine/02045.jpg,4
1226,"그래머시 셀러스, 로우어 이스트 시라","Gramercy Cellars, Lower East Syrah",1,750,14.0,1,4,3,1,../../media/images/wine/02046.png,4
1227,"그래머시 셀러스, 로우어 이스트 카베르네 소비뇽","Gramercy Cellars, Lower East Cabernet Sauvignon",1,750,15.0,1,3,4,1,../../media/images/wine/02047.png,4
1228,"씨그노렐로, 샤도네이","Signorello, Chardonnay",2,750,15.0,1,4,1,2,../../media/images/wine/02048.png,4
1229,"씨그노렐로, 카베르네 소비뇽","Signorello, Cabernet Sauvignon",1,750,16.0,1,3,5,1,../../media/images/wine/02049.png,4
1230,"퓨즈, 카베르네 소비뇽","Fuse, Cabernet Sauvignon",1,750,15.0,1,3,4,1,../../media/images/wine/02050.png,4
