sell_id,store_id,wine_id,sell_reg_time,sell_price,sell_promot,sell_state
14069,28,664,2023-07-20 13:20:35,37000,wine number 14069,1
14070,28,696,2023-07-20 13:20:35,30000,wine number 14070,1
14071,28,760,2023-07-20 13:20:35,20000,wine number 14071,1
14072,28,792,2023-07-20 13:20:35,27000,wine number 14072,1
14073,28,856,2023-07-20 13:20:35,33000,wine number 14073,1
14074,28,872,2023-07-20 13:20:35,18000,wine number 14074,1
14075,28,888,2023-07-20 13:20:35,20000,wine number 14075,1
14076,28,920,2023-07-20 13:20:35,18000,wine number 14076,1
14077,28,968,2023-07-20 13:20:35,35000,wine number 14077,1
14078,28,1064,2023-07-20 13:20:35,33000,wine number 14078,1
14079,28,1080,2023-07-20 13:20:35,23000,wine number 14079,1
14080,28,1096,2023-07-20 13:20:35,23000,wine number 14080,1
14081,28,1128,2023-07-20 13:20:35,18000,wine number 14081,1
14082,28,1160,2023-07-20 13:20:35,35000,wine number 14082,1
14083,28,1176,2023-07-20 13:20:35,22000,wine number 14083,1
14084,28,1224,2023-07-20 13:20:35,28000,wine number 14084,1
14085,28,1240,2023-07-20 13:20:35,32000,wine number 14085,1
14086,28,1288,2023-07-20 13:20:35,25000,wine number 14086,1
14087,28,1304,2023-07-20 13:20:35,22000,wine number 14087,1
14088,28,1336,2023-07-20 13:20:35,22000,wine number 14088,1
14089,28,1384,2023-07-20 13:20:35,27000,wine number 14089,1
14090,29,8,2023-07-20 13:20:35,23000,wine number 14090,1
14091,29,24,2023-07-20 13:20:35,30000,wine number 14091,1
14092,29,104,2023-07-20 13:20:35,27000,wine number 14092,1
14093,29,120,2023-07-20 13:20:35,20000,wine number 14093,1
14094,29,152,2023-07-20 13:20:35,30000,wine number 14094,1
14095,29,168,2023-07-20 13:20:35,27000,wine number 14095,1
14096,29,200,2023-07-20 13:20:35,27000,wine number 14096,1
14097,29,216,2023-07-20 13:20:35,25000,wine number 14097,1
14098,29,264,2023-07-20 13:20:35,28000,wine number 14098,1
14099,29,296,2023-07-20 13:20:35,35000,wine number 14099,1
14100,29,360,2023-07-20 13:20:35,32000,wine number 14100,1
14101,29,376,2023-07-20 13:20:35,27000,wine number 14101,1
14102,29,424,2023-07-20 13:20:35,32000,wine number 14102,1
14103,29,472,2023-07-20 13:20:35,23000,wine number 14103,1
14104,29,488,2023-07-20 13:20:35,28000,wine number 14104,1
14105,29,520,2023-07-20 13:20:35,33000,wine number 14105,1
14106,29,536,2023-07-20 13:20:35,23000,wine number 14106,1
14107,29,568,2023-07-20 13:20:35,28000,wine number 14107,1
14108,29,584,2023-07-20 13:20:35,25000,wine number 14108,1
14109,29,600,2023-07-20 13:20:35,22000,wine number 14109,1
14110,29,616,2023-07-20 13:20:35,18000,wine number 14110,1
14111,29,632,2023-07-20 13:20:35,28000,wine number 14111,1
14112,29,664,2023-07-20 13:20:35,25000,wine number 14112,1
14113,29,696,2023-07-20 13:20:35,37000,wine number 14113,1
14114,29,728,2023-07-20 13:20:35,28000,wine number 14114,1
14115,29,760,2023-07-20 13:20:35,18000,wine number 14115,1
14116,29,776,2023-07-20 13:20:35,37000,wine number 14116,1
14117,29,792,2023-07-20 13:20:35,23000,wine number 14117,1
14118,29,808,2023-07-20 13:20:35,25000,wine number 14118,1
14119,29,824,2023-07-20 13:20:35,22000,wine number 14119,1
14120,29,856,2023-07-20 13:20:35,35000,wine number 14120,1
14121,29,872,2023-07-20 13:20:35,28000,wine number 14121,1
14122,29,888,2023-07-20 13:20:35,35000,wine number 14122,1
14123,29,920,2023-07-20 13:20:35,23000,wine number 14123,1
14124,29,936,2023-07-20 13:20:35,27000,wine number 14124,1
14125,29,968,2023-07-20 13:20:35,22000,wine number 14125,1
14126,29,1000,2023-07-20 13:20:35,25000,wine number 14126,1
14127,29,1016,2023-07-20 13:20:35,27000,wine number 14127,1
14128,29,1048,2023-07-20 13:20:35,25000,wine number 14128,1
14129,29,1080,2023-07-20 13:20:35,33000,wine number 14129,1
14130,29,1112,2023-07-20 13:20:35,28000,wine number 14130,1
14131,29,1128,2023-07-20 13:20:35,23000,wine number 14131,1
14132,29,1176,2023-07-20 13:20:35,22000,wine number 14132,1
14133,29,1224,2023-07-20 13:20:35,23000,wine number 14133,1
14134,29,1272,2023-07-20 13:20:35,27000,wine number 14134,1
14135,29,1288,2023-07-20 13:20:35,23000,wine number 14135,1
14136,29,1304,2023-07-20 13:20:35,32000,wine number 14136,1
14137,29,1320,2023-07-20 13:20:35,37000,wine number 14137,1
14138,29,1336,2023-07-20 13:20:35,23000,wine number 14138,1
14139,29,1368,2023-07-20 13:20:35,28000,wine number 14139,1
14140,29,1384,2023-07-20 13:20:35,37000,wine number 14140,1
14141,30,8,2023-07-20 13:20:35,33000,wine number 14141,1
14142,30,24,2023-07-20 13:20:35,30000,wine number 14142,1
14143,30,40,2023-07-20 13:20:35,35000,wine number 14143,1
14144,30,72,2023-07-20 13:20:35,22000,wine number 14144,1
14145,30,104,2023-07-20 13:20:35,30000,wine number 14145,1
14146,30,136,2023-07-20 13:20:35,32000,wine number 14146,1
14147,30,168,2023-07-20 13:20:35,27000,wine number 14147,1
14148,30,200,2023-07-20 13:20:35,27000,wine number 14148,1
14149,30,216,2023-07-20 13:20:35,22000,wine number 14149,1
14150,30,264,2023-07-20 13:20:35,23000,wine number 14150,1
14151,30,280,2023-07-20 13:20:35,18000,wine number 14151,1
14152,30,296,2023-07-20 13:20:35,37000,wine number 14152,1
14153,30,312,2023-07-20 13:20:35,25000,wine number 14153,1
14154,30,328,2023-07-20 13:20:35,28000,wine number 14154,1
14155,30,360,2023-07-20 13:20:35,18000,wine number 14155,1
14156,30,392,2023-07-20 13:20:35,32000,wine number 14156,1
14157,30,440,2023-07-20 13:20:35,37000,wine number 14157,1
14158,30,456,2023-07-20 13:20:35,25000,wine number 14158,1
14159,30,472,2023-07-20 13:20:35,32000,wine number 14159,1
14160,30,488,2023-07-20 13:20:35,23000,wine number 14160,1
14161,30,520,2023-07-20 13:20:35,20000,wine number 14161,1
14162,30,568,2023-07-20 13:20:35,18000,wine number 14162,1
14163,30,616,2023-07-20 13:20:35,23000,wine number 14163,1
14164,30,632,2023-07-20 13:20:35,30000,wine number 14164,1
14165,30,648,2023-07-20 13:20:35,22000,wine number 14165,1
14166,30,664,2023-07-20 13:20:35,20000,wine number 14166,1
14167,30,696,2023-07-20 13:20:35,30000,wine number 14167,1
14168,30,712,2023-07-20 13:20:35,20000,wine number 14168,1
14169,30,728,2023-07-20 13:20:35,25000,wine number 14169,1
14170,30,776,2023-07-20 13:20:35,23000,wine number 14170,1
14171,30,808,2023-07-20 13:20:35,18000,wine number 14171,1
14172,30,840,2023-07-20 13:20:35,32000,wine number 14172,1
14173,30,920,2023-07-20 13:20:35,30000,wine number 14173,1
14174,30,984,2023-07-20 13:20:35,27000,wine number 14174,1
14175,30,1016,2023-07-20 13:20:35,35000,wine number 14175,1
14176,30,1048,2023-07-20 13:20:35,32000,wine number 14176,1
14177,30,1064,2023-07-20 13:20:35,22000,wine number 14177,1
14178,30,1112,2023-07-20 13:20:35,23000,wine number 14178,1
14179,30,1208,2023-07-20 13:20:35,23000,wine number 14179,1
14180,30,1224,2023-07-20 13:20:35,20000,wine number 14180,1
14181,30,1288,2023-07-20 13:20:35,30000,wine number 14181,1
14182,30,1304,2023-07-20 13:20:35,23000,wine number 14182,1
14183,30,1320,2023-07-20 13:20:35,23000,wine number 14183,1
14184,30,1352,2023-07-20 13:20:35,28000,wine number 14184,1
14185,30,1384,2023-07-20 13:20:35,37000,wine number 14185,1
14186,1,144,2023-07-20 13:20:35,20000,wine number 14186,1
14187,1,224,2023-07-20 13:20:35,25000,wine number 14187,1
14188,1,288,2023-07-20 13:20:35,35000,wine number 14188,1
14189,1,320,2023-07-20 13:20:35,22000,wine number 14189,1
14190,1,336,2023-07-20 13:20:35,37000,wine number 14190,1
14191,1,352,2023-07-20 13:20:35,33000,wine number 14191,1
14192,1,432,2023-07-20 13:20:35,27000,wine number 14192,1
14193,1,448,2023-07-20 13:20:35,23000,wine number 14193,1
14194,1,512,2023-07-20 13:20:35,28000,wine number 14194,1
14195,1,576,2023-07-20 13:20:35,20000,wine number 14195,1
14196,1,592,2023-07-20 13:20:35,33000,wine number 14196,1
14197,1,608,2023-07-20 13:20:35,23000,wine number 14197,1
14198,1,688,2023-07-20 13:20:35,23000,wine number 14198,1
14199,1,816,2023-07-20 13:20:35,28000,wine number 14199,1
14200,1,896,2023-07-20 13:20:35,35000,wine number 14200,1
14201,1,928,2023-07-20 13:20:35,30000,wine number 14201,1
14202,1,992,2023-07-20 13:20:35,32000,wine number 14202,1
14203,1,1040,2023-07-20 13:20:35,20000,wine number 14203,1
14204,1,1184,2023-07-20 13:20:35,18000,wine number 14204,1
14205,1,1344,2023-07-20 13:20:35,25000,wine number 14205,1
14206,2,144,2023-07-20 13:20:35,22000,wine number 14206,1
14207,2,320,2023-07-20 13:20:35,22000,wine number 14207,1
14208,2,336,2023-07-20 13:20:35,22000,wine number 14208,1
14209,2,464,2023-07-20 13:20:35,27000,wine number 14209,1
14210,2,528,2023-07-20 13:20:35,33000,wine number 14210,1
14211,2,576,2023-07-20 13:20:35,32000,wine number 14211,1
14212,2,592,2023-07-20 13:20:35,20000,wine number 14212,1
14213,2,608,2023-07-20 13:20:35,22000,wine number 14213,1
14214,2,704,2023-07-20 13:20:35,25000,wine number 14214,1
14215,2,944,2023-07-20 13:20:35,28000,wine number 14215,1
14216,2,960,2023-07-20 13:20:35,27000,wine number 14216,1
14217,2,976,2023-07-20 13:20:35,23000,wine number 14217,1
14218,2,992,2023-07-20 13:20:35,27000,wine number 14218,1
14219,2,1008,2023-07-20 13:20:35,23000,wine number 14219,1
14220,2,1136,2023-07-20 13:20:35,33000,wine number 14220,1
14221,2,1168,2023-07-20 13:20:35,30000,wine number 14221,1
14222,2,1344,2023-07-20 13:20:35,27000,wine number 14222,1
14223,3,16,2023-07-20 13:20:35,22000,wine number 14223,1
14224,3,32,2023-07-20 13:20:35,37000,wine number 14224,1
14225,3,80,2023-07-20 13:20:35,35000,wine number 14225,1
14226,3,208,2023-07-20 13:20:35,18000,wine number 14226,1
14227,3,224,2023-07-20 13:20:35,25000,wine number 14227,1
14228,3,240,2023-07-20 13:20:35,22000,wine number 14228,1
14229,3,288,2023-07-20 13:20:35,35000,wine number 14229,1
14230,3,336,2023-07-20 13:20:35,37000,wine number 14230,1
14231,3,400,2023-07-20 13:20:35,28000,wine number 14231,1
14232,3,432,2023-07-20 13:20:35,22000,wine number 14232,1
14233,3,448,2023-07-20 13:20:35,27000,wine number 14233,1
14234,3,496,2023-07-20 13:20:35,33000,wine number 14234,1
14235,3,592,2023-07-20 13:20:35,27000,wine number 14235,1
14236,3,624,2023-07-20 13:20:35,27000,wine number 14236,1
14237,3,656,2023-07-20 13:20:35,37000,wine number 14237,1
14238,3,736,2023-07-20 13:20:35,22000,wine number 14238,1
14239,3,752,2023-07-20 13:20:35,23000,wine number 14239,1
14240,3,800,2023-07-20 13:20:35,20000,wine number 14240,1
14241,3,832,2023-07-20 13:20:35,35000,wine number 14241,1
14242,3,864,2023-07-20 13:20:35,35000,wine number 14242,1
14243,3,944,2023-07-20 13:20:35,32000,wine number 14243,1
14244,3,992,2023-07-20 13:20:35,20000,wine number 14244,1
14245,3,1056,2023-07-20 13:20:35,25000,wine number 14245,1
14246,3,1088,2023-07-20 13:20:35,32000,wine number 14246,1
14247,3,1152,2023-07-20 13:20:35,25000,wine number 14247,1
14248,3,1168,2023-07-20 13:20:35,30000,wine number 14248,1
14249,3,1232,2023-07-20 13:20:35,32000,wine number 14249,1
14250,3,1280,2023-07-20 13:20:35,23000,wine number 14250,1
14251,3,1328,2023-07-20 13:20:35,23000,wine number 14251,1
14252,4,16,2023-07-20 13:20:35,32000,wine number 14252,1
14253,4,32,2023-07-20 13:20:35,27000,wine number 14253,1
14254,4,128,2023-07-20 13:20:35,35000,wine number 14254,1
14255,4,144,2023-07-20 13:20:35,23000,wine number 14255,1
14256,4,176,2023-07-20 13:20:35,30000,wine number 14256,1
14257,4,192,2023-07-20 13:20:35,22000,wine number 14257,1
14258,4,208,2023-07-20 13:20:35,18000,wine number 14258,1
14259,4,224,2023-07-20 13:20:35,27000,wine number 14259,1
14260,4,288,2023-07-20 13:20:35,35000,wine number 14260,1
14261,4,320,2023-07-20 13:20:35,22000,wine number 14261,1
14262,4,336,2023-07-20 13:20:35,35000,wine number 14262,1
14263,4,352,2023-07-20 13:20:35,33000,wine number 14263,1
14264,4,384,2023-07-20 13:20:35,22000,wine number 14264,1
14265,4,480,2023-07-20 13:20:35,18000,wine number 14265,1
14266,4,512,2023-07-20 13:20:35,32000,wine number 14266,1
14267,4,544,2023-07-20 13:20:35,23000,wine number 14267,1
14268,4,592,2023-07-20 13:20:35,22000,wine number 14268,1
14269,4,608,2023-07-20 13:20:35,37000,wine number 14269,1
14270,4,624,2023-07-20 13:20:35,18000,wine number 14270,1
14271,4,640,2023-07-20 13:20:35,35000,wine number 14271,1
14272,4,656,2023-07-20 13:20:35,37000,wine number 14272,1
14273,4,672,2023-07-20 13:20:35,20000,wine number 14273,1
14274,4,688,2023-07-20 13:20:35,20000,wine number 14274,1
14275,4,768,2023-07-20 13:20:35,28000,wine number 14275,1
14276,4,784,2023-07-20 13:20:35,25000,wine number 14276,1
14277,4,800,2023-07-20 13:20:35,23000,wine number 14277,1
14278,4,816,2023-07-20 13:20:35,37000,wine number 14278,1
14279,4,832,2023-07-20 13:20:35,18000,wine number 14279,1
14280,4,848,2023-07-20 13:20:35,25000,wine number 14280,1
14281,4,864,2023-07-20 13:20:35,35000,wine number 14281,1
14282,4,880,2023-07-20 13:20:35,30000,wine number 14282,1
14283,4,912,2023-07-20 13:20:35,25000,wine number 14283,1
14284,4,928,2023-07-20 13:20:35,20000,wine number 14284,1
14285,4,1024,2023-07-20 13:20:35,22000,wine number 14285,1
14286,4,1040,2023-07-20 13:20:35,23000,wine number 14286,1
14287,4,1056,2023-07-20 13:20:35,30000,wine number 14287,1
14288,4,1088,2023-07-20 13:20:35,35000,wine number 14288,1
14289,4,1168,2023-07-20 13:20:35,30000,wine number 14289,1
14290,4,1200,2023-07-20 13:20:35,30000,wine number 14290,1
14291,4,1248,2023-07-20 13:20:35,23000,wine number 14291,1
14292,4,1280,2023-07-20 13:20:35,18000,wine number 14292,1
14293,4,1296,2023-07-20 13:20:35,18000,wine number 14293,1
14294,4,1312,2023-07-20 13:20:35,20000,wine number 14294,1
14295,4,1360,2023-07-20 13:20:35,27000,wine number 14295,1
14296,5,16,2023-07-20 13:20:35,25000,wine number 14296,1
14297,5,32,2023-07-20 13:20:35,27000,wine number 14297,1
14298,5,48,2023-07-20 13:20:35,27000,wine number 14298,1
14299,5,64,2023-07-20 13:20:35,22000,wine number 14299,1
14300,5,80,2023-07-20 13:20:35,32000,wine number 14300,1
14301,5,112,2023-07-20 13:20:35,23000,wine number 14301,1
14302,5,128,2023-07-20 13:20:35,35000,wine number 14302,1
14303,5,144,2023-07-20 13:20:35,27000,wine number 14303,1
14304,5,192,2023-07-20 13:20:35,20000,wine number 14304,1
14305,5,208,2023-07-20 13:20:35,18000,wine number 14305,1
14306,5,240,2023-07-20 13:20:35,30000,wine number 14306,1
14307,5,256,2023-07-20 13:20:35,28000,wine number 14307,1
14308,5,272,2023-07-20 13:20:35,37000,wine number 14308,1
14309,5,288,2023-07-20 13:20:35,25000,wine number 14309,1
14310,5,304,2023-07-20 13:20:35,20000,wine number 14310,1
14311,5,368,2023-07-20 13:20:35,35000,wine number 14311,1
14312,5,400,2023-07-20 13:20:35,35000,wine number 14312,1
14313,5,448,2023-07-20 13:20:35,28000,wine number 14313,1
14314,5,464,2023-07-20 13:20:35,23000,wine number 14314,1
14315,5,480,2023-07-20 13:20:35,22000,wine number 14315,1
14316,5,496,2023-07-20 13:20:35,18000,wine number 14316,1
14317,5,512,2023-07-20 13:20:35,35000,wine number 14317,1
14318,5,528,2023-07-20 13:20:35,37000,wine number 14318,1
14319,5,544,2023-07-20 13:20:35,32000,wine number 14319,1
14320,5,592,2023-07-20 13:20:35,22000,wine number 14320,1
14321,5,656,2023-07-20 13:20:35,22000,wine number 14321,1
14322,5,688,2023-07-20 13:20:35,18000,wine number 14322,1
14323,5,704,2023-07-20 13:20:35,20000,wine number 14323,1
14324,5,720,2023-07-20 13:20:35,35000,wine number 14324,1
14325,5,736,2023-07-20 13:20:35,23000,wine number 14325,1
14326,5,752,2023-07-20 13:20:35,18000,wine number 14326,1
14327,5,768,2023-07-20 13:20:35,32000,wine number 14327,1
14328,5,800,2023-07-20 13:20:35,25000,wine number 14328,1
14329,5,816,2023-07-20 13:20:35,33000,wine number 14329,1
14330,5,864,2023-07-20 13:20:35,27000,wine number 14330,1
14331,5,880,2023-07-20 13:20:35,27000,wine number 14331,1
14332,5,896,2023-07-20 13:20:35,35000,wine number 14332,1
14333,5,928,2023-07-20 13:20:35,23000,wine number 14333,1
14334,5,960,2023-07-20 13:20:35,28000,wine number 14334,1
14335,5,1056,2023-07-20 13:20:35,22000,wine number 14335,1
14336,5,1072,2023-07-20 13:20:35,23000,wine number 14336,1
14337,5,1136,2023-07-20 13:20:35,37000,wine number 14337,1
14338,5,1152,2023-07-20 13:20:35,33000,wine number 14338,1
14339,5,1168,2023-07-20 13:20:35,28000,wine number 14339,1
14340,5,1216,2023-07-20 13:20:35,33000,wine number 14340,1
14341,5,1312,2023-07-20 13:20:35,27000,wine number 14341,1
14342,5,1328,2023-07-20 13:20:35,32000,wine number 14342,1
14343,5,1344,2023-07-20 13:20:35,35000,wine number 14343,1
14344,5,1360,2023-07-20 13:20:35,25000,wine number 14344,1
14345,5,1376,2023-07-20 13:20:35,27000,wine number 14345,1
14346,6,16,2023-07-20 13:20:35,28000,wine number 14346,1
14347,6,48,2023-07-20 13:20:35,18000,wine number 14347,1
14348,6,64,2023-07-20 13:20:35,18000,wine number 14348,1
14349,6,160,2023-07-20 13:20:35,27000,wine number 14349,1
14350,6,288,2023-07-20 13:20:35,18000,wine number 14350,1
14351,6,416,2023-07-20 13:20:35,20000,wine number 14351,1
14352,6,608,2023-07-20 13:20:35,23000,wine number 14352,1
14353,6,640,2023-07-20 13:20:35,32000,wine number 14353,1
14354,6,656,2023-07-20 13:20:35,28000,wine number 14354,1
14355,6,832,2023-07-20 13:20:35,30000,wine number 14355,1
14356,6,848,2023-07-20 13:20:35,37000,wine number 14356,1
14357,6,960,2023-07-20 13:20:35,23000,wine number 14357,1
14358,6,1104,2023-07-20 13:20:35,27000,wine number 14358,1
14359,6,1184,2023-07-20 13:20:35,30000,wine number 14359,1
14360,6,1200,2023-07-20 13:20:35,33000,wine number 14360,1
14361,6,1232,2023-07-20 13:20:35,30000,wine number 14361,1
14362,6,1328,2023-07-20 13:20:35,20000,wine number 14362,1
14363,7,128,2023-07-20 13:20:35,23000,wine number 14363,1
14364,7,304,2023-07-20 13:20:35,32000,wine number 14364,1
14365,7,432,2023-07-20 13:20:35,37000,wine number 14365,1
14366,7,592,2023-07-20 13:20:35,22000,wine number 14366,1
14367,7,640,2023-07-20 13:20:35,20000,wine number 14367,1
14368,7,672,2023-07-20 13:20:35,22000,wine number 14368,1
14369,7,800,2023-07-20 13:20:35,35000,wine number 14369,1
14370,7,848,2023-07-20 13:20:35,28000,wine number 14370,1
14371,7,912,2023-07-20 13:20:35,28000,wine number 14371,1
14372,7,976,2023-07-20 13:20:35,32000,wine number 14372,1
14373,7,1024,2023-07-20 13:20:35,33000,wine number 14373,1
14374,7,1152,2023-07-20 13:20:35,18000,wine number 14374,1
14375,7,1216,2023-07-20 13:20:35,28000,wine number 14375,1
14376,7,1232,2023-07-20 13:20:35,28000,wine number 14376,1
14377,7,1264,2023-07-20 13:20:35,28000,wine number 14377,1
14378,7,1280,2023-07-20 13:20:35,32000,wine number 14378,1
14379,7,1376,2023-07-20 13:20:35,25000,wine number 14379,1
14380,8,48,2023-07-20 13:20:35,35000,wine number 14380,1
14381,8,64,2023-07-20 13:20:35,35000,wine number 14381,1
14382,8,80,2023-07-20 13:20:35,37000,wine number 14382,1
14383,8,96,2023-07-20 13:20:35,28000,wine number 14383,1
14384,8,112,2023-07-20 13:20:35,32000,wine number 14384,1
14385,8,144,2023-07-20 13:20:35,32000,wine number 14385,1
14386,8,176,2023-07-20 13:20:35,35000,wine number 14386,1
14387,8,208,2023-07-20 13:20:35,23000,wine number 14387,1
14388,8,224,2023-07-20 13:20:35,37000,wine number 14388,1
14389,8,240,2023-07-20 13:20:35,30000,wine number 14389,1
14390,8,288,2023-07-20 13:20:35,20000,wine number 14390,1
14391,8,304,2023-07-20 13:20:35,28000,wine number 14391,1
14392,8,368,2023-07-20 13:20:35,23000,wine number 14392,1
14393,8,384,2023-07-20 13:20:35,22000,wine number 14393,1
14394,8,416,2023-07-20 13:20:35,30000,wine number 14394,1
14395,8,480,2023-07-20 13:20:35,18000,wine number 14395,1
14396,8,496,2023-07-20 13:20:35,30000,wine number 14396,1
14397,8,560,2023-07-20 13:20:35,20000,wine number 14397,1
14398,8,608,2023-07-20 13:20:35,20000,wine number 14398,1
14399,8,624,2023-07-20 13:20:35,23000,wine number 14399,1
14400,8,640,2023-07-20 13:20:35,22000,wine number 14400,1
14401,8,672,2023-07-20 13:20:35,33000,wine number 14401,1
14402,8,720,2023-07-20 13:20:35,27000,wine number 14402,1
14403,8,736,2023-07-20 13:20:35,35000,wine number 14403,1
14404,8,768,2023-07-20 13:20:35,35000,wine number 14404,1
14405,8,784,2023-07-20 13:20:35,20000,wine number 14405,1
14406,8,800,2023-07-20 13:20:35,18000,wine number 14406,1
14407,8,832,2023-07-20 13:20:35,22000,wine number 14407,1
14408,8,864,2023-07-20 13:20:35,18000,wine number 14408,1
14409,8,880,2023-07-20 13:20:35,32000,wine number 14409,1
14410,8,912,2023-07-20 13:20:35,37000,wine number 14410,1
14411,8,928,2023-07-20 13:20:35,22000,wine number 14411,1
14412,8,960,2023-07-20 13:20:35,28000,wine number 14412,1
14413,8,976,2023-07-20 13:20:35,18000,wine number 14413,1
14414,8,992,2023-07-20 13:20:35,33000,wine number 14414,1
14415,8,1008,2023-07-20 13:20:35,37000,wine number 14415,1
14416,8,1024,2023-07-20 13:20:35,35000,wine number 14416,1
14417,8,1040,2023-07-20 13:20:35,27000,wine number 14417,1
14418,8,1072,2023-07-20 13:20:35,23000,wine number 14418,1
14419,8,1136,2023-07-20 13:20:35,35000,wine number 14419,1
14420,8,1152,2023-07-20 13:20:35,27000,wine number 14420,1
14421,8,1168,2023-07-20 13:20:35,33000,wine number 14421,1
14422,8,1184,2023-07-20 13:20:35,37000,wine number 14422,1
14423,8,1232,2023-07-20 13:20:35,37000,wine number 14423,1
14424,8,1264,2023-07-20 13:20:35,35000,wine number 14424,1
14425,8,1280,2023-07-20 13:20:35,23000,wine number 14425,1
14426,8,1296,2023-07-20 13:20:35,32000,wine number 14426,1
14427,8,1328,2023-07-20 13:20:35,37000,wine number 14427,1
14428,8,1344,2023-07-20 13:20:35,27000,wine number 14428,1
14429,8,1360,2023-07-20 13:20:35,18000,wine number 14429,1
14430,9,32,2023-07-20 13:20:35,22000,wine number 14430,1
14431,9,176,2023-07-20 13:20:35,32000,wine number 14431,1
14432,9,256,2023-07-20 13:20:35,28000,wine number 14432,1
14433,9,272,2023-07-20 13:20:35,33000,wine number 14433,1
14434,9,352,2023-07-20 13:20:35,27000,wine number 14434,1
14435,9,432,2023-07-20 13:20:35,32000,wine number 14435,1
14436,9,448,2023-07-20 13:20:35,28000,wine number 14436,1
14437,9,480,2023-07-20 13:20:35,30000,wine number 14437,1
14438,9,496,2023-07-20 13:20:35,23000,wine number 14438,1
14439,9,512,2023-07-20 13:20:35,20000,wine number 14439,1
14440,9,560,2023-07-20 13:20:35,30000,wine number 14440,1
14441,9,576,2023-07-20 13:20:35,23000,wine number 14441,1
14442,9,640,2023-07-20 13:20:35,20000,wine number 14442,1
14443,9,656,2023-07-20 13:20:35,18000,wine number 14443,1
14444,9,720,2023-07-20 13:20:35,30000,wine number 14444,1
14445,9,736,2023-07-20 13:20:35,20000,wine number 14445,1
14446,9,768,2023-07-20 13:20:35,32000,wine number 14446,1
14447,9,816,2023-07-20 13:20:35,18000,wine number 14447,1
14448,9,832,2023-07-20 13:20:35,28000,wine number 14448,1
14449,9,864,2023-07-20 13:20:35,27000,wine number 14449,1
14450,9,896,2023-07-20 13:20:35,32000,wine number 14450,1
14451,9,928,2023-07-20 13:20:35,30000,wine number 14451,1
14452,9,1056,2023-07-20 13:20:35,23000,wine number 14452,1
14453,9,1072,2023-07-20 13:20:35,18000,wine number 14453,1
14454,9,1088,2023-07-20 13:20:35,35000,wine number 14454,1
14455,9,1104,2023-07-20 13:20:35,28000,wine number 14455,1
14456,9,1184,2023-07-20 13:20:35,25000,wine number 14456,1
14457,9,1200,2023-07-20 13:20:35,27000,wine number 14457,1
14458,9,1216,2023-07-20 13:20:35,37000,wine number 14458,1
14459,9,1312,2023-07-20 13:20:35,23000,wine number 14459,1
14460,9,1360,2023-07-20 13:20:35,27000,wine number 14460,1
14461,10,64,2023-07-20 13:20:35,28000,wine number 14461,1
14462,10,80,2023-07-20 13:20:35,32000,wine number 14462,1
14463,10,160,2023-07-20 13:20:35,28000,wine number 14463,1
14464,10,240,2023-07-20 13:20:35,32000,wine number 14464,1
14465,10,272,2023-07-20 13:20:35,33000,wine number 14465,1
14466,10,336,2023-07-20 13:20:35,28000,wine number 14466,1
14467,10,368,2023-07-20 13:20:35,18000,wine number 14467,1
14468,10,400,2023-07-20 13:20:35,28000,wine number 14468,1
14469,10,464,2023-07-20 13:20:35,18000,wine number 14469,1
14470,10,496,2023-07-20 13:20:35,20000,wine number 14470,1
14471,10,512,2023-07-20 13:20:35,25000,wine number 14471,1
14472,10,592,2023-07-20 13:20:35,28000,wine number 14472,1
14473,10,672,2023-07-20 13:20:35,35000,wine number 14473,1
14474,10,688,2023-07-20 13:20:35,35000,wine number 14474,1
14475,10,752,2023-07-20 13:20:35,33000,wine number 14475,1
14476,10,864,2023-07-20 13:20:35,23000,wine number 14476,1
14477,10,912,2023-07-20 13:20:35,20000,wine number 14477,1
14478,10,960,2023-07-20 13:20:35,28000,wine number 14478,1
14479,10,1008,2023-07-20 13:20:35,30000,wine number 14479,1
14480,10,1040,2023-07-20 13:20:35,30000,wine number 14480,1
14481,10,1056,2023-07-20 13:20:35,23000,wine number 14481,1
14482,10,1072,2023-07-20 13:20:35,18000,wine number 14482,1
14483,10,1152,2023-07-20 13:20:35,37000,wine number 14483,1
14484,10,1200,2023-07-20 13:20:35,35000,wine number 14484,1
14485,10,1312,2023-07-20 13:20:35,20000,wine number 14485,1
14486,10,1328,2023-07-20 13:20:35,20000,wine number 14486,1
14487,10,1360,2023-07-20 13:20:35,22000,wine number 14487,1
14488,11,32,2023-07-20 13:20:35,28000,wine number 14488,1
14489,11,64,2023-07-20 13:20:35,20000,wine number 14489,1
14490,11,80,2023-07-20 13:20:35,22000,wine number 14490,1
14491,11,128,2023-07-20 13:20:35,32000,wine number 14491,1
14492,11,144,2023-07-20 13:20:35,18000,wine number 14492,1
14493,11,176,2023-07-20 13:20:35,22000,wine number 14493,1
14494,11,208,2023-07-20 13:20:35,35000,wine number 14494,1
14495,11,256,2023-07-20 13:20:35,28000,wine number 14495,1
14496,11,352,2023-07-20 13:20:35,33000,wine number 14496,1
14497,11,368,2023-07-20 13:20:35,33000,wine number 14497,1
14498,11,448,2023-07-20 13:20:35,20000,wine number 14498,1
14499,11,464,2023-07-20 13:20:35,30000,wine number 14499,1
14500,11,480,2023-07-20 13:20:35,30000,wine number 14500,1
