cart_id,user_id,cart_time,cart_state
7479,user036,2023-07-01 13:24:08,1
7480,user122,2023-07-01 13:24:18,1
7481,user212,2023-07-01 13:24:28,1
7482,user279,2023-07-01 13:24:38,1
7483,user266,2023-07-01 13:24:48,1
7484,user325,2023-07-01 13:24:58,1
7485,user043,2023-07-01 13:25:08,1
7486,user105,2023-07-01 13:25:18,1
7487,user147,2023-07-01 13:25:28,1
7488,user075,2023-07-01 13:25:38,1
7489,user022,2023-07-01 13:25:48,1
7490,user206,2023-07-01 13:25:58,1
7491,user057,2023-07-01 13:26:08,1
7492,user253,2023-07-01 13:26:18,1
7493,user296,2023-07-01 13:26:28,1
7494,user279,2023-07-01 13:26:38,1
7495,user330,2023-07-01 13:26:48,1
7496,user297,2023-07-01 13:26:58,1
7497,user091,2023-07-01 13:27:08,1
7498,user081,2023-07-01 13:27:18,1
7499,user110,2023-07-01 13:27:28,1
7500,user267,2023-07-01 13:27:38,1
7501,user091,2023-07-01 13:27:48,1
7502,user217,2023-07-01 13:27:58,1
7503,user149,2023-07-01 13:28:08,1
7504,user270,2023-07-01 13:28:18,1
7505,user198,2023-07-01 13:28:28,1
7506,user013,2023-07-01 13:28:38,1
7507,user132,2023-07-01 13:28:48,1
7508,user164,2023-07-01 13:28:58,1
7509,user055,2023-07-01 13:29:08,1
7510,user214,2023-07-01 13:29:18,1
7511,user245,2023-07-01 13:29:28,1
7512,user082,2023-07-01 13:29:38,1
7513,user161,2023-07-01 13:29:48,1
7514,user256,2023-07-01 13:29:58,1
7515,user019,2023-07-01 13:30:08,1
7516,user098,2023-07-01 13:30:18,1
7517,user283,2023-07-01 13:30:28,1
7518,user258,2023-07-01 13:30:38,1
7519,user072,2023-07-01 13:30:48,1
7520,user327,2023-07-01 13:30:58,1
7521,user266,2023-07-01 13:31:08,1
7522,user162,2023-07-01 13:31:18,1
7523,user104,2023-07-01 13:31:28,1
7524,user129,2023-07-01 13:31:38,1
7525,user185,2023-07-01 13:31:48,1
7526,user274,2023-07-01 13:31:58,1
7527,user036,2023-07-01 13:32:08,1
7528,user051,2023-07-01 13:32:18,1
7529,user183,2023-07-01 13:32:28,1
7530,user231,2023-07-01 13:32:38,1
7531,user147,2023-07-01 13:32:48,1
7532,user236,2023-07-01 13:32:58,1
7533,user111,2023-07-01 13:33:08,1
7534,user302,2023-07-01 13:33:18,1
7535,user318,2023-07-01 13:33:28,1
7536,user186,2023-07-01 13:33:38,1
7537,user275,2023-07-01 13:33:48,1
7538,user234,2023-07-01 13:33:58,1
7539,user086,2023-07-01 13:34:08,1
7540,user151,2023-07-01 13:34:18,1
7541,user232,2023-07-01 13:34:28,1
7542,user143,2023-07-01 13:34:38,1
7543,user167,2023-07-01 13:34:48,1
7544,user150,2023-07-01 13:34:58,1
7545,user236,2023-07-01 13:35:08,1
7546,user080,2023-07-01 13:35:18,1
7547,user206,2023-07-01 13:35:28,1
7548,user131,2023-07-01 13:35:38,1
7549,user117,2023-07-01 13:35:48,1
7550,user055,2023-07-01 13:35:58,1
7551,user161,2023-07-01 13:36:08,1
7552,user197,2023-07-01 13:36:18,1
7553,user222,2023-07-01 13:36:28,1
7554,user320,2023-07-01 13:36:38,1
7555,user046,2023-07-01 13:36:48,1
7556,user294,2023-07-01 13:36:58,1
7557,user021,2023-07-01 13:37:08,1
7558,user102,2023-07-01 13:37:18,1
7559,user171,2023-07-01 13:37:28,1
7560,user199,2023-07-01 13:37:38,1
7561,user270,2023-07-01 13:37:48,1
7562,user069,2023-07-01 13:37:58,1
7563,user078,2023-07-01 13:38:08,1
7564,user002,2023-07-01 13:38:18,1
7565,user196,2023-07-01 13:38:28,1
7566,user223,2023-07-01 13:38:38,1
7567,user168,2023-07-01 13:38:48,1
7568,user051,2023-07-01 13:38:58,1
7569,user048,2023-07-01 13:39:08,1
7570,user291,2023-07-01 13:39:18,1
7571,user180,2023-07-01 13:39:28,1
7572,user048,2023-07-01 13:39:38,1
7573,user259,2023-07-01 13:39:48,1
7574,user178,2023-07-01 13:39:58,1
7575,user256,2023-07-01 13:40:08,1
7576,user061,2023-07-01 13:40:18,1
7577,user230,2023-07-01 13:40:28,1
7578,user121,2023-07-01 13:40:38,1
7579,user086,2023-07-01 13:40:48,1
7580,user282,2023-07-01 13:40:58,1
7581,user176,2023-07-01 13:41:08,1
7582,user196,2023-07-01 13:41:18,1
7583,user120,2023-07-01 13:41:28,1
7584,user115,2023-07-01 13:41:38,1
7585,user072,2023-07-01 13:41:48,1
7586,user282,2023-07-01 13:41:58,1
7587,user324,2023-07-01 13:42:08,1
7588,user221,2023-07-01 13:42:18,1
7589,user206,2023-07-01 13:42:28,1
7590,user284,2023-07-01 13:42:38,1
7591,user285,2023-07-01 13:42:48,1
7592,user021,2023-07-01 13:42:58,1
7593,user022,2023-07-01 13:43:08,1
7594,user300,2023-07-01 13:43:18,1
7595,user293,2023-07-01 13:43:28,1
7596,user269,2023-07-01 13:43:38,1
7597,user207,2023-07-01 13:43:48,1
7598,user219,2023-07-01 13:43:58,1
7599,user291,2023-07-01 13:44:08,1
7600,user180,2023-07-01 13:44:18,1
7601,user202,2023-07-01 13:44:28,1
7602,user214,2023-07-01 13:44:38,1
7603,user320,2023-07-01 13:44:48,1
7604,user327,2023-07-01 13:44:58,1
7605,user242,2023-07-01 13:45:08,1
7606,user099,2023-07-01 13:45:18,1
7607,user220,2023-07-01 13:45:28,1
7608,user238,2023-07-01 13:45:38,1
7609,user140,2023-07-01 13:45:48,1
7610,user119,2023-07-01 13:45:58,1
7611,user301,2023-07-01 13:46:08,1
7612,user235,2023-07-01 13:46:18,1
7613,user102,2023-07-01 13:46:28,1
7614,user066,2023-07-01 13:46:38,1
7615,user151,2023-07-01 13:46:48,1
7616,user180,2023-07-01 13:46:58,1
7617,user316,2023-07-01 13:47:08,1
7618,user069,2023-07-01 13:47:18,1
7619,user075,2023-07-01 13:47:28,1
7620,user304,2023-07-01 13:47:38,1
7621,user329,2023-07-01 13:47:48,1
7622,user311,2023-07-01 13:47:58,1
7623,user187,2023-07-01 13:48:08,1
7624,user161,2023-07-01 13:48:18,1
7625,user154,2023-07-01 13:48:28,1
7626,user231,2023-07-01 13:48:38,1
7627,user194,2023-07-01 13:48:48,1
7628,user216,2023-07-01 13:48:58,1
7629,user148,2023-07-01 13:49:08,1
7630,user149,2023-07-01 13:49:18,1
7631,user308,2023-07-01 13:49:28,1
7632,user195,2023-07-01 13:49:38,1
7633,user320,2023-07-01 13:49:48,1
7634,user076,2023-07-01 13:49:58,1
7635,user140,2023-07-01 13:50:08,1
7636,user220,2023-07-01 13:50:18,1
7637,user223,2023-07-01 13:50:28,1
7638,user296,2023-07-01 13:50:38,1
7639,user105,2023-07-01 13:50:48,1
7640,user268,2023-07-01 13:50:58,1
7641,user056,2023-07-01 13:51:08,1
7642,user240,2023-07-01 13:51:18,1
7643,user179,2023-07-01 13:51:28,1
7644,user051,2023-07-01 13:51:38,1
7645,user221,2023-07-01 13:51:48,1
7646,user240,2023-07-01 13:51:58,1
7647,user243,2023-07-01 13:52:08,1
7648,user218,2023-07-01 13:52:18,1
7649,user222,2023-07-01 13:52:28,1
7650,user212,2023-07-01 13:52:38,1
7651,user099,2023-07-01 13:52:48,1
7652,user315,2023-07-01 13:52:58,1
7653,user032,2023-07-01 13:53:08,1
7654,user122,2023-07-01 13:53:18,1
7655,user002,2023-07-01 13:53:28,1
7656,user041,2023-07-01 13:53:38,1
7657,user234,2023-07-01 13:53:48,1
7658,user011,2023-07-01 13:53:58,1
7659,user177,2023-07-01 13:54:08,1
7660,user188,2023-07-01 13:54:18,1
7661,user204,2023-07-01 13:54:28,1
7662,user145,2023-07-01 13:54:38,1
7663,user217,2023-07-01 13:54:48,1
7664,user322,2023-07-01 13:54:58,1
7665,user290,2023-07-01 13:55:08,1
7666,user201,2023-07-01 13:55:18,1
7667,user272,2023-07-01 13:55:28,1
7668,user258,2023-07-01 13:55:38,1
7669,user316,2023-07-01 13:55:48,1
7670,user324,2023-07-01 13:55:58,1
7671,user049,2023-07-01 13:56:08,1
7672,user139,2023-07-01 13:56:18,1
7673,user296,2023-07-01 13:56:28,1
7674,user171,2023-07-01 13:56:38,1
7675,user127,2023-07-01 13:56:48,1
7676,user280,2023-07-01 13:56:58,1
7677,user148,2023-07-01 13:57:08,1
7678,user014,2023-07-01 13:57:18,1
7679,user047,2023-07-01 13:57:28,1
7680,user164,2023-07-01 13:57:38,1
7681,user037,2023-07-01 13:57:48,1
7682,user134,2023-07-01 13:57:58,1
7683,user247,2023-07-01 13:58:08,1
7684,user272,2023-07-01 13:58:18,1
7685,user161,2023-07-01 13:58:28,1
7686,user103,2023-07-01 13:58:38,1
7687,user046,2023-07-01 13:58:48,1
7688,user134,2023-07-01 13:58:58,1
7689,user193,2023-07-01 13:59:08,1
7690,user198,2023-07-01 13:59:18,1
7691,user040,2023-07-01 13:59:28,1
7692,user232,2023-07-01 13:59:38,1
7693,user316,2023-07-01 13:59:48,1
7694,user227,2023-07-01 13:59:58,1
7695,user088,2023-07-01 14:00:08,1
7696,user164,2023-07-01 14:00:18,1
7697,user122,2023-07-01 14:00:28,1
7698,user115,2023-07-01 14:00:38,1
7699,user125,2023-07-01 14:00:48,1
7700,user130,2023-07-01 14:00:58,1
7701,user330,2023-07-01 14:01:08,1
7702,user089,2023-07-01 14:01:18,1
7703,user079,2023-07-01 14:01:28,1
7704,user233,2023-07-01 14:01:38,1
7705,user041,2023-07-01 14:01:48,1
7706,user079,2023-07-01 14:01:58,1
7707,user271,2023-07-01 14:02:08,1
7708,user265,2023-07-01 14:02:18,1
7709,user014,2023-07-01 14:02:28,1
7710,user323,2023-07-01 14:02:38,1
7711,user116,2023-07-01 14:02:48,1
7712,user096,2023-07-01 14:02:58,1
7713,user170,2023-07-01 14:03:08,1
7714,user238,2023-07-01 14:03:18,1
7715,user322,2023-07-01 14:03:28,1
7716,user233,2023-07-01 14:03:38,1
7717,user288,2023-07-01 14:03:48,1
7718,user081,2023-07-01 14:03:58,1
7719,user119,2023-07-01 14:04:08,1
7720,user185,2023-07-01 14:04:18,1
7721,user095,2023-07-01 14:04:28,1
7722,user105,2023-07-01 14:04:38,1
7723,user179,2023-07-01 14:04:48,1
7724,user162,2023-07-01 14:04:58,1
7725,user078,2023-07-01 14:05:08,1
7726,user101,2023-07-01 14:05:18,1
7727,user204,2023-07-01 14:05:28,1
7728,user247,2023-07-01 14:05:38,1
7729,user086,2023-07-01 14:05:48,1
7730,user272,2023-07-01 14:05:58,1
7731,user295,2023-07-01 14:06:08,1
7732,user218,2023-07-01 14:06:18,1
7733,user001,2023-07-01 14:06:28,1
7734,user152,2023-07-01 14:06:38,1
7735,user114,2023-07-01 14:06:48,1
7736,user224,2023-07-01 14:06:58,1
7737,user095,2023-07-01 14:07:08,1
7738,user092,2023-07-01 14:07:18,1
7739,user295,2023-07-01 14:07:28,1
7740,user219,2023-07-01 14:07:38,1
7741,user246,2023-07-01 14:07:48,1
7742,user185,2023-07-01 14:07:58,1
7743,user014,2023-07-01 14:08:08,1
7744,user100,2023-07-01 14:08:18,1
7745,user236,2023-07-01 14:08:28,1
7746,user143,2023-07-01 14:08:38,1
7747,user045,2023-07-01 14:08:48,1
7748,user202,2023-07-01 14:08:58,1
7749,user309,2023-07-01 14:09:08,1
7750,user292,2023-07-01 14:09:18,1
7751,user182,2023-07-01 14:09:28,1
7752,user166,2023-07-01 14:09:38,1
7753,user293,2023-07-01 14:09:48,1
7754,user321,2023-07-01 14:09:58,1
7755,user095,2023-07-01 14:10:08,1
7756,user300,2023-07-01 14:10:18,1
7757,user071,2023-07-01 14:10:28,1
7758,user283,2023-07-01 14:10:38,1
7759,user252,2023-07-01 14:10:48,1
7760,user107,2023-07-01 14:10:58,1
7761,user268,2023-07-01 14:11:08,1
7762,user224,2023-07-01 14:11:18,1
7763,user181,2023-07-01 14:11:28,1
7764,user204,2023-07-01 14:11:38,1
7765,user102,2023-07-01 14:11:48,1
7766,user313,2023-07-01 14:11:58,1
7767,user010,2023-07-01 14:12:08,1
7768,user268,2023-07-01 14:12:18,1
7769,user284,2023-07-01 14:12:28,1
7770,user284,2023-07-01 14:12:38,1
7771,user231,2023-07-01 14:12:48,1
7772,user041,2023-07-01 14:12:58,1
7773,user068,2023-07-01 14:13:08,1
7774,user225,2023-07-01 14:13:18,1
7775,user274,2023-07-01 14:13:28,1
7776,user267,2023-07-01 14:13:38,1
7777,user247,2023-07-01 14:13:48,1
7778,user260,2023-07-01 14:13:58,1
7779,user177,2023-07-01 14:14:08,1
7780,user282,2023-07-01 14:14:18,1
7781,user327,2023-07-01 14:14:28,1
7782,user157,2023-07-01 14:14:38,1
7783,user099,2023-07-01 14:14:48,1
7784,user216,2023-07-01 14:14:58,1
7785,user142,2023-07-01 14:15:08,1
7786,user116,2023-07-01 14:15:18,1
7787,user183,2023-07-01 14:15:28,1
7788,user028,2023-07-01 14:15:38,1
7789,user313,2023-07-01 14:15:48,1
7790,user025,2023-07-01 14:15:58,1
7791,user203,2023-07-01 14:16:08,1
7792,user261,2023-07-01 14:16:18,1
7793,user119,2023-07-01 14:16:28,1
7794,user177,2023-07-01 14:16:38,1
7795,user265,2023-07-01 14:16:48,1
7796,user212,2023-07-01 14:16:58,1
7797,user144,2023-07-01 14:17:08,1
7798,user088,2023-07-01 14:17:18,1
7799,user295,2023-07-01 14:17:28,1
7800,user323,2023-07-01 14:17:38,1
7801,user094,2023-07-01 14:17:48,1
7802,user082,2023-07-01 14:17:58,1
7803,user159,2023-07-01 14:18:08,1
7804,user139,2023-07-01 14:18:18,1
7805,user049,2023-07-01 14:18:28,1
7806,user167,2023-07-01 14:18:38,1
7807,user116,2023-07-01 14:18:48,1
7808,user246,2023-07-01 14:18:58,1
7809,user167,2023-07-01 14:19:08,1
7810,user312,2023-07-01 14:19:18,1
7811,user131,2023-07-01 14:19:28,1
7812,user259,2023-07-01 14:19:38,1
7813,user152,2023-07-01 14:19:48,1
7814,user310,2023-07-01 14:19:58,1
7815,user123,2023-07-01 14:20:08,1
7816,user270,2023-07-01 14:20:18,1
7817,user161,2023-07-01 14:20:28,1
7818,user104,2023-07-01 14:20:38,1
7819,user103,2023-07-01 14:20:48,1
7820,user200,2023-07-01 14:20:58,1
7821,user120,2023-07-01 14:21:08,1
7822,user199,2023-07-01 14:21:18,1
7823,user111,2023-07-01 14:21:28,1
7824,user254,2023-07-01 14:21:38,1
7825,user123,2023-07-01 14:21:48,1
7826,user189,2023-07-01 14:21:58,1
7827,user202,2023-07-01 14:22:08,1
7828,user283,2023-07-01 14:22:18,1
7829,user278,2023-07-01 14:22:28,1
7830,user139,2023-07-01 14:22:38,1
7831,user095,2023-07-01 14:22:48,1
7832,user250,2023-07-01 14:22:58,1
7833,user227,2023-07-01 14:23:08,1
7834,user318,2023-07-01 14:23:18,1
7835,user062,2023-07-01 14:23:28,1
7836,user245,2023-07-01 14:23:38,1
7837,user212,2023-07-01 14:23:48,1
7838,user049,2023-07-01 14:23:58,1
7839,user017,2023-07-01 14:24:08,1
7840,user137,2023-07-01 14:24:18,1
7841,user120,2023-07-01 14:24:28,1
7842,user329,2023-07-01 14:24:38,1
7843,user078,2023-07-01 14:24:48,1
7844,user144,2023-07-01 14:24:58,1
7845,user151,2023-07-01 14:25:08,1
7846,user136,2023-07-01 14:25:18,1
7847,user072,2023-07-01 14:25:28,1
7848,user177,2023-07-01 14:25:38,1
7849,user266,2023-07-01 14:25:48,1
7850,user155,2023-07-01 14:25:58,1
7851,user320,2023-07-01 14:26:08,1
7852,user057,2023-07-01 14:26:18,1
7853,user231,2023-07-01 14:26:28,1
7854,user046,2023-07-01 14:26:38,1
7855,user268,2023-07-01 14:26:48,1
7856,user269,2023-07-01 14:26:58,1
7857,user136,2023-07-01 14:27:08,1
7858,user226,2023-07-01 14:27:18,1
7859,user279,2023-07-01 14:27:28,1
7860,user143,2023-07-01 14:27:38,1
7861,user048,2023-07-01 14:27:48,1
7862,user177,2023-07-01 14:27:58,1
7863,user106,2023-07-01 14:28:08,1
7864,user208,2023-07-01 14:28:18,1
7865,user182,2023-07-01 14:28:28,1
7866,user247,2023-07-01 14:28:38,1
7867,user014,2023-07-01 14:28:48,1
7868,user238,2023-07-01 14:28:58,1
7869,user189,2023-07-01 14:29:08,1
7870,user173,2023-07-01 14:29:18,1
7871,user153,2023-07-01 14:29:28,1
7872,user250,2023-07-01 14:29:38,1
7873,user132,2023-07-01 14:29:48,1
7874,user140,2023-07-01 14:29:58,1
7875,user156,2023-07-01 14:30:08,1
7876,user165,2023-07-01 14:30:18,1
7877,user140,2023-07-01 14:30:28,1
7878,user239,2023-07-01 14:30:38,1
7879,user181,2023-07-01 14:30:48,1
7880,user002,2023-07-01 14:30:58,1
7881,user036,2023-07-01 14:31:08,1
7882,user250,2023-07-01 14:31:18,1
7883,user079,2023-07-01 14:31:28,1
7884,user169,2023-07-01 14:31:38,1
7885,user174,2023-07-01 14:31:48,1
7886,user154,2023-07-01 14:31:58,1
7887,user314,2023-07-01 14:32:08,1
7888,user070,2023-07-01 14:32:18,1
7889,user178,2023-07-01 14:32:28,1
7890,user230,2023-07-01 14:32:38,1
7891,user100,2023-07-01 14:32:48,1
7892,user327,2023-07-01 14:32:58,1
7893,user056,2023-07-01 14:33:08,1
7894,user286,2023-07-01 14:33:18,1
7895,user062,2023-07-01 14:33:28,1
7896,user278,2023-07-01 14:33:38,1
7897,user216,2023-07-01 14:33:48,1
7898,user014,2023-07-01 14:33:58,1
7899,user122,2023-07-01 14:34:08,1
7900,user249,2023-07-01 14:34:18,1
7901,user269,2023-07-01 14:34:28,1
7902,user074,2023-07-01 14:34:38,1
7903,user117,2023-07-01 14:34:48,1
7904,user105,2023-07-01 14:34:58,1
7905,user297,2023-07-01 14:35:08,1
7906,user285,2023-07-01 14:35:18,1
7907,user145,2023-07-01 14:35:28,1
7908,user017,2023-07-01 14:35:38,1
7909,user096,2023-07-01 14:35:48,1
7910,user261,2023-07-01 14:35:58,1
7911,user259,2023-07-01 14:36:08,1
7912,user286,2023-07-01 14:36:18,1
7913,user261,2023-07-01 14:36:28,1
7914,user031,2023-07-01 14:36:38,1
7915,user249,2023-07-01 14:36:48,1
7916,user280,2023-07-01 14:36:58,1
7917,user186,2023-07-01 14:37:08,1
7918,user315,2023-07-01 14:37:18,1
7919,user218,2023-07-01 14:37:28,1
7920,user241,2023-07-01 14:37:38,1
7921,user193,2023-07-01 14:37:48,1
7922,user304,2023-07-01 14:37:58,1
7923,user325,2023-07-01 14:38:08,1
7924,user114,2023-07-01 14:38:18,1
7925,user076,2023-07-01 14:38:28,1
7926,user255,2023-07-01 14:38:38,1
7927,user157,2023-07-01 14:38:48,1
7928,user224,2023-07-01 14:38:58,1
7929,user149,2023-07-01 14:39:08,1
7930,user025,2023-07-01 14:39:18,1
7931,user297,2023-07-01 14:39:28,1
7932,user115,2023-07-01 14:39:38,1
7933,user311,2023-07-01 14:39:48,1
7934,user138,2023-07-01 14:39:58,1
7935,user291,2023-07-01 14:40:08,1
7936,user262,2023-07-01 14:40:18,1
7937,user269,2023-07-01 14:40:28,1
7938,user323,2023-07-01 14:40:38,1
7939,user089,2023-07-01 14:40:48,1
7940,user318,2023-07-01 14:40:58,1
7941,user122,2023-07-01 14:41:08,1
7942,user177,2023-07-01 14:41:18,1
7943,user327,2023-07-01 14:41:28,1
7944,user273,2023-07-01 14:41:38,1
7945,user222,2023-07-01 14:41:48,1
7946,user233,2023-07-01 14:41:58,1
7947,user102,2023-07-01 14:42:08,1
7948,user132,2023-07-01 14:42:18,1
7949,user219,2023-07-01 14:42:28,1
7950,user289,2023-07-01 14:42:38,1
7951,user082,2023-07-01 14:42:48,1
7952,user179,2023-07-01 14:42:58,1
7953,user300,2023-07-01 14:43:08,1
7954,user137,2023-07-01 14:43:18,1
7955,user223,2023-07-01 14:43:28,1
7956,user286,2023-07-01 14:43:38,1
7957,user188,2023-07-01 14:43:48,1
7958,user032,2023-07-01 14:43:58,1
7959,user323,2023-07-01 14:44:08,1
7960,user251,2023-07-01 14:44:18,1
7961,user106,2023-07-01 14:44:28,1
7962,user094,2023-07-01 14:44:38,1
7963,user172,2023-07-01 14:44:48,1
7964,user107,2023-07-01 14:44:58,1
7965,user265,2023-07-01 14:45:08,1
7966,user312,2023-07-01 14:45:18,1
7967,user081,2023-07-01 14:45:28,1
7968,user224,2023-07-01 14:45:38,1
7969,user193,2023-07-01 14:45:48,1
7970,user272,2023-07-01 14:45:58,1
7971,user079,2023-07-01 14:46:08,1
7972,user157,2023-07-01 14:46:18,1
7973,user078,2023-07-01 14:46:28,1
7974,user297,2023-07-01 14:46:38,1
7975,user088,2023-07-01 14:46:48,1
7976,user033,2023-07-01 14:46:58,1
7977,user195,2023-07-01 14:47:08,1
7978,user070,2023-07-01 14:47:18,1
7979,user249,2023-07-01 14:47:28,1
7980,user225,2023-07-01 14:47:38,1
7981,user091,2023-07-01 14:47:48,1
7982,user040,2023-07-01 14:47:58,1
7983,user223,2023-07-01 14:48:08,1
7984,user232,2023-07-01 14:48:18,1
7985,user249,2023-07-01 14:48:28,1
7986,user155,2023-07-01 14:48:38,1
7987,user071,2023-07-01 14:48:48,1
7988,user098,2023-07-01 14:48:58,1
7989,user170,2023-07-01 14:49:08,1
7990,user129,2023-07-01 14:49:18,1
7991,user099,2023-07-01 14:49:28,1
7992,user234,2023-07-01 14:49:38,1
7993,user246,2023-07-01 14:49:48,1
7994,user203,2023-07-01 14:49:58,1
7995,user046,2023-07-01 14:50:08,1
7996,user126,2023-07-01 14:50:18,1
7997,user250,2023-07-01 14:50:28,1
7998,user225,2023-07-01 14:50:38,1
7999,user180,2023-07-01 14:50:48,1
8000,user125,2023-07-01 14:50:58,1
8001,user233,2023-07-01 14:51:08,1
8002,user228,2023-07-01 14:51:18,1
8003,user070,2023-07-01 14:51:28,1
8004,user251,2023-07-01 14:51:38,1
8005,user175,2023-07-01 14:51:48,1
8006,user191,2023-07-01 14:51:58,1
8007,user056,2023-07-01 14:52:08,1
8008,user105,2023-07-01 14:52:18,1
8009,user115,2023-07-01 14:52:28,1
8010,user269,2023-07-01 14:52:38,1
8011,user258,2023-07-01 14:52:48,1
8012,user206,2023-07-01 14:52:58,1
8013,user173,2023-07-01 14:53:08,1
8014,user240,2023-07-01 14:53:18,1
8015,user214,2023-07-01 14:53:28,1
8016,user324,2023-07-01 14:53:38,1
8017,user060,2023-07-01 14:53:48,1
8018,user152,2023-07-01 14:53:58,1
8019,user277,2023-07-01 14:54:08,1
8020,user193,2023-07-01 14:54:18,1
8021,user227,2023-07-01 14:54:28,1
8022,user159,2023-07-01 14:54:38,1
8023,user187,2023-07-01 14:54:48,1
8024,user288,2023-07-01 14:54:58,1
8025,user088,2023-07-01 14:55:08,1
8026,user311,2023-07-01 14:55:18,1
8027,user155,2023-07-01 14:55:28,1
8028,user326,2023-07-01 14:55:38,1
8029,user038,2023-07-01 14:55:48,1
8030,user257,2023-07-01 14:55:58,1
8031,user054,2023-07-01 14:56:08,1
8032,user236,2023-07-01 14:56:18,1
8033,user033,2023-07-01 14:56:28,1
8034,user153,2023-07-01 14:56:38,1
8035,user204,2023-07-01 14:56:48,1
8036,user053,2023-07-01 14:56:58,1
8037,user046,2023-07-01 14:57:08,1
8038,user290,2023-07-01 14:57:18,1
8039,user208,2023-07-01 14:57:28,1
8040,user192,2023-07-01 14:57:38,1
8041,user318,2023-07-01 14:57:48,1
8042,user300,2023-07-01 14:57:58,1
8043,user189,2023-07-01 14:58:08,1
8044,user172,2023-07-01 14:58:18,1
8045,user174,2023-07-01 14:58:28,1
8046,user288,2023-07-01 14:58:38,1
8047,user073,2023-07-01 14:58:48,1
8048,user294,2023-07-01 14:58:58,1
8049,user240,2023-07-01 14:59:08,1
8050,user244,2023-07-01 14:59:18,1
8051,user134,2023-07-01 14:59:28,1
8052,user262,2023-07-01 14:59:38,1
8053,user092,2023-07-01 14:59:48,1
8054,user155,2023-07-01 14:59:58,1
8055,user330,2023-07-01 15:00:08,1
8056,user173,2023-07-01 15:00:18,1
8057,user209,2023-07-01 15:00:28,1
8058,user194,2023-07-01 15:00:38,1
8059,user284,2023-07-01 15:00:48,1
8060,user264,2023-07-01 15:00:58,1
8061,user010,2023-07-01 15:01:08,1
8062,user226,2023-07-01 15:01:18,1
8063,user238,2023-07-01 15:01:28,1
8064,user189,2023-07-01 15:01:38,1
8065,user096,2023-07-01 15:01:48,1
8066,user241,2023-07-01 15:01:58,1
8067,user164,2023-07-01 15:02:08,1
8068,user091,2023-07-01 15:02:18,1
8069,user153,2023-07-01 15:02:28,1
8070,user066,2023-07-01 15:02:38,1
8071,user134,2023-07-01 15:02:48,1
8072,user301,2023-07-01 15:02:58,1
8073,user193,2023-07-01 15:03:08,1
8074,user305,2023-07-01 15:03:18,1
8075,user228,2023-07-01 15:03:28,1
8076,user280,2023-07-01 15:03:38,1
8077,user064,2023-07-01 15:03:48,1
8078,user228,2023-07-01 15:03:58,1
8079,user079,2023-07-01 15:04:08,1
8080,user122,2023-07-01 15:04:18,1
8081,user010,2023-07-01 15:04:28,1
8082,user167,2023-07-01 15:04:38,1
8083,user156,2023-07-01 15:04:48,1
8084,user314,2023-07-01 15:04:58,1
8085,user079,2023-07-01 15:05:08,1
8086,user095,2023-07-01 15:05:18,1
8087,user156,2023-07-01 15:05:28,1
8088,user303,2023-07-01 15:05:38,1
8089,user287,2023-07-01 15:05:48,1
8090,user160,2023-07-01 15:05:58,1
8091,user247,2023-07-01 15:06:08,1
8092,user169,2023-07-01 15:06:18,1
8093,user159,2023-07-01 15:06:28,1
8094,user198,2023-07-01 15:06:38,1
8095,user223,2023-07-01 15:06:48,1
8096,user199,2023-07-01 15:06:58,1
8097,user121,2023-07-01 15:07:08,1
8098,user300,2023-07-01 15:07:18,1
8099,user185,2023-07-01 15:07:28,1
8100,user054,2023-07-01 15:07:38,1
8101,user064,2023-07-01 15:07:48,1
8102,user200,2023-07-01 15:07:58,1
8103,user114,2023-07-01 15:08:08,1
8104,user311,2023-07-01 15:08:18,1
8105,user226,2023-07-01 15:08:28,1
8106,user147,2023-07-01 15:08:38,1
8107,user111,2023-07-01 15:08:48,1
8108,user271,2023-07-01 15:08:58,1
8109,user139,2023-07-01 15:09:08,1
8110,user214,2023-07-01 15:09:18,1
8111,user043,2023-07-01 15:09:28,1
8112,user115,2023-07-01 15:09:38,1
8113,user060,2023-07-01 15:09:48,1
8114,user214,2023-07-01 15:09:58,1
8115,user137,2023-07-01 15:10:08,1
8116,user298,2023-07-01 15:10:18,1
8117,user306,2023-07-01 15:10:28,1
8118,user129,2023-07-01 15:10:38,1
8119,user291,2023-07-01 15:10:48,1
8120,user147,2023-07-01 15:10:58,1
8121,user278,2023-07-01 15:11:08,1
8122,user230,2023-07-01 15:11:18,1
8123,user011,2023-07-01 15:11:28,1
8124,user324,2023-07-01 15:11:38,1
8125,user172,2023-07-01 15:11:48,1
8126,user130,2023-07-01 15:11:58,1
8127,user307,2023-07-01 15:12:08,1
8128,user079,2023-07-01 15:12:18,1
8129,user072,2023-07-01 15:12:28,1
8130,user151,2023-07-01 15:12:38,1
8131,user245,2023-07-01 15:12:48,1
8132,user220,2023-07-01 15:12:58,1
8133,user089,2023-07-01 15:13:08,1
8134,user075,2023-07-01 15:13:18,1
8135,user289,2023-07-01 15:13:28,1
8136,user100,2023-07-01 15:13:38,1
8137,user046,2023-07-01 15:13:48,1
8138,user246,2023-07-01 15:13:58,1
8139,user295,2023-07-01 15:14:08,1
8140,user248,2023-07-01 15:14:18,1
8141,user110,2023-07-01 15:14:28,1
8142,user303,2023-07-01 15:14:38,1
8143,user311,2023-07-01 15:14:48,1
