user_id,wine_id,review_score
user224,824,5.0
user238,628,4.0
user238,816,4.5
user069,67,1.0
user069,146,2.0
user146,1322,3.0
user146,646,2.5
user203,1160,3.5
user203,841,4.0
user203,360,5.0
user203,282,5.0
user098,403,4.0
user098,888,5.0
user098,152,4.5
user098,575,3.5
user098,1309,3.5
user326,869,5.0
user326,574,3.0
user173,399,2.5
user173,1310,2.5
user173,579,5.0
user104,63,3.5
user104,1322,5.0
user104,1379,5.0
user293,739,5.0
user293,237,3.0
user293,113,4.0
user036,1117,1.0
user036,153,4.0
user036,511,5.0
user069,231,2.5
user069,348,5.0
user069,307,3.0
user247,461,3.0
user247,949,2.0
user281,221,4.5
user088,155,5.0
user049,476,0.0
user049,1027,5.0
user255,492,3.5
user255,145,4.5
user251,415,3.5
user251,522,4.0
user251,341,3.5
user251,116,4.5
user251,1040,3.0
user279,170,5.0
user315,57,4.0
user255,726,3.0
user255,666,4.5
user081,1312,2.0
user175,454,3.0
user175,466,4.0
user175,1062,4.5
user165,1210,3.5
user165,164,5.0
user165,781,4.5
user161,798,3.5
user261,1222,3.0
user261,223,1.0
user261,1363,5.0
user261,789,3.0
user121,12,3.0
user213,1130,1.0
user213,1144,4.5
user213,874,5.0
user213,975,5.0
user213,1372,5.0
user155,101,4.0
user254,514,1.5
user254,172,2.0
user254,1208,4.0
user254,693,3.0
user254,543,0.5
user245,1295,3.5
user303,1015,2.5
user137,8,4.0
user137,82,4.5
user126,469,2.5
user126,1225,2.0
user064,1368,4.0
user064,40,3.0
user064,1190,3.0
user064,693,3.5
user218,762,5.0
user218,770,2.0
user218,1292,2.5
user126,88,2.5
user126,1343,0.0
user126,418,2.5
user126,643,3.0
user011,810,5.0
user080,429,4.5
user080,3,5.0
user080,889,3.5
user080,472,4.0
user303,54,4.0
user303,715,4.0
user303,859,3.5
user303,949,3.5
user126,1208,5.0
user126,1048,5.0
user126,226,5.0
user126,790,5.0
user032,702,5.0
user032,248,5.0
user081,1306,0.5
user157,128,3.0
user157,440,4.5
user157,1157,2.5
user157,36,4.0
user191,1107,4.5
user316,79,3.0
user316,649,4.5
user316,1271,4.5
user195,527,4.5
user195,704,3.0
user195,450,3.0
user195,333,3.0
user224,915,4.0
user224,725,5.0
user224,7,2.0
user079,334,3.0
user079,1365,4.0
user079,782,2.0
user196,1337,0.5
user196,763,4.5
user196,1030,3.5
user157,605,4.5
user157,258,3.0
user046,403,3.0
user046,254,5.0
user046,158,3.0
user046,538,4.5
user206,987,3.5
user206,519,4.0
user206,80,1.0
user320,161,3.5
user320,1152,1.0
user256,642,2.0
user256,65,4.0
user256,541,4.0
user256,161,4.5
user025,390,2.5
user013,558,4.0
user013,1056,5.0
user013,1214,3.0
user010,755,3.0
user289,138,4.0
user289,710,4.0
user046,212,3.0
user046,1339,4.5
user046,913,3.5
user046,820,3.5
user046,225,3.5
user156,185,3.5
user156,1151,4.5
user257,115,3.0
user257,845,4.0
user257,3,3.0
user326,254,3.5
user326,964,5.0
user267,697,1.0
user267,393,4.0
user267,767,3.5
user267,1189,4.5
user267,522,2.5
user310,1321,5.0
user310,1304,1.0
user310,1216,0.5
user310,1282,4.0
user189,460,2.5
user189,865,5.0
user104,264,4.5
user080,779,3.0
user080,541,3.0
user080,766,4.0
user080,1162,4.5
user299,440,4.0
user299,787,1.0
user299,483,4.0
user299,861,5.0
user028,230,3.5
user190,76,5.0
user246,38,4.0
user246,521,4.0
user246,442,4.0
user086,433,2.5
user136,110,3.5
user136,631,4.5
user136,463,2.0
user136,26,3.0
user136,532,0.5
user314,1249,3.0
user234,1316,5.0
user318,628,5.0
user318,7,2.0
user284,507,3.0
user284,1016,5.0
user284,428,5.0
user209,31,3.0
user237,200,3.5
user237,120,1.0
user237,659,4.0
user237,1310,3.0
user197,1312,3.0
user197,1225,0.5
user197,383,3.0
user165,34,0.0
user165,840,3.5
user165,744,3.5
user117,188,5.0
user117,362,3.0
user117,423,5.0
user117,831,3.0
user117,812,3.5
user268,935,3.0
user268,787,5.0
user268,776,4.5
user268,472,5.0
user028,400,4.5
user028,1104,4.5
user110,839,3.0
user110,782,5.0
user298,455,2.0
user298,118,5.0
user298,662,3.0
user298,1227,0.0
user298,615,4.0
user164,978,1.5
user164,241,3.5
user164,726,4.5
user164,444,5.0
user261,852,4.0
user261,566,3.5
user039,1226,4.5
user039,157,4.5
user039,439,2.0
user267,1324,0.5
user121,91,3.5
user121,1271,3.0
user121,56,4.5
user167,1130,5.0
user167,587,4.0
user167,284,3.5
user167,1351,1.5
user324,739,3.5
user324,1258,3.5
user236,750,2.5
user274,1273,3.0
user274,283,4.0
user274,944,4.5
user274,521,3.0
user167,464,3.5
user031,561,5.0
user031,638,4.0
user170,314,3.5
user073,92,5.0
user073,709,2.0
user073,664,3.0
user073,566,3.0
user073,1350,4.5
user261,499,4.5
user261,754,5.0
user261,143,4.5
user312,258,3.0
user034,1315,3.5
user034,1347,3.0
user034,631,1.0
user164,338,4.0
user164,1020,0.0
user164,597,5.0
user119,1043,0.5
user229,133,4.5
user287,756,3.0
user287,1139,3.5
user287,390,4.5
user174,897,2.0
user174,812,4.0
user174,1172,2.5
user174,1223,2.5
user284,507,0.0
user284,618,3.5
user284,1208,3.5
user284,132,5.0
user257,504,5.0
user257,1368,4.0
user276,733,3.5
user127,344,0.0
user127,1030,4.5
user236,1304,4.0
user236,1257,4.0
user236,377,5.0
user236,97,3.5
user308,760,4.5
user230,773,3.0
user230,88,4.0
user230,408,3.5
user063,1067,3.0
user063,577,4.0
user094,1176,3.5
user092,1375,3.5
user092,1338,4.0
user283,1200,4.5
user152,817,3.0
user152,1196,0.0
user152,8,4.5
user152,1294,4.5
user303,895,3.0
user055,303,4.0
user055,820,2.5
user055,119,2.0
user095,230,4.0
user095,605,4.0
user239,591,0.5
user152,1192,3.5
user083,1188,3.0
user083,704,4.5
user083,498,4.0
user289,127,0.5
user289,1101,4.0
user289,568,1.0
user289,1042,3.0
user234,332,3.0
user234,3,5.0
user234,56,4.0
user234,919,4.0
user234,981,5.0
user054,582,3.0
user054,563,4.5
user054,273,4.0
user275,411,5.0
user056,45,3.0
user056,1206,4.5
user056,218,3.0
user022,376,4.0
user134,1108,3.5
user134,766,4.5
user119,1037,4.0
user119,1208,3.0
user119,1197,4.0
user119,138,4.0
user233,1245,5.0
user233,1160,3.0
user233,1302,4.0
user087,9,5.0
user087,1030,3.0
user087,61,5.0
user076,382,1.0
user076,1094,4.0
user185,1186,4.0
user185,773,4.5
user185,986,4.5
user200,949,4.5
user281,548,3.0
user281,692,3.5
user144,124,5.0
user144,425,4.0
user144,146,4.0
user017,225,3.0
user017,371,4.5
user022,1085,4.5
user022,1160,3.0
user022,1296,4.0
user168,675,4.0
user168,547,3.5
user168,678,2.5
user034,230,2.0
user034,1333,3.5
user247,387,4.0
user213,1321,5.0
user213,525,2.0
user213,432,0.0
user025,1268,3.5
user109,756,3.5
user109,574,3.5
user201,1199,3.5
user201,373,3.5
user201,141,3.0
user201,448,1.0
user201,1056,2.5
user191,525,3.5
user054,1015,4.0
user054,1316,4.0
user054,908,3.5
user054,628,5.0
user115,64,0.0
user115,15,2.0
user244,980,5.0
user244,644,3.0
user244,1372,3.5
user244,509,4.0
user230,472,5.0
user230,872,4.5
user144,390,4.5
user144,82,2.0
user062,1350,3.5
user062,813,2.0
user062,771,2.0
user309,1210,1.0
user309,1181,1.0
user064,157,3.5
user064,186,2.5
user064,265,4.0
user012,746,3.0
user012,659,3.5
user219,1050,3.5
user219,692,4.5
user219,598,0.0
user254,414,5.0
user254,510,4.0
user254,823,2.5
user265,1084,3.5
user265,1280,3.5
user265,179,3.0
user265,1117,4.5
user160,709,1.0
user160,1077,3.0
user160,296,3.5
user294,1242,4.5
user136,157,4.0
user104,129,3.0
user104,534,0.0
user104,512,4.0
user238,667,3.5
user238,307,1.5
user238,794,4.0
user238,128,3.0
user166,802,4.5
user166,1285,2.5
user169,1088,2.0
user169,273,1.0
user169,451,5.0
user169,859,4.0
user169,712,3.5
user259,334,4.5
user300,561,5.0
user314,19,3.0
user142,846,3.0
user142,1028,3.5
user106,1316,4.5
user106,884,3.5
user240,497,4.5
user240,815,5.0
user240,1266,5.0
user240,686,4.5
user010,581,3.5
user126,675,0.0
user249,1032,4.5
user249,1368,2.5
user031,34,2.0
user031,365,4.5
user238,378,3.5
user198,181,4.5
user198,460,4.5
user198,1287,3.5
user264,918,3.0
user282,328,2.0
user282,423,0.5
user282,759,3.5
user282,902,3.0
user102,1362,4.5
user102,803,5.0
user102,202,3.5
user212,1160,3.0
user212,1207,3.5
user212,743,5.0
user229,3,4.0
user229,560,4.5
user229,125,4.5
user229,1290,1.0
user139,637,1.0
user139,532,4.0
user139,276,2.5
user139,347,4.5
user139,561,4.5
user301,1158,3.0
user301,957,4.5
user301,947,2.0
user301,255,5.0
user176,296,4.5
user176,150,4.5
user176,1060,3.0
user176,1170,1.0
user083,1246,4.0
user010,562,1.0
user010,673,4.5
user010,1254,4.5
user028,422,4.5
user028,900,3.5
user028,3,3.0
user261,542,4.5
user261,711,4.5
user261,1328,2.5
user213,990,4.5
user208,404,1.0
user201,982,4.0
user201,410,3.5
user201,750,3.5
user061,473,3.0
user061,185,3.0
user061,349,4.5
user061,1094,5.0
user061,759,3.5
user061,1253,3.5
user320,864,3.0
user014,470,5.0
user014,701,5.0
user014,181,1.0
user142,164,3.5
user142,776,3.5
user327,1083,4.5
user327,292,5.0
user327,946,3.0
user327,660,4.5
user261,749,4.0
user261,792,4.5
user078,1071,4.5
user078,427,4.5
user078,108,3.0
user078,655,4.0
user326,812,4.0
user207,396,4.0
user207,46,5.0
user106,448,4.0
user106,1192,3.5
user144,1299,5.0
user218,665,4.5
user218,1056,4.0
user025,1037,3.0
user025,1204,3.5
user025,140,3.0
user025,696,3.5
user025,658,2.5
user097,1004,2.0
user097,413,3.0
user247,696,4.5
user247,1231,3.0
user247,666,1.0
user247,1365,3.5
user271,640,4.5
user271,76,4.0
user271,581,3.5
user017,1233,3.5
user017,508,4.5
user017,1168,3.0
user017,69,4.5
user069,162,4.5
user069,363,3.0
user069,25,1.0
user069,1264,0.0
user249,802,3.0
user249,498,4.5
user294,1040,4.0
user294,481,5.0
user294,816,3.0
user294,1183,4.0
user294,1235,3.0
user156,476,3.5
user156,155,1.0
user252,1182,4.5
user252,1007,3.0
user252,571,3.0
user252,1300,4.5
user172,955,3.0
user172,1151,4.0
user172,1059,3.0
user214,1097,3.5
user214,669,4.5
user134,998,2.0
user134,391,4.0
user134,311,4.5
user238,342,1.0
user238,89,5.0
user326,809,3.0
user096,773,1.0
user224,362,4.0
user224,627,5.0
user224,1278,5.0
user205,1111,1.0
user205,372,4.0
user295,631,4.5
user100,1111,3.5
user225,1340,3.0
user092,751,3.0
user092,230,5.0
user086,719,5.0
user196,418,3.5
user051,602,4.0
user051,276,1.0
user248,1207,2.0
user011,332,4.5
user011,207,2.5
user011,821,4.5
user011,192,5.0
user062,601,3.5
user062,683,1.0
user250,1112,4.5
user250,1236,4.0
user302,1269,3.0
user176,676,1.0
user176,696,2.5
user176,370,3.5
user176,116,2.5
user040,600,5.0
user040,1325,0.0
user040,811,4.5
user066,687,3.5
user066,1155,3.5
user066,470,5.0
user066,476,3.0
user038,305,3.5
user038,1179,3.5
user038,117,3.5
user038,1026,0.0
user038,68,4.0
user034,198,4.5
user034,639,5.0
user066,1268,3.5
user066,1310,3.0
user290,275,2.5
user300,227,3.0
user106,34,4.0
user106,629,3.0
user055,20,0.0
user055,957,5.0
user055,205,3.0
user101,550,3.5
user238,965,4.0
user238,1222,5.0
user238,866,0.0
user192,124,5.0
user192,189,3.0
user192,284,3.0
user070,193,3.0
user070,273,3.5
user070,797,1.5
user070,366,0.0
user170,716,4.0
user170,1107,2.5
user301,463,3.5
user088,185,2.5
user088,409,3.5
user018,886,2.0
user018,622,3.5
user018,606,4.5
user018,1368,2.5
user018,1055,4.5
user237,150,3.0
user237,952,5.0
user237,536,4.0
user072,546,4.0
user072,716,5.0
user072,422,4.5
user072,953,3.0
user072,284,0.5
user198,566,0.5
user198,292,3.5
user198,25,3.0
user198,356,5.0
user198,1159,3.0
user238,671,4.0
user081,1108,3.0
user081,67,3.0
user081,413,3.0
user081,1320,3.5
user170,434,3.5
user170,504,3.0
user170,657,2.0
user018,232,1.0
user018,883,4.0
user247,277,1.0
user247,510,5.0
user247,691,2.0
user144,346,1.5
user144,537,4.0
user292,772,3.5
user292,1369,5.0
user189,779,3.0
user139,1379,3.5
user139,6,3.0
user207,84,4.0
user207,141,3.5
user217,659,1.0
user217,726,3.5
user217,1137,4.0
user130,1057,5.0
user130,832,1.0
user021,263,4.5
user320,1010,1.0
user320,901,4.0
user320,809,4.0
user119,712,3.0
user119,108,4.5
user119,1282,4.5
user119,247,3.5
user290,308,2.5
user290,1276,0.0
user290,898,0.0
user290,592,4.5
user290,250,3.5
user306,869,3.5
user306,1339,2.0
user221,917,3.5
user221,748,4.5
user117,871,3.5
user117,1004,3.5
user117,356,3.0
user166,1052,5.0
user038,1161,1.0
user038,1313,2.5
user057,1330,5.0
user057,1232,4.0
user280,1278,4.0
user280,301,3.0
user099,682,1.0
user099,1320,4.5
user152,435,3.0
user152,599,4.0
user150,717,4.5
user150,1293,4.5
user159,489,4.5
user159,1178,4.0
user159,670,5.0
user159,481,3.5
user226,1164,3.0
user071,1092,4.5
user071,865,3.0
user071,337,4.5
user143,198,5.0
user143,758,3.5
user109,78,4.5
user109,230,5.0
user109,115,3.5
user077,171,0.5
user077,108,5.0
user077,738,1.0
user028,704,3.0
user075,152,2.5
user075,123,5.0
user258,825,2.0
user258,176,4.5
user258,604,3.5
user224,973,3.5
user224,205,3.5
user224,501,4.5
user224,317,3.0
user224,719,4.5
user168,350,1.0
user168,1216,0.5
user095,821,3.5
user095,700,0.5
user309,1314,4.0
user309,175,4.0
user309,970,3.0
user309,305,3.0
user309,577,1.0
user017,886,3.0
user017,557,3.5
user017,1374,1.5
user017,1333,4.0
user017,95,3.0
user284,876,4.0
user284,364,4.5
user284,1337,3.0
user284,1129,5.0
user314,650,4.5
user079,20,4.0
user079,1249,4.0
user079,699,3.0
user079,1105,5.0
user193,679,3.5
user193,1379,3.5
user238,287,3.0
user238,1209,2.0
user261,1361,3.5
user261,942,1.0
user261,445,4.0
user043,311,5.0
user318,75,3.0
user318,1366,5.0
user249,375,3.5
user249,38,3.5
user107,796,5.0
user107,474,3.5
user107,466,4.0
user269,764,3.0
user183,86,5.0
user183,623,5.0
user183,1054,4.5
user237,654,5.0
user237,279,2.5
user174,789,4.5
user174,341,4.5
user174,859,1.0
user174,1334,4.5
user114,787,0.0
user251,575,4.0
user284,1213,3.0
user218,616,5.0
user218,962,4.5
user243,745,2.5
user243,439,5.0
user145,925,0.0
user145,161,5.0
user145,522,4.5
user238,671,0.5
user238,132,4.0
user238,148,3.0
user278,644,4.5
user195,301,3.5
user195,920,2.5
user195,871,1.0
user195,1287,5.0
user055,658,3.5
user257,1145,4.5
user257,1029,5.0
user208,1321,3.5
user157,950,3.5
user082,589,5.0
user082,1013,4.0
user242,613,2.0
user242,273,3.0
user242,761,3.5
user242,948,3.5
user225,541,4.5
user225,945,3.0
user225,204,3.5
user225,1286,3.5
user206,1148,2.0
user206,1158,3.5
user206,320,3.5
user237,437,4.5
user237,1074,4.0
user249,258,4.5
user249,423,0.0
user010,107,5.0
user010,526,4.5
user010,261,4.5
user010,790,4.5
user071,393,3.0
user001,1157,4.0
user001,144,2.0
user001,1211,3.0
user215,154,3.0
user215,425,4.5
user215,102,4.0
user215,1124,0.0
user187,844,3.0
user187,19,4.0
user250,188,5.0
user250,769,5.0
user250,434,2.0
user250,1214,0.5
user189,773,3.0
user189,1317,3.0
user189,8,2.5
user189,918,4.5
user213,307,1.0
user213,349,5.0
user213,820,1.0
user213,1354,4.0
user115,203,4.0
user115,24,2.5
user114,891,3.0
user114,19,4.0
user114,1203,3.5
user318,205,2.0
user318,1147,4.0
user272,465,5.0
user272,512,0.5
user272,959,4.5
user282,650,3.5
user282,492,3.0
user282,990,5.0
user282,209,2.5
user282,601,4.5
user227,336,3.0
user031,618,5.0
user031,1030,1.0
user031,698,4.0
user277,598,3.0
user277,166,5.0
user277,400,5.0
user123,334,2.0
user123,969,4.5
user196,1297,4.5
user196,100,4.0
user196,1265,2.5
user240,82,4.0
user240,608,3.5
user240,810,3.5
user199,237,5.0
user014,1201,3.5
user014,51,5.0
user242,56,4.5
user270,442,3.5
user270,642,0.0
user191,1065,3.0
user239,362,2.5
user239,356,2.0
user239,191,4.0
user064,298,5.0
user243,627,5.0
user243,579,5.0
user243,350,4.5
user202,1087,3.0
user202,694,3.0
user202,947,0.0
user119,73,0.0
user119,442,3.5
user119,828,0.0
user153,1046,1.0
user153,961,5.0
user153,195,4.0
user153,1224,4.5
user060,744,5.0
user060,767,1.0
user060,432,3.0
user060,34,3.5
user083,355,4.5
user132,570,5.0
user132,585,4.5
user132,997,3.0
user132,943,3.5
user077,709,4.5
user077,1189,5.0
user311,987,3.5
user311,1174,2.5
user311,880,0.0
user311,1330,3.5
user311,959,5.0
user074,1311,2.5
user074,482,3.0
user001,231,1.0
user001,1194,3.5
user001,144,4.0
user001,898,0.0
user194,22,5.0
user194,333,2.5
user194,977,3.5
user194,101,4.0
user194,27,4.0
user302,864,5.0
user302,993,3.5
user302,140,3.5
user214,1364,1.0
user214,445,0.0
user214,461,3.0
user205,1279,3.5
user114,1267,1.5
user114,1035,3.5
user032,757,2.0
user032,26,1.0
user159,613,3.5
user159,154,4.5
user159,137,4.5
user130,64,1.0
user130,972,3.5
user130,289,0.0
user159,911,0.0
user239,107,3.5
user239,1226,4.0
user041,989,0.0
user041,350,0.0
user155,832,3.5
user155,538,3.0
user155,1185,5.0
user155,631,3.5
user150,955,3.5
user150,1111,3.5
user187,642,2.5
user187,400,5.0
user187,156,0.0
user187,473,4.5
user187,1284,3.0
user015,24,5.0
user171,69,3.5
user171,1106,3.0
user171,506,3.5
user204,109,3.5
user204,812,1.0
user328,968,4.0
user109,792,1.0
user109,365,2.0
user116,333,4.5
user116,412,3.5
user116,526,4.0
user116,218,2.5
user134,703,3.0
user134,1,1.0
user018,1346,3.5
user018,853,3.0
user306,97,3.5
user306,606,4.5
user096,274,2.5
user269,218,3.5
user269,113,5.0
user180,906,4.0
user180,150,5.0
user180,897,5.0
user055,340,4.0
user055,1139,4.0
user055,649,4.0
user199,1013,4.0
user199,1146,4.0
user199,886,5.0
user101,1354,1.0
user101,125,1.0
user101,1290,4.0
user130,874,3.0
user130,1151,5.0
user130,225,4.0
user272,91,4.0
user262,295,3.0
user262,588,4.0
user278,1197,4.5
user278,179,4.5
user074,1332,4.5
user104,1087,4.0
user075,842,5.0
user075,938,3.0
user075,1343,4.5
user319,462,5.0
user319,501,3.0
user319,1327,3.5
user145,1266,3.5
user240,1196,1.0
user240,27,4.5
user240,199,4.5
user240,152,4.0
user298,294,3.0
user033,38,0.5
user199,1172,3.0
user199,993,1.0
user077,909,1.0
user166,469,3.0
user166,1355,3.5
user166,105,3.0
user166,128,2.0
user318,258,3.5
user318,329,4.5
user318,1085,3.0
user318,95,3.5
user318,245,3.0
user287,280,2.5
user287,381,3.5
user217,11,4.5
user233,551,5.0
user233,151,4.5
user233,945,5.0
user233,1044,3.0
user233,355,3.5
user230,90,5.0
user230,462,3.5
user230,497,3.0
user032,714,3.0
user032,429,5.0
user032,869,5.0
user095,638,2.0
user095,318,3.5
user095,119,3.5
user095,819,3.5
user307,204,3.5
user120,1200,4.0
user120,198,3.5
user267,955,3.5
user267,569,3.5
user267,77,1.0
user267,1379,5.0
user171,193,3.0
user171,321,3.0
user171,1022,4.5
user171,1186,3.0
user171,329,4.0
user088,123,3.0
user088,521,3.5
user088,684,3.5
user088,825,4.0
user327,191,5.0
user171,257,5.0
user171,975,4.5
user171,931,3.5
user171,533,3.0
user171,351,3.5
user288,551,5.0
user300,263,5.0
user300,164,3.0
user319,588,2.5
user019,1013,1.5
user076,648,4.5
user076,626,4.0
user076,800,4.0
user144,407,3.5
user144,185,4.5
user144,1344,3.5
user144,574,1.5
user263,363,4.0
user263,900,2.5
user263,1341,4.0
user263,556,4.0
user223,76,4.5
user223,137,3.5
user223,207,4.0
user034,776,4.0
user295,237,2.0
user255,141,4.5
user255,1097,5.0
user255,54,3.5
user181,446,3.5
user181,1316,3.5
user181,1056,4.5
user181,1107,5.0
user127,1158,4.0
user127,98,5.0
user127,91,4.0
user127,1129,5.0
user127,116,3.0
user136,1009,4.5
user136,336,4.0
user136,1303,4.5
user125,81,4.0
user110,478,5.0
user110,615,0.0
user245,585,4.5
user165,478,2.0
user269,1093,2.5
user269,1126,2.0
user313,959,3.0
user128,836,3.0
user188,1387,5.0
user325,384,5.0
user262,496,4.5
user262,181,4.5
user043,68,2.0
user043,1129,4.0
user043,1127,5.0
user121,1101,5.0
user121,340,1.5
user121,179,5.0
user121,237,3.0
user028,257,4.0
user028,593,3.0
user028,1127,2.0
user168,380,3.0
user049,1178,5.0
user270,1357,2.5
user270,606,3.0
user305,1271,4.0
user305,862,4.5
user305,1346,4.0
user010,803,4.0
user298,567,4.0
user298,304,3.5
user298,649,2.0
user298,934,3.5
user095,997,3.5
user095,1167,5.0
user095,734,2.0
user152,650,1.0
user152,233,3.5
user152,903,4.5
user057,460,4.5
user057,169,5.0
user057,457,3.0
user057,1150,4.5
user140,1160,5.0
user140,1159,2.5
user214,1100,4.0
user290,451,4.5
user290,852,3.5
user306,86,3.5
user306,476,4.0
user306,1285,1.0
user306,528,4.5
user225,441,3.5
user225,543,3.5
user213,1275,4.5
user213,704,3.5
user213,892,4.5
user213,411,4.0
user049,912,3.0
user049,239,5.0
user049,740,4.0
user291,920,2.0
user244,1118,5.0
user244,948,5.0
user146,585,4.5
user146,15,1.5
user146,283,4.0
user200,277,2.0
user290,883,1.0
user290,665,3.0
user290,815,4.5
user290,1387,4.0
user250,226,3.5
user250,765,4.5
user249,98,1.0
user217,385,4.0
user217,123,4.5
user217,94,4.5
user217,138,4.5
user217,1267,5.0
user154,635,3.0
user234,812,2.0
user234,934,3.5
user010,31,3.5
user010,19,0.5
user073,420,5.0
user073,947,4.0
user199,181,3.5
user199,750,4.5
user325,657,5.0
user325,786,3.5
user325,1115,1.0
user012,809,5.0
user012,22,4.5
user012,623,1.5
user012,155,4.5
user260,584,3.5
user190,651,5.0
user190,418,4.5
user190,1141,3.5
user314,152,0.0
user314,568,3.0
user314,1034,4.0
user186,275,4.5
user049,652,3.0
user222,385,5.0
user222,1176,3.5
user222,401,0.0
user222,1152,4.0
user186,452,1.0
user132,1182,4.0
user132,1025,3.0
user131,587,3.0
user292,541,4.5
user292,275,5.0
user292,1330,5.0
user292,170,3.0
user292,994,3.5
user288,65,3.0
user288,423,1.0
user109,1049,4.0
user109,1239,5.0
user109,556,2.5
user109,799,4.5
user103,123,1.0
user021,1022,3.0
user271,1142,4.0
user271,332,3.5
user271,665,2.5
user271,1160,3.5
user147,533,2.5
user147,1259,3.0
user255,1356,1.0
user255,813,2.5
user255,930,0.0
user255,909,4.0
user212,748,5.0
user226,809,4.0
user226,1182,4.0
user226,768,4.5
user226,1010,4.5
user036,645,3.0
user036,1027,2.0
user036,274,4.0
user191,331,4.0
user191,1220,4.5
user317,345,4.0
user257,165,4.5
user257,624,3.0
user257,316,4.0
user321,704,2.5
user165,649,0.0
user165,765,2.5
user165,340,2.0
user105,1194,1.0
user105,1045,3.0
user048,616,4.5
user048,1116,0.0
user048,112,4.0
user253,216,3.0
user212,1075,2.0
user197,758,4.0
user197,64,4.0
user197,1148,4.0
user264,206,3.0
user264,771,3.0
user264,441,1.0
user028,1130,5.0
user028,263,3.0
user028,1278,3.0
user262,365,4.5
user292,62,5.0
user292,549,4.0
user292,837,4.0
user284,1013,2.5
user284,415,4.0
user284,1298,4.0
user200,136,4.0
user200,182,3.5
user200,150,4.0
user200,71,3.0
user181,1194,4.5
user117,279,1.0
user117,399,3.0
user117,1223,4.5
user117,976,0.5
user117,971,3.5
user323,1057,4.0
user075,574,1.0
user075,1223,4.5
user075,50,4.5
user075,131,4.5
user159,12,4.5
user239,204,5.0
user239,495,3.5
user239,352,3.0
user239,844,5.0
user294,805,1.0
user294,500,3.0
user294,935,5.0
user238,469,4.0
user128,1034,1.5
user128,1350,5.0
user080,858,3.5
user234,1282,3.5
user221,1034,5.0
user218,224,4.5
user218,33,4.0
user218,872,3.0
user298,1172,4.0
user182,514,4.5
user062,926,3.0
user062,255,2.5
user062,1164,3.0
user062,112,4.5
user062,651,4.5
user088,72,4.5
user189,641,3.0
user189,151,4.0
user095,102,4.5
user095,1246,3.5
user228,1182,0.0
user228,685,3.0
user228,999,2.5
user301,1221,1.0
user039,1097,0.5
user317,1024,5.0
user317,1252,3.5
user317,912,0.0
user317,407,3.0
user317,565,5.0
user294,273,3.5
user032,943,3.0
user032,675,3.0
user088,1241,5.0
user324,711,4.0
user324,1190,4.5
user324,210,5.0
user324,1119,4.5
user115,152,2.0
user115,821,3.5
user115,350,4.0
user161,1157,0.0
user161,756,4.5
user161,238,4.0
user161,1329,4.0
user069,391,3.0
user069,1334,3.5
user321,1023,4.0
user321,688,0.5
user321,411,3.0
user321,666,5.0
user187,1038,3.5
user187,887,4.0
user187,941,4.5
user062,373,5.0
user299,691,3.0
user299,1280,4.0
user299,499,1.0
user113,360,3.5
user113,1134,3.0
user113,88,4.5
user074,801,4.5
user074,584,4.5
user074,63,5.0
user074,26,3.5
user012,148,4.5
user012,427,3.0
user048,1142,5.0
user317,1316,5.0
user262,887,0.0
user270,227,3.5
user270,917,3.5
user140,477,3.0
user140,734,4.5
user140,797,3.5
user140,137,3.5
user140,882,4.0
user097,566,4.0
user097,325,4.0
user097,673,2.0
user088,941,3.5
user172,491,3.0
user053,742,3.5
user061,1358,5.0
user158,596,5.0
user158,1,3.5
user220,949,0.5
user327,1138,4.5
user176,781,4.0
user207,1313,3.5
user207,536,1.0
user207,152,1.0
user207,679,5.0
user259,1079,5.0
user259,762,4.0
user259,940,5.0
user259,326,1.0
user224,609,4.5
user224,159,3.5
user224,1226,0.0
user224,1171,3.5
user114,1278,4.0
user114,205,1.0
user114,161,5.0
user158,755,2.5
user158,403,4.5
user158,1146,4.5
user230,1168,5.0
user230,1350,4.0
user018,807,5.0
user018,1009,4.0
user018,1092,2.5
user018,690,3.0
user092,59,3.0
user018,515,5.0
user018,903,4.5
user018,1067,3.5
user018,1297,1.0
user060,953,3.0
user161,356,4.5
user161,1002,0.5
user161,1093,4.5
user260,524,3.5
user260,1042,5.0
user260,155,4.5
user147,249,3.0
user147,940,5.0
user147,602,0.0
user303,609,4.5
user303,1174,4.5
user147,929,4.5
user259,388,2.0
user259,235,2.0
user215,476,3.0
user215,1093,4.5
user135,876,3.5
user135,571,3.0
user135,442,4.5
user135,611,4.5
user271,277,5.0
user271,646,5.0
user271,210,3.5
user131,121,2.0
user131,532,0.5
user131,904,1.5
user146,455,4.5
user043,445,2.0
user043,775,3.0
user012,508,3.5
user148,1282,4.5
user054,676,3.0
user054,473,3.5
user142,1294,3.5
user096,1108,3.0
user096,1148,5.0
user096,11,4.0
user219,1359,3.0
user082,524,5.0
user079,1286,4.5
user079,147,5.0
user079,1358,4.0
user079,13,4.0
user079,221,3.5
user140,542,3.5
user191,1240,4.0
user191,1083,3.0
user213,1141,2.5
user213,54,3.0
user213,758,2.5
user117,620,4.0
user121,1297,3.5
user253,296,1.0
user253,572,3.0
user037,426,4.0
user037,353,3.5
user037,347,4.0
user037,244,1.0
user194,24,0.5
user194,1387,1.0
user174,1331,4.5
user174,1218,4.0
user174,1296,3.5
user174,752,4.0
user174,1322,3.0
user220,749,5.0
user220,902,4.5
