cart_det_id,sell_id,cart_id,cart_det_qnty
22075,7142,7429,2
22076,287,7430,2
22077,397,7430,3
22078,265,7430,1
22079,2309,7431,3
22080,2304,7431,3
22081,2366,7431,2
22082,7916,7432,1
22083,13928,7432,2
22084,8075,7432,3
22085,9105,7433,2
22086,9007,7433,3
22087,9085,7433,1
22088,3477,7434,1
22089,4017,7435,1
22090,3959,7435,1
22091,12011,7435,2
22092,331,7436,3
22093,292,7436,2
22094,387,7436,1
22095,14211,7436,2
22096,11442,7436,2
22097,27,7437,2
22098,20,7437,1
22099,166,7437,2
22100,182,7437,2
22101,137,7437,1
22102,10166,7438,1
22103,9926,7438,3
22104,10011,7438,1
22105,3040,7439,3
22106,10946,7440,2
22107,3606,7441,2
22108,3683,7441,3
22109,3658,7441,1
22110,12135,7442,2
22111,2329,7443,2
22112,13598,7444,2
22113,10412,7445,2
22114,10386,7445,3
22115,10085,7446,1
22116,13012,7446,2
22117,9994,7446,2
22118,9911,7446,3
22119,13006,7446,1
22120,13362,7447,2
22121,1232,7447,2
22122,947,7447,3
22123,1256,7447,1
22124,9739,7448,3
22125,12981,7448,3
22126,9768,7448,2
22127,8877,7449,3
22128,8893,7449,2
22129,8867,7449,2
22130,13988,7449,3
22131,13980,7449,3
22132,9188,7450,1
22133,9842,7451,3
22134,9888,7451,2
22135,10001,7451,2
22136,10177,7451,1
22137,9983,7451,3
22138,12124,7452,1
22139,8664,7453,2
22140,12795,7453,1
22141,2384,7454,3
22142,2346,7454,3
22143,11662,7455,3
22144,1845,7455,1
22145,1864,7455,2
22146,1817,7455,1
22147,10866,7456,2
22148,11085,7456,1
22149,8887,7457,1
22150,2323,7458,1
22151,2190,7459,3
22152,2043,7459,3
22153,11156,7460,1
22154,10877,7460,3
22155,13682,7461,1
22156,14593,7461,3
22157,14042,7462,2
22158,14037,7462,2
22159,9512,7462,3
22160,12316,7463,3
22161,5564,7463,1
22162,5670,7463,2
22163,5520,7463,3
22164,5538,7463,1
22165,9957,7464,2
22166,8900,7465,2
22167,8848,7465,2
22168,12838,7465,2
22169,7290,7466,3
22170,7405,7466,3
22171,14801,7466,2
22172,7251,7466,2
22173,5385,7467,3
22174,14599,7467,1
22175,12271,7467,1
22176,5521,7468,3
22177,5717,7468,2
22178,5780,7468,1
22179,5701,7468,2
22180,5710,7468,3
22181,8835,7469,3
22182,12827,7469,2
22183,8927,7469,1
22184,8965,7469,2
22185,8879,7469,2
22186,9764,7470,2
22187,9773,7470,2
22188,9734,7470,3
22189,14963,7470,2
22190,6523,7471,3
22191,12457,7471,3
22192,6733,7471,3
22193,6740,7471,2
22194,6589,7471,3
22195,4983,7472,1
22196,4972,7472,2
22197,4937,7472,2
22198,12179,7472,3
22199,4961,7472,3
22200,8970,7473,2
22201,8864,7473,1
22202,8975,7473,1
22203,8490,7474,1
22204,12768,7474,2
22205,7888,7475,1
22206,7926,7475,2
22207,7790,7475,1
22208,7609,7475,2
22209,7973,7475,3
22210,6839,7476,2
22211,7583,7477,1
22212,7459,7477,3
22213,12035,7478,2
22214,4019,7478,2
22215,3974,7478,2
22216,3918,7478,2
22217,3841,7478,2
22218,12537,7479,1
22219,12540,7479,1
22220,9644,7480,2
22221,13922,7481,2
22222,7797,7481,1
22223,387,7482,1
22224,11438,7482,2
22225,11429,7482,2
22226,9727,7483,1
22227,9470,7483,1
22228,9722,7483,3
22229,9574,7484,1
22230,9492,7484,2
22231,9453,7484,1
22232,9659,7484,2
22233,9682,7484,3
22234,2319,7485,3
22235,2298,7485,1
22236,2271,7485,3
22237,14376,7485,2
22238,5339,7486,3
22239,5327,7486,1
22240,5454,7486,1
22241,5277,7486,1
22242,5408,7486,1
22243,3584,7487,3
22244,7661,7488,3
22245,347,7489,3
22246,12550,7490,2
22247,12510,7490,1
22248,7100,7490,1
22249,7187,7490,1
22250,12802,7491,3
22251,8823,7491,1
22252,8614,7491,2
22253,8692,7491,2
22254,2785,7492,3
22255,11862,7492,3
22256,2691,7492,2
22257,2786,7492,2
22258,14585,7493,2
22259,4959,7493,1
22260,12210,7493,1
22261,14213,7494,1
22262,11417,7494,1
22263,3938,7495,2
22264,1088,7496,2
22265,11591,7496,2
22266,11577,7496,2
22267,7903,7497,3
22268,12668,7497,2
22269,13902,7497,1
22270,3971,7498,2
22271,3970,7498,3
22272,3914,7498,2
22273,11994,7498,2
22274,4087,7498,3
22275,11100,7499,1
22276,11184,7499,3
22277,10401,7500,3
22278,10428,7500,3
22279,14090,7500,1
22280,13064,7500,1
22281,14834,7501,2
22282,8143,7501,2
22283,14822,7501,3
22284,791,7502,1
22285,763,7502,2
22286,687,7502,3
22287,504,7502,1
22288,705,7502,2
22289,1758,7503,1
22290,1954,7503,1
22291,1888,7503,1
22292,1462,7503,2
22293,451,7504,1
22294,13321,7504,2
22295,520,7504,1
22296,667,7504,2
22297,5715,7505,2
22298,5733,7505,2
22299,5526,7505,2
22300,5566,7505,1
22301,5859,7505,3
22302,7608,7506,1
22303,7648,7506,3
22304,7972,7506,3
22305,7675,7506,3
22306,11708,7507,2
22307,2221,7507,1
22308,13767,7508,3
22309,1868,7509,2
22310,12756,7510,3
22311,8283,7510,3
22312,14097,7511,1
22313,10608,7511,3
22314,10263,7511,3
22315,10734,7511,1
22316,10189,7511,3
22317,11384,7512,1
22318,14197,7512,3
22319,2479,7513,1
22320,2361,7513,1
22321,12825,7514,1
22322,14902,7514,3
22323,3533,7515,2
22324,3659,7515,2
22325,11941,7515,2
22326,3560,7515,3
22327,3503,7515,1
22328,11456,7516,1
22329,624,7516,2
22330,741,7516,2
22331,557,7516,1
22332,2836,7517,2
22333,12593,7518,3
22334,7389,7518,3
22335,7309,7518,1
22336,13269,7519,2
22337,8604,7520,3
22338,12813,7520,1
22339,14054,7521,2
22340,13040,7521,3
22341,13021,7521,1
22342,14967,7521,3
22343,12998,7521,2
22344,4930,7522,3
22345,5010,7522,1
22346,4978,7522,1
22347,4969,7522,3
22348,5011,7522,1
22349,8228,7523,2
22350,8326,7523,2
22351,12860,7524,3
22352,9084,7524,3
22353,9157,7524,3
22354,9019,7524,2
22355,13417,7525,2
22356,13387,7525,3
22357,1914,7525,2
22358,12347,7526,1
22359,13752,7526,3
22360,12350,7526,1
22361,14659,7526,3
22362,7565,7527,1
22363,13874,7527,1
22364,7326,7527,3
22365,12613,7527,1
22366,13882,7527,1
22367,2207,7528,1
22368,11706,7528,1
22369,2248,7528,1
22370,6911,7529,1
22371,7120,7529,1
22372,7124,7529,2
22373,3928,7530,2
22374,3969,7530,1
22375,3701,7530,2
22376,4193,7530,3
22377,3745,7530,1
22378,2365,7531,1
22379,2378,7531,2
22380,2426,7531,1
22381,2466,7531,3
22382,13465,7531,3
22383,13968,7532,3
22384,8618,7532,1
22385,8784,7532,3
22386,13977,7532,1
22387,8813,7532,2
22388,6865,7533,1
22389,10798,7534,2
22390,11081,7534,2
22391,10951,7534,3
22392,10914,7534,1
22393,11154,7534,2
22394,6409,7535,1
22395,6395,7535,2
22396,12381,7535,1
22397,9761,7536,1
22398,12987,7536,2
22399,15018,7537,2
22400,15019,7537,1
22401,10612,7537,2
22402,10369,7537,1
22403,9856,7538,2
22404,9877,7538,1
22405,10092,7538,2
22406,10179,7538,2
22407,2781,7539,1
22408,2516,7539,1
22409,13507,7539,3
22410,3069,7539,1
22411,2647,7539,1
22412,428,7540,2
22413,13726,7541,2
22414,5532,7541,3
22415,12323,7541,1
22416,7568,7542,2
22417,7600,7542,3
22418,7253,7542,2
22419,4507,7543,3
22420,4362,7543,1
22421,3560,7544,2
22422,3677,7544,3
22423,9236,7545,1
22424,9330,7545,2
22425,14927,7545,2
22426,9230,7545,2
22427,9010,7545,2
22428,10773,7546,2
22429,11199,7546,3
22430,7461,7547,2
22431,13875,7547,1
22432,14911,7548,1
22433,12914,7548,2
22434,8134,7549,3
22435,7646,7549,2
22436,8161,7549,2
22437,8175,7549,3
22438,2289,7550,2
22439,2378,7550,2
22440,11747,7550,2
22441,11771,7550,1
22442,687,7551,3
22443,13303,7551,1
22444,4275,7552,2
22445,13621,7552,2
22446,4074,7552,2
22447,4153,7552,1
22448,3980,7552,3
22449,4256,7553,3
22450,4226,7553,2
22451,4283,7553,3
22452,3742,7553,1
22453,4194,7553,2
22454,3371,7554,2
22455,3103,7554,3
22456,3213,7554,1
22457,3430,7554,1
22458,11875,7554,2
22459,8915,7555,3
22460,8914,7555,3
22461,9730,7556,1
22462,9492,7556,3
22463,9580,7556,3
22464,9578,7556,1
22465,2900,7557,1
22466,2784,7557,1
22467,2836,7557,3
22468,2556,7557,3
22469,14391,7557,1
22470,11010,7558,2
22471,10783,7558,2
22472,13237,7558,3
22473,1828,7559,1
22474,11622,7559,1
22475,1771,7559,3
22476,1769,7559,2
22477,8925,7560,2
22478,8964,7560,1
22479,13980,7560,3
22480,8858,7560,2
22481,8939,7560,1
22482,11498,7561,3
22483,559,7561,3
22484,660,7561,2
22485,3594,7562,2
22486,3520,7562,2
22487,3476,7562,3
22488,1293,7563,2
22489,1213,7563,1
22490,1214,7563,3
22491,11606,7563,2
22492,9799,7564,3
22493,9790,7564,2
22494,2551,7565,1
22495,3609,7566,1
22496,3659,7566,1
22497,3523,7566,1
22498,3490,7566,3
22499,8836,7567,2
22500,8892,7567,1
22501,14900,7567,2
22502,8945,7567,1
22503,1494,7568,2
22504,14303,7569,2
22505,1864,7569,1
22506,11629,7569,2
22507,1934,7569,3
22508,224,7570,1
22509,14897,7571,1
22510,814,7572,2
22511,14229,7572,2
22512,475,7572,3
22513,13309,7572,3
22514,13311,7572,2
22515,6,7573,2
22516,10,7573,1
22517,524,7574,2
22518,444,7574,2
22519,8932,7575,1
22520,8833,7575,3
22521,2241,7576,1
22522,2156,7576,1
22523,466,7577,2
22524,723,7577,3
22525,619,7577,2
22526,13301,7578,1
22527,2578,7579,3
22528,2921,7579,1
22529,3079,7579,3
22530,9215,7580,1
22531,9343,7580,1
22532,7456,7581,3
22533,3290,7582,3
22534,3328,7582,1
22535,8267,7583,2
22536,8525,7583,3
22537,8518,7583,3
22538,8401,7583,3
22539,5838,7584,2
22540,5792,7584,3
22541,10865,7585,1
22542,11301,7585,2
22543,11159,7585,1
22544,11119,7585,3
22545,9153,7586,2
22546,9161,7586,3
22547,14922,7586,1
22548,9846,7587,1
22549,13036,7587,2
22550,9966,7587,2
22551,9855,7587,1
22552,9829,7587,2
22553,8049,7588,1
22554,8203,7588,3
22555,7958,7588,3
22556,7949,7588,2
22557,6299,7589,3
22558,6113,7589,2
22559,6311,7589,2
22560,9754,7590,3
22561,9767,7590,3
22562,9787,7591,2
22563,9793,7591,1
22564,9768,7591,2
22565,3106,7592,2
22566,3274,7592,2
22567,3389,7592,3
22568,3279,7592,2
22569,1090,7593,2
22570,11753,7594,1
22571,8851,7595,1
22572,9769,7596,3
22573,14960,7597,1
22574,9685,7597,3
22575,7248,7598,3
22576,7386,7598,1
22577,13885,7598,2
22578,7576,7598,1
22579,14100,7599,1
22580,10498,7599,2
22581,10347,7599,3
22582,10377,7599,2
22583,10381,7599,1
22584,8745,7600,2
22585,13409,7601,1
22586,1471,7601,2
22587,6698,7602,3
22588,3618,7603,3
22589,3558,7603,2
22590,7610,7604,1
22591,9388,7605,3
22592,14029,7605,3
22593,9621,7605,3
22594,3215,7606,2
22595,1962,7607,3
22596,1572,7607,3
22597,1686,7607,3
22598,1128,7608,3
22599,11932,7609,3
22600,14465,7609,1
22601,3524,7609,1
22602,3683,7609,3
22603,598,7610,3
22604,5954,7611,1
22605,14673,7611,1
22606,4918,7612,3
22607,5030,7612,3
22608,5048,7612,1
22609,5084,7612,3
22610,65,7613,2
22611,1090,7614,1
22612,1322,7614,3
22613,14211,7615,2
22614,369,7615,1
22615,316,7615,1
22616,437,7615,2
22617,9734,7616,2
22618,9733,7616,1
22619,1490,7617,2
22620,3685,7618,1
22621,3544,7618,2
22622,3624,7618,3
22623,11936,7618,3
22624,8355,7619,2
22625,12770,7619,3
22626,8230,7619,1
22627,13910,7620,2
22628,12692,7620,1
22629,7639,7620,3
22630,8055,7620,1
22631,12666,7620,2
22632,5673,7621,3
22633,5854,7621,1
22634,5680,7621,2
22635,12323,7621,3
22636,9620,7622,3
22637,11715,7623,3
22638,2142,7623,1
22639,2174,7623,2
22640,2222,7623,2
22641,2214,7623,1
22642,13453,7624,1
22643,6482,7625,1
22644,12387,7625,2
22645,6382,7625,1
22646,13794,7625,3
22647,14683,7625,1
22648,3801,7626,3
22649,3837,7626,2
22650,3755,7626,2
22651,12000,7626,1
22652,426,7627,3
22653,387,7627,2
22654,297,7627,2
22655,298,7627,2
22656,306,7627,3
22657,5864,7628,3
22658,5562,7628,2
22659,12332,7628,2
22660,5681,7628,1
22661,11383,7629,1
22662,160,7629,3
22663,130,7629,2
22664,460,7630,3
22665,509,7630,1
22666,583,7630,1
22667,533,7630,1
22668,722,7630,2
22669,696,7631,1
22670,705,7631,2
22671,13970,7632,3
22672,8748,7632,1
22673,14886,7632,3
22674,12802,7632,3
22675,3559,7633,3
22676,3480,7633,1
22677,3635,7633,1
22678,3648,7633,3
22679,3466,7633,2
22680,3141,7634,1
22681,3240,7634,1
22682,3143,7635,2
22683,2382,7636,1
22684,2433,7636,2
22685,13458,7636,3
22686,4423,7637,2
22687,4875,7637,1
22688,4522,7637,1
22689,4953,7638,2
22690,5286,7639,3
22691,5487,7639,2
22692,5461,7639,1
22693,5209,7639,1
22694,14627,7639,1
22695,2037,7640,2
22696,2025,7640,3
22697,5848,7641,3
22698,5549,7641,2
22699,5563,7641,2
22700,5617,7641,3
22701,9782,7642,1
22702,9744,7642,2
22703,2037,7643,3
22704,2150,7643,1
22705,2069,7643,2
22706,2155,7643,3
22707,577,7644,1
22708,492,7644,3
22709,6797,7645,1
22710,12477,7645,3
22711,6596,7645,1
22712,6631,7645,3
22713,6642,7645,1
22714,10903,7646,1
22715,11192,7646,3
22716,11356,7646,1
22717,740,7647,2
22718,13306,7647,2
22719,13313,7647,1
22720,448,7647,3
22721,512,7647,1
22722,9800,7648,3
22723,9765,7648,1
22724,12985,7648,2
22725,9741,7648,3
22726,9772,7648,2
22727,2728,7649,3
22728,2869,7649,1
22729,14858,7650,1
22730,8370,7650,1
22731,3357,7651,2
22732,3394,7651,3
22733,3209,7651,2
22734,3278,7651,2
22735,11988,7652,3
22736,1037,7653,2
22737,13373,7653,1
22738,1259,7653,3
22739,10093,7654,2
22740,10001,7654,3
22741,9599,7655,3
22742,14627,7656,1
22743,13715,7656,2
22744,9839,7657,2
22745,13035,7657,3
22746,382,7658,2
22747,352,7658,2
22748,281,7658,1
22749,439,7659,3
22750,399,7659,1
22751,419,7659,3
22752,401,7659,1
22753,1369,7660,2
22754,849,7660,2
22755,11567,7660,2
22756,1165,7660,1
22757,10185,7661,2
22758,15007,7661,2
22759,10441,7661,2
22760,10719,7661,2
22761,14091,7661,3
22762,2485,7662,1
22763,2279,7662,3
22764,1924,7663,3
22765,1676,7663,1
22766,1657,7663,1
22767,13398,7663,2
22768,5345,7664,3
22769,5399,7664,3
22770,10841,7665,2
22771,13185,7665,3
22772,9896,7666,3
22773,10081,7666,1
22774,10183,7666,1
22775,14873,7667,2
22776,8649,7667,3
22777,12811,7667,1
22778,8806,7667,3
22779,8702,7667,3
22780,6929,7668,1
22781,3297,7669,3
22782,3168,7669,3
22783,11049,7670,2
22784,11161,7670,1
22785,7145,7671,3
22786,14482,7672,1
22787,11957,7672,3
22788,13574,7672,3
22789,11956,7672,1
22790,3485,7673,1
22791,723,7674,2
22792,712,7674,3
22793,1048,7675,3
22794,13549,7676,1
22795,3377,7676,2
22796,3300,7676,3
22797,11589,7677,3
22798,1421,7677,2
22799,1224,7677,2
22800,1082,7677,2
22801,1373,7677,1
22802,14310,7678,1
22803,1610,7678,1
22804,1962,7678,2
22805,1548,7678,3
22806,1478,7678,2
22807,5664,7679,3
22808,7023,7680,1
22809,13841,7680,2
22810,6966,7680,1
22811,6940,7680,3
22812,9711,7681,1
22813,9592,7681,3
22814,9374,7681,1
22815,12944,7681,3
22816,9475,7681,1
22817,10283,7682,3
22818,14127,7682,3
22819,8039,7683,3
22820,8071,7683,1
22821,14854,7684,3
22822,8397,7684,3
22823,8319,7684,3
22824,8398,7684,3
22825,2280,7685,3
22826,14374,7685,1
22827,2273,7686,2
22828,11771,7686,1
22829,14016,7687,1
22830,9530,7688,1
22831,9591,7688,3
22832,9557,7688,1
22833,9527,7688,1
22834,9651,7688,1
22835,12817,7689,3
22836,12804,7689,2
22837,8623,7689,3
22838,8794,7689,1
22839,13962,7689,3
22840,6201,7690,3
22841,5853,7691,3
22842,5098,7692,3
22843,12203,7692,1
22844,2233,7693,1
22845,13071,7694,1
22846,10533,7694,3
22847,14102,7694,3
22848,10671,7694,2
22849,10356,7694,3
22850,4963,7695,1
22851,4907,7695,2
22852,12583,7696,2
22853,7475,7696,3
22854,14789,7696,3
22855,7373,7696,1
22856,9755,7697,2
22857,6782,7698,3
22858,6484,7698,1
22859,6796,7698,3
22860,6819,7699,3
22861,5427,7700,3
22862,5455,7700,2
22863,5167,7700,2
22864,3501,7701,1
22865,3684,7701,1
22866,7454,7702,2
22867,14807,7702,3
22868,7411,7702,2
22869,6870,7703,1
22870,7014,7703,3
22871,7046,7703,3
22872,7162,7703,3
22873,7136,7703,2
22874,3347,7704,3
22875,3212,7704,2
22876,4872,7705,3
22877,4529,7705,1
22878,12118,7705,1
22879,12125,7705,1
22880,4539,7705,3
22881,13862,7706,2
22882,7275,7706,2
22883,7293,7706,2
22884,7310,7706,3
22885,4493,7707,2
22886,4728,7707,2
22887,4802,7707,1
22888,4504,7707,2
22889,9713,7708,3
22890,14951,7708,1
22891,9418,7708,2
22892,12940,7708,2
22893,453,7709,2
22894,6444,7710,2
22895,6368,7710,3
22896,13780,7710,3
22897,6191,7710,2
22898,6158,7710,1
22899,7130,7711,2
22900,7066,7711,1
22901,7125,7711,3
22902,1511,7712,3
22903,13383,7712,3
22904,14302,7712,3
22905,1973,7712,1
22906,8983,7713,3
22907,1273,7714,3
22908,1185,7714,1
22909,5796,7715,1
22910,5518,7715,2
22911,13735,7715,3
22912,5640,7715,2
22913,4929,7716,2
22914,4950,7716,2
22915,6014,7717,3
22916,5118,7718,1
22917,12200,7718,2
22918,4998,7718,3
22919,5077,7718,3
22920,4924,7718,3
22921,14342,7719,3
22922,246,7720,1
22923,313,7720,2
22924,8877,7721,2
22925,14902,7721,3
22926,8901,7721,2
22927,8834,7721,2
22928,8866,7721,3
22929,6200,7722,3
22930,6328,7722,1
22931,1583,7723,1
22932,1632,7723,1
22933,11699,7723,1
22934,1655,7723,1
22935,4577,7724,2
22936,4772,7724,3
22937,442,7725,3
22938,13286,7725,3
22939,423,7725,1
22940,333,7725,3
22941,13285,7725,2
22942,12805,7726,1
22943,14884,7726,1
22944,10080,7727,2
22945,10030,7727,1
22946,8877,7728,3
22947,8838,7728,3
22948,2081,7729,2
22949,2218,7729,3
22950,2216,7729,1
22951,2144,7729,1
22952,8782,7730,1
22953,8707,7730,1
22954,13974,7730,2
22955,12801,7730,3
22956,8607,7731,2
22957,8799,7731,3
22958,9565,7732,2
22959,9708,7732,2
22960,9435,7732,3
22961,9516,7733,2
22962,9421,7733,3
22963,14950,7734,3
22964,9711,7734,3
22965,12964,7734,1
22966,9453,7734,2
22967,14026,7734,3
22968,4942,7735,3
22969,9800,7736,1
22970,9781,7736,1
22971,7349,7737,1
22972,7275,7737,1
22973,13861,7737,3
22974,12019,7738,2
22975,12039,7738,3
22976,4249,7738,3
22977,4190,7738,3
22978,3714,7738,3
22979,8409,7739,1
22980,12745,7739,1
22981,13937,7739,2
22982,8319,7739,1
22983,12649,7740,2
22984,2494,7741,1
22985,14200,7742,2
22986,465,7743,1
22987,5709,7744,3
22988,5627,7744,1
22989,14020,7745,3
22990,9551,7745,3
22991,14955,7745,1
22992,9433,7745,3
22993,9477,7745,2
22994,8401,7746,2
22995,8435,7746,2
22996,8540,7746,1
22997,8236,7746,3
22998,8454,7746,2
22999,14052,7747,2
23000,2104,7748,1
23001,2094,7748,3
23002,2156,7748,3
23003,6871,7749,2
23004,6981,7749,2
23005,10933,7750,2
23006,13254,7750,3
23007,11175,7750,3
23008,10905,7750,2
23009,11019,7750,1
23010,13282,7751,2
23011,353,7751,3
23012,11415,7751,2
23013,436,7751,2
23014,229,7751,1
23015,7361,7752,3
23016,7365,7752,2
23017,7493,7752,3
23018,7325,7752,2
23019,9576,7753,3
23020,12460,7754,3
23021,6687,7754,2
23022,12467,7754,3
23023,7639,7755,1
23024,3268,7756,2
23025,3451,7756,1
23026,3319,7756,1
23027,3448,7756,1
23028,3442,7756,3
23029,7116,7757,2
23030,13840,7757,2
23031,12509,7757,3
23032,7131,7757,2
23033,6926,7757,2
23034,11744,7758,2
23035,2437,7758,2
23036,11767,7758,1
23037,2312,7758,2
23038,2385,7758,2
23039,12417,7759,2
23040,6430,7759,3
23041,316,7760,3
23042,11428,7760,2
23043,14219,7760,3
23044,293,7760,3
23045,256,7760,3
23046,3229,7761,1
23047,11926,7761,3
23048,3382,7761,3
23049,3187,7761,2
23050,11883,7761,3
23051,8694,7762,3
23052,8699,7762,1
23053,10669,7763,3
23054,10589,7763,3
23055,10539,7763,2
23056,10728,7763,1
23057,9759,7764,2
23058,9747,7764,3
23059,11603,7765,2
23060,3178,7766,2
23061,7347,7767,3
23062,7545,7767,3
23063,7416,7767,2
23064,7570,7767,1
23065,12566,7767,2
23066,1651,7768,3
23067,1449,7768,1
23068,11675,7768,3
23069,1597,7768,1
23070,1771,7768,2
23071,8715,7769,1
23072,12816,7769,1
23073,8623,7769,3
23074,9250,7770,1
23075,8979,7770,2
23076,9032,7770,3
23077,9081,7770,3
23078,2945,7771,1
23079,3027,7771,3
23080,6106,7772,3
23081,7091,7773,2
23082,12544,7773,1
23083,8551,7774,1
23084,8417,7774,2
23085,12770,7774,1
23086,8501,7774,1
23087,7059,7775,3
23088,7180,7775,2
23089,7038,7775,3
23090,487,7776,1
23091,765,7776,2
23092,770,7776,3
23093,13871,7777,2
23094,404,7778,2
23095,11435,7778,3
23096,11210,7779,2
23097,15083,7779,1
23098,13246,7779,2
23099,10925,7779,3
23100,11104,7779,2
23101,9379,7780,3
23102,8569,7781,1
23103,8450,7781,3
23104,8344,7781,2
23105,8297,7781,3
23106,8304,7781,2
23107,14124,7782,1
23108,14367,7783,3
23109,2274,7783,1
23110,2415,7783,1
23111,12303,7784,3
23112,123,7785,1
23113,13873,7786,1
23114,7323,7786,3
23115,12582,7786,3
23116,7403,7786,3
23117,7355,7786,1
23118,7555,7787,3
23119,7586,7787,3
23120,14806,7787,2
23121,9370,7788,3
23122,9577,7788,2
23123,9627,7788,1
23124,13575,7789,3
23125,3623,7789,1
23126,3607,7789,2
23127,3578,7789,2
23128,11962,7789,3
23129,5833,7790,3
23130,5789,7790,2
23131,5529,7790,3
23132,5838,7790,2
23133,14283,7791,1
23134,1100,7791,1
23135,6146,7792,3
23136,14708,7792,3
23137,11671,7793,2
23138,11675,7793,2
23139,1487,7793,1
23140,1653,7793,3
23141,1532,7793,3
23142,11107,7794,3
23143,10844,7794,3
23144,13063,7795,2
23145,14130,7795,2
23146,10186,7795,2
23147,10336,7795,1
23148,7343,7796,3
23149,7505,7796,2
23150,5967,7797,1
23151,6009,7797,2
23152,6012,7797,2
23153,12342,7797,3
23154,5870,7798,2
23155,5775,7798,2
23156,8337,7799,2
23157,8238,7799,1
23158,13852,7800,3
23159,7180,7800,1
23160,7072,7800,1
23161,7194,7800,2
23162,14769,7800,2
23163,1024,7801,1
23164,13361,7801,2
23165,13356,7801,3
23166,14253,7801,1
23167,11533,7801,2
23168,11372,7802,1
23169,11335,7802,2
23170,4626,7803,2
23171,4655,7803,3
23172,12133,7803,3
23173,4625,7803,3
23174,14429,7804,2
23175,2757,7804,3
23176,2879,7804,2
23177,12547,7805,3
23178,4769,7806,2
23179,4335,7806,3
23180,4771,7806,2
23181,7290,7807,2
23182,7289,7807,3
23183,14803,7807,3
23184,14370,7808,3
23185,2262,7808,1
23186,2447,7808,3
23187,2387,7808,2
23188,2355,7808,1
23189,5226,7809,3
23190,5327,7810,1
23191,13714,7810,2
23192,5164,7810,2
23193,5462,7810,2
23194,5149,7810,3
23195,9381,7811,3
23196,9357,7811,2
23197,14950,7811,2
23198,92,7812,2
23199,9770,7813,3
23200,12985,7813,1
23201,9764,7813,3
23202,9755,7813,1
23203,7359,7814,1
23204,7575,7814,1
23205,7253,7814,1
23206,11433,7815,1
23207,13279,7815,3
23208,13185,7816,3
23209,453,7817,1
23210,13298,7817,3
23211,621,7817,1
23212,656,7817,3
23213,813,7817,3
23214,8724,7818,3
23215,8666,7818,3
23216,1226,7819,2
23217,855,7819,1
23218,1382,7819,1
23219,1304,7819,3
23220,943,7819,2
23221,13930,7820,1
23222,7919,7820,1
23223,8057,7820,2
23224,8124,7820,3
23225,8087,7821,1
23226,8660,7822,1
23227,6300,7823,3
23228,6329,7823,1
23229,6136,7823,1
23230,6316,7823,1
23231,1222,7824,2
23232,983,7824,3
23233,1321,7824,2
23234,1119,7824,2
23235,1257,7825,1
23236,12394,7826,3
23237,12430,7826,2
23238,2786,7827,1
23239,2580,7827,2
23240,3085,7827,2
23241,2883,7827,3
23242,11854,7827,2
23243,2266,7828,3
23244,2332,7828,3
23245,2482,7828,3
23246,2298,7828,2
23247,2398,7828,1
23248,9501,7829,2
23249,9700,7829,1
23250,4584,7830,1
23251,4403,7830,2
23252,4790,7830,3
23253,4420,7830,2
23254,8642,7831,3
23255,8755,7831,3
23256,14470,7832,2
23257,3564,7832,1
23258,360,7833,1
23259,408,7833,2
23260,393,7833,1
23261,5506,7834,2
23262,5581,7834,3
23263,5603,7834,2
23264,12279,7834,2
23265,12443,7835,2
23266,6545,7835,2
23267,6793,7835,2
23268,6848,7835,3
23269,431,7836,1
23270,402,7836,2
23271,12635,7837,2
23272,7843,7837,3
23273,7938,7837,1
23274,8085,7837,2
23275,8595,7838,1
23276,8350,7838,2
23277,8351,7838,3
23278,8601,7838,2
23279,12738,7838,2
23280,12978,7839,3
23281,14051,7839,2
23282,4923,7840,2
23283,12206,7840,1
23284,4963,7840,3
23285,7931,7841,1
23286,5356,7842,2
23287,5198,7842,1
23288,11137,7843,3
23289,10772,7843,3
23290,10990,7843,3
23291,11240,7843,1
23292,13701,7844,3
23293,5193,7844,1
23294,11126,7845,2
23295,13205,7845,1
23296,11016,7845,1
23297,10882,7845,1
23298,15058,7845,3
23299,12574,7846,3
23300,9747,7847,1
23301,12991,7847,3
23302,9762,7847,1
23303,9793,7847,3
23304,642,7848,1
23305,552,7848,1
23306,612,7848,3
23307,9758,7849,3
23308,9787,7849,3
23309,14051,7849,1
23310,12993,7849,1
23311,2102,7850,1
23312,11738,7850,1
23313,13445,7850,1
23314,2253,7850,2
23315,2041,7850,1
23316,2803,7851,3
23317,3028,7851,2
23318,12688,7852,3
23319,14840,7852,1
23320,7984,7852,1
23321,8024,7852,1
23322,14462,7853,3
23323,8919,7854,2
23324,8824,7854,1
23325,13401,7855,2
23326,1839,7855,1
23327,1486,7855,3
23328,11609,7855,1
23329,9828,7856,1
23330,9808,7856,1
23331,12704,7857,2
23332,14851,7857,1
23333,12502,7858,1
23334,12457,7858,2
23335,6518,7858,2
23336,6619,7858,3
23337,14233,7859,3
23338,6742,7860,2
23339,14727,7860,1
23340,12468,7860,2
23341,6851,7860,2
23342,6813,7860,1
23343,595,7861,3
23344,778,7861,1
23345,11485,7861,1
23346,617,7861,3
23347,14219,7862,1
23348,252,7862,3
23349,10512,7863,2
23350,8291,7864,2
23351,8553,7864,3
23352,8417,7864,2
23353,13959,7864,3
23354,8271,7864,3
